1ake_rmsd,4ake_rmsd,pLDDT,pdb_path
3.350727,4.040679,91.15060747663551,results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/03_recompile/4ake_rmsd/control_prediction/bin_21/bin21_random_seq_unrelaxed_rank_027_alphafold2_ptm_model_4_seed_002.pdb
3.712505,3.6325982,91.31822429906542,results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/03_recompile/4ake_rmsd/control_prediction/bin_21/bin21_random_seq_unrelaxed_rank_022_alphafold2_ptm_model_2_seed_002.pdb
3.3139455,4.0383086,91.0294859813084,results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/03_recompile/4ake_rmsd/control_prediction/bin_21/bin21_random_seq_unrelaxed_rank_030_alphafold2_ptm_model_5_seed_006.pdb
4.068348,3.300859,92.32177570093457,results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/03_recompile/4ake_rmsd/control_prediction/bin_21/bin21_random_seq_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_005.pdb
2.5140266,5.0846877,91.69383177570093,results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/03_recompile/4ake_rmsd/control_prediction/bin_21/bin21_random_seq_unrelaxed_rank_013_alphafold2_ptm_model_3_seed_002.pdb
3.1796298,4.217653,90.66630841121494,results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/03_recompile/4ake_rmsd/control_prediction/bin_21/bin21_random_seq_unrelaxed_rank_035_alphafold2_ptm_model_5_seed_002.pdb
3.8103218,3.5256708,91.84864485981309,results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/03_recompile/4ake_rmsd/control_prediction/bin_21/bin21_random_seq_unrelaxed_rank_011_alphafold2_ptm_model_2_seed_006.pdb
2.7407312,4.6356626,90.22490654205606,results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/03_recompile/4ake_rmsd/control_prediction/bin_21/bin21_random_seq_unrelaxed_rank_036_alphafold2_ptm_model_5_seed_007.pdb
4.0571203,3.304535,91.23719626168223,results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/03_recompile/4ake_rmsd/control_prediction/bin_21/bin21_random_seq_unrelaxed_rank_025_alphafold2_ptm_model_2_seed_004.pdb
4.372479,2.9736078,92.0217289719626,results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/03_recompile/4ake_rmsd/control_prediction/bin_21/bin21_random_seq_unrelaxed_rank_008_alphafold2_ptm_model_4_seed_000.pdb
3.5078776,3.9189012,90.91088785046728,results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/03_recompile/4ake_rmsd/control_prediction/bin_21/bin21_random_seq_unrelaxed_rank_031_alphafold2_ptm_model_1_seed_004.pdb
3.5098622,3.8869407,91.26607476635515,results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/03_recompile/4ake_rmsd/control_prediction/bin_21/bin21_random_seq_unrelaxed_rank_026_alphafold2_ptm_model_5_seed_005.pdb
3.3550067,3.9985893,90.15051401869158,results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/03_recompile/4ake_rmsd/control_prediction/bin_21/bin21_random_seq_unrelaxed_rank_038_alphafold2_ptm_model_5_seed_001.pdb
3.957231,3.36334,91.92219626168223,results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/03_recompile/4ake_rmsd/control_prediction/bin_21/bin21_random_seq_unrelaxed_rank_010_alphafold2_ptm_model_2_seed_000.pdb
2.8152208,4.7381577,91.54509345794393,results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/03_recompile/4ake_rmsd/control_prediction/bin_21/bin21_random_seq_unrelaxed_rank_019_alphafold2_ptm_model_3_seed_000.pdb
3.865817,3.5082617,91.46448598130841,results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/03_recompile/4ake_rmsd/control_prediction/bin_21/bin21_random_seq_unrelaxed_rank_021_alphafold2_ptm_model_1_seed_001.pdb
2.7736735,4.7052636,91.46696261682243,results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/03_recompile/4ake_rmsd/control_prediction/bin_21/bin21_random_seq_unrelaxed_rank_020_alphafold2_ptm_model_3_seed_001.pdb
4.0657864,3.2915359,91.69462616822429,results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/03_recompile/4ake_rmsd/control_prediction/bin_21/bin21_random_seq_unrelaxed_rank_016_alphafold2_ptm_model_4_seed_006.pdb
3.4007819,3.9379656,91.34032710280373,results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/03_recompile/4ake_rmsd/control_prediction/bin_21/bin21_random_seq_unrelaxed_rank_023_alphafold2_ptm_model_1_seed_006.pdb
3.2950435,4.050422,91.30887850467289,results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/03_recompile/4ake_rmsd/control_prediction/bin_21/bin21_random_seq_unrelaxed_rank_024_alphafold2_ptm_model_1_seed_007.pdb
4.0983987,3.2143044,92.09009345794394,results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/03_recompile/4ake_rmsd/control_prediction/bin_21/bin21_random_seq_unrelaxed_rank_005_alphafold2_ptm_model_4_seed_001.pdb
4.2741923,3.1645255,92.08668224299065,results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/03_recompile/4ake_rmsd/control_prediction/bin_21/bin21_random_seq_unrelaxed_rank_006_alphafold2_ptm_model_4_seed_005.pdb
3.1801836,4.2378783,90.73355140186915,results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/03_recompile/4ake_rmsd/control_prediction/bin_21/bin21_random_seq_unrelaxed_rank_034_alphafold2_ptm_model_1_seed_002.pdb
4.32624,3.138353,92.26630841121495,results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/03_recompile/4ake_rmsd/control_prediction/bin_21/bin21_random_seq_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_003.pdb
3.7702656,3.719561,91.95845794392524,results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/03_recompile/4ake_rmsd/control_prediction/bin_21/bin21_random_seq_unrelaxed_rank_009_alphafold2_ptm_model_1_seed_005.pdb
3.382167,4.0267873,91.07761682242993,results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/03_recompile/4ake_rmsd/control_prediction/bin_21/bin21_random_seq_unrelaxed_rank_029_alphafold2_ptm_model_5_seed_003.pdb
3.7820706,3.7596004,91.98322429906543,results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/03_recompile/4ake_rmsd/control_prediction/bin_21/bin21_random_seq_unrelaxed_rank_007_alphafold2_ptm_model_3_seed_004.pdb
3.9631128,3.3426461,91.69822429906542,results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/03_recompile/4ake_rmsd/control_prediction/bin_21/bin21_random_seq_unrelaxed_rank_015_alphafold2_ptm_model_2_seed_003.pdb
3.7913496,3.5424218,90.8235046728972,results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/03_recompile/4ake_rmsd/control_prediction/bin_21/bin21_random_seq_unrelaxed_rank_032_alphafold2_ptm_model_4_seed_007.pdb
4.2209625,3.08066,91.63948598130843,results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/03_recompile/4ake_rmsd/control_prediction/bin_21/bin21_random_seq_unrelaxed_rank_017_alphafold2_ptm_model_2_seed_001.pdb
