1ake_rmsd,4ake_rmsd,pLDDT,pdb_path
4.2248216,3.2831743,92.78892523364487,results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/03_recompile/1ake_rmsd/control_prediction/bin_19/bin19_random_seq_unrelaxed_rank_007_alphafold2_ptm_model_4_seed_006.pdb
3.9432487,3.4110448,91.62177570093459,results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/03_recompile/1ake_rmsd/control_prediction/bin_19/bin19_random_seq_unrelaxed_rank_040_alphafold2_ptm_model_5_seed_005.pdb
4.2403774,3.186287,92.66331775700935,results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/03_recompile/1ake_rmsd/control_prediction/bin_19/bin19_random_seq_unrelaxed_rank_013_alphafold2_ptm_model_1_seed_004.pdb
4.314026,3.207743,92.31584112149532,results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/03_recompile/1ake_rmsd/control_prediction/bin_19/bin19_random_seq_unrelaxed_rank_025_alphafold2_ptm_model_4_seed_000.pdb
4.6887355,2.7264156,91.82107476635514,results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/03_recompile/1ake_rmsd/control_prediction/bin_19/bin19_random_seq_unrelaxed_rank_038_alphafold2_ptm_model_5_seed_004.pdb
4.3903418,2.9620178,92.25565420560747,results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/03_recompile/1ake_rmsd/control_prediction/bin_19/bin19_random_seq_unrelaxed_rank_026_alphafold2_ptm_model_5_seed_002.pdb
3.979998,3.4642045,91.82168224299063,results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/03_recompile/1ake_rmsd/control_prediction/bin_19/bin19_random_seq_unrelaxed_rank_039_alphafold2_ptm_model_2_seed_000.pdb
4.508374,2.8982472,92.20140186915887,results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/03_recompile/1ake_rmsd/control_prediction/bin_19/bin19_random_seq_unrelaxed_rank_029_alphafold2_ptm_model_1_seed_003.pdb
3.894193,3.4933102,92.06686915887849,results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/03_recompile/1ake_rmsd/control_prediction/bin_19/bin19_random_seq_unrelaxed_rank_033_alphafold2_ptm_model_2_seed_006.pdb
4.029091,3.380048,91.97981308411215,results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/03_recompile/1ake_rmsd/control_prediction/bin_19/bin19_random_seq_unrelaxed_rank_036_alphafold2_ptm_model_2_seed_001.pdb
