Sequence_Header,Bin_Assignment,Vote_Count,Total_Votes
UniRef100_UPI000F00FDD7,18,33,120
UniRef100_A0A1S3ABF6,18,31,120
UniRef100_UPI000B9109AD,19,31,120
UniRef100_UPI000C7862C7,18,40,120
UniRef100_UPI0003D734C8,18,28,120
UniRef100_A0A3Q3GH37,17,19,120
UniRef100_UPI0012B5F0D5,19,32,120
UniRef100_A0A1A8U729,18,31,120
UniRef100_UPI000CD646D8,18,32,120
UniRef100_A0A023F6G4,18,36,120
UniRef100_UPI0006234D7B,18,26,120
UniRef100_UPI001142B918,18,37,120
UniRef100_UPI0010F983E2,19,28,120
UniRef100_UPI0011424285,18,30,120
UniRef100_UPI000BAF5AB0,19,24,120
UniRef100_UPI000497AC23,18,26,120
UniRef100_UPI000A2A6160,18,27,120
UniRef100_A0A151MPW3,19,29,120
UniRef100_A0A4Z2CRD9,18,43,120
UniRef100_UPI000441FAF3,18,39,120
UniRef100_A0A1S3H5X8,19,27,120
UniRef100_G3WE67,17,22,120
UniRef100_A0A1L8G1V2,18,30,120
UniRef100_UPI0011309177,18,27,120
UniRef100_UPI0012B64AB0,18,25,120
UniRef100_A0A212FCZ8,19,29,120
UniRef100_A0A402FK03,18,27,120
UniRef100_A0A085NFN2,19,29,120
UniRef100_Q22E09,18,40,120
UniRef100_UPI0009E57071,18,30,120
UniRef100_UPI0009E32CE1,18,31,120
UniRef100_UPI000719D938,18,23,120
UniRef100_UPI0010696A24,18,29,120
UniRef100_G1PC03,19,22,120
UniRef100_UPI00117628FA,18,29,120
UniRef100_A0A1S3AFM1,18,37,120
UniRef100_UPI000D6A345C,18,31,120
UniRef100_UPI000C1417ED,18,52,120
UniRef100_A0A132AHL1,18,36,120
UniRef100_B4MQ74,18,29,120
UniRef100_UPI000E6D5C5D,18,24,120
UniRef100_A0A3Q3MZS2,18,29,120
UniRef100_A0A3M6U1I2,17,28,120
UniRef100_A0A3Q1EM08,18,36,120
UniRef100_D1LXI8,18,38,120
UniRef100_UPI000FCD39C0,18,25,120
UniRef100_UPI000B90ABD8,18,25,120
UniRef100_UPI000BB07392,18,28,120
UniRef100_A0A3Q2Y516,18,30,120
UniRef100_UPI0005C3D27A,18,33,120
UniRef100_UPI0007B87190,18,29,120
UniRef100_A0A482RTJ0,18,28,120
UniRef100_UPI00033327D5,18,30,120
UniRef100_A0A0P5GQ59,18,26,120
UniRef100_UPI00106922DD,18,26,120
UniRef100_UPI000BAEE9ED,18,34,120
UniRef100_UPI000C774C56,18,27,120
UniRef100_UPI0006C9C910,18,41,120
UniRef100_UPI000C04AAD5,19,30,120
UniRef100_A0A3B4UB54,18,41,120
UniRef100_F8V3Z1,19,30,120
UniRef100_A0A3M6US69,19,33,120
UniRef100_UPI001054367A,18,28,120
UniRef100_A0A1E1XMY8,18,27,120
UniRef100_UPI000DC6C9EC,19,33,120
UniRef100_UPI00094F29ED,18,34,120
UniRef100_UPI00105B1519,19,35,120
UniRef100_UPI0007663751,18,23,120
UniRef100_A0A0M8ZUT3,19,32,120
UniRef100_A0A3B3YGN8,18,19,120
UniRef100_UPI000C6DEB65,18,28,120
UniRef100_A0A1W2W594,18,33,120
UniRef100_A0A3P4NIR8,18,39,120
UniRef100_UPI000B4F637F,18,27,120
