Sequence_Header,Bin_Assignment,Vote_Count,Total_Votes
UniRef100_UPI00074255C2,17,21,120
UniRef100_F0ZVD2,17,33,120
UniRef100_UPI0007AD582F,16,26,120
UniRef100_A0A197JG45,16,34,120
UniRef100_A0A5A9N941,17,26,120
UniRef100_A0A3Q2ICC0,16,39,120
UniRef100_UPI0007DCB100,16,29,120
UniRef100_A0A3M6U4X3,17,38,120
UniRef100_F1PQW8,17,26,120
UniRef100_A0A067RRK8,17,34,120
UniRef100_H2ZSS5,17,28,120
UniRef100_A0A1W4U6F9,17,28,120
UniRef100_F7EXI2,17,19,120
UniRef100_UPI00109B8A62,17,32,120
UniRef100_UPI000BAFBDDF,17,29,120
UniRef100_A0A061I1Q9,16,20,120
UniRef100_UPI001175C8D5,16,27,120
UniRef100_A0A0B2UYY4,16,29,120
UniRef100_W4XVI7,16,37,120
UniRef100_A0A1D1V194,16,32,120
UniRef100_A0A3P9C4B2,16,34,120
UniRef100_A0A077ZAG0,16,40,120
UniRef100_UPI0007BABBC7,17,27,120
UniRef100_UPI0005C369EF,17,34,120
UniRef100_UPI0010FAA233,16,38,120
UniRef100_A0A182FIT6,16,30,120
UniRef100_UPI00125D27F7,16,29,120
UniRef100_A0A0K0YBE3,16,32,120
UniRef100_UPI001161A0D1,16,34,120
UniRef100_UPI000E56EE18,16,34,120
UniRef100_A0A094G5T5,17,40,120
UniRef100_UPI00077A5A4F,16,31,120
UniRef100_UPI000D72F75E,17,29,120
UniRef100_M3Y3D4,16,24,120
UniRef100_A0A3M0KPC8,16,26,120
UniRef100_UPI000A2A81A6,17,38,120
UniRef100_UPI000E46039C,16,29,120
UniRef100_UPI001261CB3C,17,25,120
UniRef100_UPI000C782918,16,33,120
UniRef100_UPI00076FBABB,17,36,120
UniRef100_A0A095A4W2,16,34,120
UniRef100_V5UZ27,17,32,120
UniRef100_UPI0003C8D0FD,16,40,120
UniRef100_UPI0009E29D49,16,30,120
UniRef100_UPI00123ABC21,17,32,120
UniRef100_UPI000BAEAD00,16,37,120
UniRef100_UPI0008FA15C2,16,29,120
UniRef100_B3RX97,16,33,120
UniRef100_UPI00114559FA,16,25,120
UniRef100_UPI0007B82540,16,28,120
UniRef100_A0A1S3MFF0,17,33,120
UniRef100_UPI00077B101E,17,30,120
UniRef100_A0A3P9PY58,16,15,120
UniRef100_UPI000BA80B71,17,25,120
UniRef100_A7T1W6,17,30,120
UniRef100_UPI0005D08AAB,17,27,120
UniRef100_UPI000B911393,17,26,120
UniRef100_UPI000719A6DD,17,24,120
UniRef100_A0A1S3W5Z7,16,23,120
UniRef100_L9JS77,16,25,120
UniRef100_UPI000814917F,16,26,120
UniRef100_T1IKX4,16,26,120
UniRef100_UPI00057753CB,17,27,120
UniRef100_B3XXP5,16,28,120
UniRef100_UPI00071C5952,17,36,120
UniRef100_A0A485PF59,16,26,120
UniRef100_A0A556TIN2,16,28,120
UniRef100_UPI0012B5DCA9,16,26,120
UniRef100_UPI00122F1249,17,30,120
UniRef100_A0A1D1VAJ6,16,37,120
UniRef100_A0A2G8JM54,16,27,120
UniRef100_A0A1V4K0N0,17,26,120
UniRef100_A7RKB4,17,31,120
UniRef100_UPI00053CC55D,16,39,120
UniRef100_UPI0003DF60D4,17,28,120
UniRef100_UPI00096AE0B2,16,21,120
UniRef100_UPI000E6E1B3F,17,22,120
UniRef100_A0A3B3TQR6,17,32,120
UniRef100_UPI000462906A,17,32,120
UniRef100_UPI000703C448,16,36,120
UniRef100_UPI0012B5E9F4,17,41,120
UniRef100_UPI000DBEE503,16,29,120
UniRef100_UPI000F514DFB,17,17,120
UniRef100_A0A3Q0T378,17,30,120
UniRef100_F1A0V9,16,34,120
UniRef100_A0A3B4DJH3,17,29,120
UniRef100_A0A556TZQ6,17,24,120
UniRef100_W5JZ92,16,29,120
UniRef100_UPI000779FBE0,16,32,120
UniRef100_A0A226EDN0,17,35,120
UniRef100_A0A3Q0JUK3,16,25,120
UniRef100_A0A1U7U811,16,27,120
UniRef100_F4Q2G5,16,34,120
UniRef100_UPI001126026F,16,33,120
UniRef100_UPI0008756944,16,27,120
UniRef100_UPI0007A70E6A,17,27,120
UniRef100_A0A1B6E7F3,17,25,120
UniRef100_A0A5G3IV38,15,26,120
UniRef100_A0A4S2LH17,15,27,120
UniRef100_UPI00105AE2C6,17,26,120
UniRef100_A0A226PUC5,16,31,120
UniRef100_A0A0Q3TBQ1,16,25,120
UniRef100_UPI000D72C44C,17,40,120
UniRef100_A0A2K5EKJ8,17,24,120
UniRef100_A0A1I8P2I1,17,34,120
UniRef100_UPI00109F4683,16,25,120
UniRef100_UPI000C9F5E76,17,36,120
UniRef100_UPI000BE17432,16,25,120
UniRef100_UPI000A1C2222,16,16,120
UniRef100_UPI000B45CFD2,18,33,120
UniRef100_UPI000D313C19,17,18,120
UniRef100_A0A553N7R3,16,33,120
UniRef100_A0A0A9XCA8,17,30,120
UniRef100_H9GM83,17,30,120
UniRef100_A0A1Q3FHH3,16,31,120
UniRef100_UPI0005D35871,16,24,120
UniRef100_A0A1X7U3Y8,17,31,120
UniRef100_A0A146X760,17,35,120
UniRef100_A0A448ZMB7,16,30,120
UniRef100_UPI0012B60995,16,30,120
UniRef100_UPI0009E1A7D9,16,31,120
UniRef100_A0A3Q2W3I6,16,25,120
UniRef100_A0A0P5BC06,17,30,120
UniRef100_UPI0009E64B07,16,37,120
UniRef100_UPI000BAE8CC1,17,26,120
UniRef100_UPI0012B63355,16,33,120
UniRef100_A0A2D0T734,16,27,120
UniRef100_A0A2M4DNV1,18,28,120
UniRef100_A0A0D2UBM4,16,30,120
UniRef100_UPI0007678AF7,17,34,120
UniRef100_UPI00074FEC82,17,28,120
UniRef100_UPI000C78EADE,17,32,120
UniRef100_UPI0012B671D5,17,29,120
UniRef100_UPI000F09E1AA,17,32,120
UniRef100_UPI0011325A88,17,27,120
UniRef100_UPI000A2876A2,17,33,120
UniRef100_UPI00033397A3,18,26,120
UniRef100_UPI0009482EA5,16,27,120
UniRef100_UPI0003831C1E,17,17,120
UniRef100_UPI000E77E264,17,36,120
UniRef100_UPI0011556B5B,16,31,120
UniRef100_UPI00103FDA52,17,37,120
UniRef100_UPI00106ACDE8,16,29,120
UniRef100_Q8UVY5,16,25,120
UniRef100_A0A4W4FZM3,16,24,120
UniRef100_A0A437BZL6,17,33,120
UniRef100_A0A4W5MMR6,17,23,120
UniRef100_UPI000BF42694,16,30,120
UniRef100_UPI0008522245,17,35,120
UniRef100_A0A3Q2NPZ4,16,20,120
UniRef100_UPI0007DB6CDA,16,26,120
UniRef100_UPI0006B09EE8,16,34,120
UniRef100_G7MGS5,17,30,120
UniRef100_B4JYQ4,17,34,120
UniRef100_A0A2K5JST1,16,26,120
UniRef100_A0A5G3J8F8,16,32,120
UniRef100_UPI000BAF5AB0,16,30,120
UniRef100_A0A1S3H5X8,17,35,120
UniRef100_G3WE67,16,25,120
UniRef100_A0A1L8G1V2,16,27,120
UniRef100_UPI0011309177,16,37,120
UniRef100_A0A3Q3GH37,16,19,120
UniRef100_UPI0012B64AB0,16,33,120
UniRef100_A0A212FCZ8,17,33,120
UniRef100_A0A402FK03,17,31,120
UniRef100_A0A5N4DRF5,16,35,120
UniRef100_A0A085NFN2,16,35,120
UniRef100_Q22E09,16,39,120
UniRef100_UPI000C7862C7,16,43,120
UniRef100_UPI0009E57071,16,30,120
UniRef100_R7U3D9,16,36,120
UniRef100_UPI000CD646D8,16,29,120
UniRef100_UPI000A1C4E1C,16,27,120
UniRef100_UPI0009E32CE1,16,41,120
UniRef100_I3MJT4,16,32,120
UniRef100_UPI000719D938,16,22,120
UniRef100_UPI0010696A24,17,33,120
UniRef100_G1PC03,16,33,120
UniRef100_UPI00117628FA,16,28,120
UniRef100_UPI000A2A6561,17,28,120
UniRef100_UPI000497AC23,16,21,120
UniRef100_UPI0003D734C8,16,34,120
UniRef100_A0A023F6G4,17,35,120
UniRef100_A0A152A9D4,17,32,120
UniRef100_A0A1S3AFM1,16,28,120
UniRef100_A0A1A8U729,17,34,120
UniRef100_UPI000D6A345C,15,21,120
UniRef100_UPI000C1417ED,17,39,120
UniRef100_A0A132AHL1,17,28,120
UniRef100_B4MQ74,17,35,120
UniRef100_UPI000A2A6160,16,30,120
UniRef100_UPI000E6D5C5D,16,28,120
UniRef100_A0A3Q3MZS2,17,25,120
UniRef100_A0A3M6U1I2,17,33,120
UniRef100_UPI001054367A,16,28,120
UniRef100_A0A1W2W594,16,30,120
UniRef100_A0A3M6UYC9,16,32,120
UniRef100_A0A3Q2C6B8,16,25,120
UniRef100_UPI000C04AAD5,17,37,120
UniRef100_E0VFN2,17,37,120
UniRef100_UPI000B90ABD8,17,31,120
UniRef100_A0A3S1A224,16,28,120
UniRef100_UPI0003F172EE,16,29,120
UniRef100_A0A1X7VDM1,17,23,120
UniRef100_Q4S5H7,16,26,120
UniRef100_A0A2U9C5X0,15,18,120
UniRef100_UPI000C05082F,17,34,120
UniRef100_UPI000CF7BEF1,17,28,120
UniRef100_A0A1S2ZPI0,16,29,120
UniRef100_A0A3M6US69,17,36,120
UniRef100_UPI0011C1554F,17,26,120
UniRef100_A0A0M8ZUT3,16,31,120
UniRef100_A0A3Q1INL2,16,26,120
UniRef100_A0A2T7PY73,16,32,120
UniRef100_A0A0L7QUU2,18,24,120
UniRef100_A0A3B4UB54,17,43,120
UniRef100_UPI0003F074E5,16,27,120
UniRef100_UPI000E3FB510,17,25,120
UniRef100_UPI000C774C56,17,37,120
UniRef100_UPI000C03EBD2,16,41,120
UniRef100_UPI0006450E8E,16,36,120
UniRef100_UPI00105B1519,16,35,120
UniRef100_A7RKS1,16,30,120
UniRef100_A0A498LSR4,16,25,120
UniRef100_UPI000DC6C9EC,17,32,120
UniRef100_A0A1S3ABF6,16,36,120
UniRef100_UPI0010A8BC2E,17,23,120
UniRef100_UPI00117D33EA,17,25,120
UniRef100_UPI0006151662,16,33,120
UniRef100_A0A1E1XMY8,17,27,120
UniRef100_UPI00094F29ED,17,31,120
UniRef100_A0A3B3RJS4,16,24,120
UniRef100_A0A182W434,16,33,120
UniRef100_UPI000EF89005,16,28,120
UniRef100_V4A9C2,16,22,120
UniRef100_UPI000B913AD4,17,27,120
UniRef100_UPI00077A48C5,16,28,120
UniRef100_A0A3Q1EM08,17,30,120
UniRef100_UPI000A2A8D8A,17,25,120
UniRef100_A0A3M6UTK9,17,36,120
UniRef100_UPI001142B918,18,29,120
UniRef100_D1LXI8,17,38,120
UniRef100_A0A5A9PQK5,17,31,120
UniRef100_UPI000F5DC42A,18,25,120
UniRef100_UPI0011560A37,16,25,120
UniRef100_UPI000FCD39C0,17,24,120
UniRef100_UPI000629C8A8,16,29,120
UniRef100_UPI0004E48B17,16,22,120
UniRef100_UPI0006446E22,17,25,120
UniRef100_UPI000BB07392,17,32,120
UniRef100_A0A3Q2Y516,16,32,120
UniRef100_UPI00105AD6F4,16,30,120
UniRef100_UPI0005C3D27A,16,31,120
UniRef100_UPI0007B87190,17,24,120
UniRef100_UPI0003C4B39A,17,28,120
UniRef100_UPI0007A6CE07,16,33,120
UniRef100_A0A3Q1GPR3,16,17,120
UniRef100_Q86J18,16,36,120
UniRef100_UPI00111C2B7F,16,19,120
UniRef100_UPI0005CFF980,16,25,120
UniRef100_UPI0006C9A5CB,17,30,120
UniRef100_UPI000C765F4C,17,30,120
UniRef100_UPI0012B5173C,18,28,120
UniRef100_A0A2Z4C0E5,17,29,120
UniRef100_A0A2B4R9G2,17,34,120
UniRef100_UPI0009E3C024,16,32,120
UniRef100_A0A162R491,17,31,120
UniRef100_UPI000B367F75,16,41,120
UniRef100_A0A384JEU1,16,37,120
UniRef100_A0A2C9KTD0,17,31,120
UniRef100_A0A2G8LB39,17,36,120
UniRef100_UPI000C6D7065,16,28,120
UniRef100_T1DBK7,16,30,120
UniRef100_UPI0011AE87FE,18,16,120
UniRef100_UPI0003F16D31,16,25,120
UniRef100_A0A397G8S4,16,33,120
UniRef100_UPI00071D47E4,16,26,120
UniRef100_UPI000A2A4A26,17,36,120
UniRef100_UPI0011F3EB50,16,30,120
UniRef100_T1HL29,16,26,120
UniRef100_UPI000A35F685,17,29,120
UniRef100_H3A3T7,16,33,120
UniRef100_A0A3Q3F6I3,16,29,120
UniRef100_A0A195CYE1,16,27,120
UniRef100_UPI0009E5B865,16,23,120
UniRef100_UPI000BF75FE6,17,30,120
UniRef100_UPI0010FCCFC8,16,32,120
UniRef100_W4YQA6,17,30,120
UniRef100_UPI00097525BE,17,36,120
UniRef100_UPI000EAB0EB0,16,20,120
UniRef100_UPI000B8E2E0F,17,27,120
UniRef100_UPI000B90D777,17,31,120
UniRef100_A0A3Q3LQP1,17,30,120
UniRef100_A0A1U7RDC8,16,28,120
UniRef100_A0A1Y3AQN3,16,34,120
UniRef100_A0A315V3V9,16,31,120
UniRef100_UPI000B9108A7,16,31,120
UniRef100_UPI000FFC296B,17,32,120
UniRef100_A0A4W3HSE2,18,21,120
UniRef100_UPI000359E6DA,16,26,120
UniRef100_UPI000E6E3BBB,17,34,120
UniRef100_UPI000F4D68FB,16,44,120
UniRef100_A0A3Q4HHB3,18,24,120
UniRef100_A0A146MFV1,16,21,120
UniRef100_A0A4Y2G0V0,17,41,120
UniRef100_W4XMI3,16,37,120
UniRef100_A0A1B6DQS8,16,34,120
UniRef100_UPI000CDB0BC9,17,25,120
UniRef100_A0A1S3JQ97,17,34,120
UniRef100_UPI00094EF409,16,31,120
UniRef100_P43218,16,38,120
UniRef100_UPI000F54E7FE,17,35,120
UniRef100_UPI000B9119AD,17,28,120
UniRef100_UPI0009E5EAB7,16,27,120
UniRef100_UPI00094824E0,17,26,120
UniRef100_UPI000F00FDD7,17,35,120
UniRef100_UPI0012B6431E,17,31,120
UniRef100_T1IQ43,16,24,120
UniRef100_UPI000947F423,16,29,120
UniRef100_UPI000BAF5F38,16,46,120
UniRef100_UPI000B39F175,16,37,120
UniRef100_UPI000B9109AD,16,30,120
UniRef100_UPI0012B5F0D5,16,43,120
UniRef100_UPI000D09F783,18,20,120
UniRef100_UPI000B90DAB6,16,39,120
UniRef100_UPI0006234D7B,17,32,120
UniRef100_A0A401P8F1,17,25,120
UniRef100_A0A3M6U6B4,17,37,120
UniRef100_UPI0011CF9274,17,32,120
UniRef100_A0A087UWI6,17,34,120
UniRef100_UPI0004572799,16,31,120
UniRef100_UPI0010F983E2,17,32,120
UniRef100_UPI0011424285,16,34,120
UniRef100_A0A341C8E8,17,32,120
UniRef100_A0A151MPW3,16,31,120
UniRef100_A0A369RTY8,16,38,120
UniRef100_A0A4Z2CRD9,16,37,120
UniRef100_UPI000441FAF3,16,40,120
UniRef100_UPI0009B38F93,16,29,120
UniRef100_UPI0010A2DFBC,17,27,120
UniRef100_UPI00094807A6,17,36,120
UniRef100_UPI0006C9C910,16,35,120
UniRef100_UPI00046298D4,17,27,120
UniRef100_UPI000BA81E4A,16,39,120
UniRef100_A0A482RTJ0,16,31,120
UniRef100_UPI0007B7BBCA,17,34,120
UniRef100_UPI0007663751,16,29,120
UniRef100_UPI000C6DEB65,17,27,120
UniRef100_A0A1W0WK76,16,28,120
UniRef100_L7JME9,16,23,120
UniRef100_UPI0010422A72,16,28,120
UniRef100_UPI000CEABA16,17,27,120
UniRef100_UPI00106922DD,17,33,120
UniRef100_A0A3P4NIR8,16,36,120
UniRef100_A0A2K6H0L3,16,26,120
UniRef100_A0A131YZ01,18,25,120
UniRef100_UPI00022CAA9D,17,29,120
UniRef100_A0A3P9H3A9,17,39,120
UniRef100_A0A1W5B736,16,28,120
UniRef100_UPI00077FCBB7,16,28,120
UniRef100_A0A498NUB8,16,25,120
UniRef100_UPI0012DD3C05,17,29,120
UniRef100_F6Q5D8,16,25,120
UniRef100_UPI00109BF367,16,23,120
UniRef100_UPI00038EA7FB,17,27,120
UniRef100_UPI00076FB0B1,17,30,120
UniRef100_A0A5N5LC73,17,30,120
UniRef100_UPI00051109B6,17,23,120
UniRef100_UPI000C04E2C4,17,29,120
UniRef100_UPI000F43F8EB,16,34,120
UniRef100_UPI00083E9EE5,18,31,120
UniRef100_UPI000775995A,17,25,120
UniRef100_A0A5N4APM0,17,29,120
UniRef100_UPI001176BCBD,16,26,120
UniRef100_UPI00077AFC6D,16,26,120
UniRef100_A0A147BB72,15,26,120
UniRef100_UPI000950DCDD,16,29,120
UniRef100_UPI000A2A5A65,16,28,120
UniRef100_A0A3M6UQG3,17,36,120
UniRef100_UPI00064BF216,17,35,120
UniRef100_A0A2B4RGY6,17,31,120
UniRef100_UPI000BAF30AB,16,33,120
UniRef100_A0A5N4D236,16,29,120
UniRef100_A0A0P5GQ59,16,23,120
UniRef100_UPI00033327D5,16,28,120
UniRef100_UPI000B4F637F,16,34,120
UniRef100_UPI000BAEE9ED,16,32,120
UniRef100_A0A3B3YGN8,18,25,120
UniRef100_F8V3Z1,16,27,120
