Sequence_Header,Bin_Assignment,Vote_Count,Total_Votes
MGYP001083210615,25,12,99
A0A1Y2K4W0,26,12,99
UniRef100_A0A7Y5GE27,24,12,99
MGYP001165481727,25,12,99
UniRef100_A0A956PIZ7,28,9,99
UniRef100_A0A941NX63,24,14,99
UniRef100_A0A7X9GR94,25,10,99
UniRef100_A0A1J4MA48,24,10,99
UniRef100_A0A381RUD2,25,10,99
UniRef100_A0A382LX33,24,10,99
UPI0003B1C3A0,23,10,99
ERR1719491_52109,23,10,99
UniRef100_UPI0022CE1F31,26,9,99
MGYP000322289226,24,10,99
UniRef100_A0A937PHZ7,25,14,99
UniRef100_A0A915UEJ1,25,12,99
SRR6267142_4641171,30,11,99
SRR4051794_24170284,29,11,99
MGYP000857359955,30,9,99
SRR3954454_6805038,25,10,99
UniRef100_A0A3N5XHX8,24,11,99
TARA_AON_82_MAG_00328_000000004293.2.1,25,12,99
2164|scaffold227987_1|+1|10,29,13,99
UniRef100_A0A2D5W8V7,25,13,99
10844|scaffold03870_6|+6375|00,29,8,99
9308|Ga0075391_10600011_1|+2|10,25,11,99
UniRef100_A0A931FD25,29,10,99
MGYP000513614931,27,14,99
UniRef100_A0A7S1AKJ7,24,14,99
A0A1G1YNP7,29,12,99
MGYP001359667149,23,8,99
A0A0K2JRA8,27,11,99
GraSoiStandDraft_43_1057313.scaffolds.fasta_scaffold1771953_1,31,11,99
B3RNF9,28,13,99
UniRef100_A0A9D8G4P1,27,10,99
UniRef100_A0A7S4UIL9,29,8,99
UniRef100_Q586D5,27,13,99
UniRef100_A0A1F8B6E7,23,10,99
OrbTmetagenome_4_1107371.scaffolds.fasta_scaffold754421_1,23,10,99
UniRef100_UPI0021586E24,27,12,99
UniRef100_A0A645EEG9,21,12,99
10226|scaffold112106_6|+2821|01,23,11,99
DeeseametaMP0958_FD_contig_21_495329_length_374_multi_6_in_0_out_0_1,23,9,99
UniRef100_A0A7J4THU3,24,12,99
MGYP000742481423,28,12,99
UniRef100_A0A8H2ZQ26,23,12,99
H2YJ95,29,13,99
UniRef100_A0A3S8T467,24,9,99
UniRef100_UPI0018936C7B,26,15,99
M5G9U9,24,13,99
A0A1F5FHQ8,26,9,99
UniRef100_A0A970GSJ8,26,11,99
AP12_2_1047962.scaffolds.fasta_scaffold500820_1,27,10,99
UniRef100_A0A8T2PGH1,23,11,99
UniRef100_A0A661B5M2,24,11,99
UniRef100_A0A2E1PEP0,28,12,99
UniRef100_A0A3B0SNM6,27,12,99
MGYP000557263838,27,13,99
UniRef100_A0A482X762,24,17,99
SoimicmetaTmtLMA_FD_contig_31_5085733_length_254_multi_2_in_0_out_0_1,25,10,99
UniRef100_A0A2E9VDK4,21,14,99
UniRef100_A0A660WRM0,26,13,99
10566|scaffold13107_4|+2931|00,26,12,99
GraSoi2013_115cm_1033766.scaffolds.fasta_scaffold569374_1,28,14,99
MGYP000415049225,23,11,99
11914|scaffold_181704_c1_2|-152|00,25,10,99
ERR1719370_1565925,29,10,99
UniRef100_A0A7C3NBZ5,27,15,99
UniRef100_UPI001F362D1A,28,11,99
UniRef100_A0A1J5J190,28,10,99
A2EI52,29,12,99
SRR3990170_6175678,27,16,99
MGYP000270061893,27,12,99
UniRef100_A0A8T3YBH6,25,12,99
UniRef100_A0A524IR57,23,13,99
UniRef100_A0A2E8UR43,26,10,99
GraSoiStandDraft_50_1057286.scaffolds.fasta_scaffold1803890_1,25,14,99
UniRef100_A0A957W8F3,21,9,99
SRR3990172_964839,24,11,99
UniRef100_A0A7R9TDP9,27,9,99
MGYP000680847802,27,9,99
UniRef100_A0A1B3W7Y1,24,12,99
MGYP000468712929,25,11,99
SRR5680860_276602,27,14,99
UniRef100_A0A3D2P5U6,27,11,99
SRR5918997_410735,24,10,99
UniRef100_A0A6B3MDN8,30,9,99
UniRef100_A0A948WDP6,23,12,99
UniRef100_A0A0G0LH46,27,12,99
UniRef100_A0A8T5IWY6,24,14,99
UniRef100_A0A354S695,27,10,99
A0A2G9MQI6,26,6,99
UniRef100_UPI001C08ABD0,26,12,99
UniRef100_A0A0C1H9G2,25,10,99
UniRef100_A0A5C4TCS7,25,14,99
UniRef100_A0A6P7U2V7,28,10,99
UniRef100_A0A0G4FME6,31,10,99
A0A1J4YHM4,24,14,99
MGYP001319949062,29,11,99
UniRef100_A0A9D6Q0N0,26,11,99
UniRef100_A0A8T5IRF5,24,7,99
UniRef100_A0A352LVU0,26,11,99
SRR5262249_23656990,27,12,99
UniRef100_A0A2S6SWE1,24,9,99
MGYP000045648860,28,9,99
ERR1719373_1331586,30,11,99
UniRef100_A0A353J7G8,28,11,99
3300019458.a:Ga0187892_10000770_26,31,10,99
MGYP001458107937,26,9,99
UniRef100_A0A4D6Y5W3,24,12,99
UniRef100_A0A7C5YC12,28,13,99
MGYP000951253666,29,11,99
UniRef100_A0A8D9CE10,28,12,99
UniRef100_A0A7X9E6J3,24,11,99
UniRef100_A0A7C3R4I9,25,10,99
GraSoiStandDraft_41_1057321.scaffolds.fasta_scaffold3154021_1,30,12,99
SRR3954471_22941245,25,8,99
UniRef100_A0A6S4QDZ2,25,11,99
UniRef100_A0A7X5UDX6,26,12,99
OM-RGC.v1.029433927,29,10,99
UniRef100_A0A352BH64,23,14,99
HubBroStandDraft_6_1064221.scaffolds.fasta_scaffold39812_3,26,13,99
MGYP001019372851,24,10,99
UniRef100_A0A292IHV9,24,11,99
SRR6185312_5854521,21,9,99
UniRef100_A0A7C2VP17,27,10,99
UniRef100_A0A9D6QRF4,27,13,99
UniRef100_A0A972B6N9,25,12,99
UniRef100_A0A356E4C3,26,10,99
UniRef100_A0A7Y8LIW1,24,12,99
22508|scaffold119028_1|+3|10,27,10,99
UniRef100_A0A1V5V6N3,25,13,99
RifCSPhighO2_12_1023870.scaffolds.fasta_scaffold634101_1,22,14,99
UniRef100_B9PU13,31,10,99
SRR4029453_13832184,25,11,99
UniRef100_A0A2H9NX09,27,12,99
UniRef100_A0A2N5JT24,29,11,99
UniRef100_A0A2M7KQ44,25,10,99
ERR1719329_376920,27,13,99
UniRef100_A0A1J4VQ64,29,10,99
UniRef100_A0A3C0QHU0,23,11,99
A0A0W0YL15,25,12,99
UniRef100_A0A5C5Y5P7,21,10,99
UniRef100_A0A2C6C103,24,14,99
UPI0001EBB9A0,27,14,99
UniRef100_A0A7C4SF45,25,10,99
UniRef100_A0A662JRV0,24,16,99
UniRef100_A0A388THN5,29,11,99
MGYP001400612164,26,12,99
UniRef100_A0A0G7ZMR6,25,9,99
UniRef100_A0A928HZ78,25,12,99
UniRef100_A0A7C4D896,28,12,99
ERR1719231_1078610,26,10,99
UniRef100_A0A363UM60,30,9,99
UniRef100_A0A6M1ZFY2,26,10,99
UniRef100_A0A1F7F401,25,11,99
MGYP000744378903,25,14,99
UniRef100_A0A0F7FGL0,29,12,99
UniRef100_A0A7W0TF76,26,12,99
UniRef100_A0A2J0MW71,26,11,99
UniRef100_A0A931RVI0,29,10,99
UniRef100_UPI001180B443,27,13,99
UniRef100_A0A371QBM7,26,15,99
UniRef100_A0A2T2UCE7,24,12,99
UniRef100_C2MCR9,29,12,99
UniRef100_UPI001C8936FC,28,12,99
UniRef100_A0A7C6ITJ9,26,10,99
LakMenEpi03Aug12_release.lakeMendotaPanAssembly.Ray.scaffolds.fasta_scaffold3304737_1,27,11,99
ERR550525_318058,26,12,99
MGYP000980294939,28,13,99
APDOM4702015191_1054821.scaffolds.fasta_scaffold3769882_1,25,16,99
UniRef100_A0A2G9PRY3,24,12,99
ERR1719265_1974942,27,8,99
UniRef100_A0A8S2GRM4,26,14,99
UniRef100_R5B8Z1,24,10,99
UniRef100_A0A1W1BSK6,25,14,99
UniRef100_A0A7W5Z6V6,28,10,99
UniRef100_A0A7V2CXY1,27,12,99
UniRef100_A0A7C5U3I8,27,10,99
UniRef100_A0A5N8ZIE6,25,10,99
UniRef100_A0A938IEE1,25,12,99
UniRef100_A0A2S6SKR0,24,12,99
UniRef100_A0A7Y5Q1U3,27,14,99
FLMP01.1.fsa_nt_emb|FLMP01023160.1|_3,24,11,99
UniRef100_A0A2G2KA64,29,11,99
UniRef100_A0A535BEW6,22,9,99
MGYP001385566166,25,12,99
UniRef100_A0A7X0BRC8,25,9,99
A0A0G1M409,30,8,99
UniRef100_A0A1F4QN43,24,10,99
UniRef100_A0A3M1I686,31,11,99
UniRef100_A0A2E6WK07,26,9,99
UniRef100_A0A1F5FHQ8,27,9,99
UniRef100_A0A269TKT8,30,9,99
UniRef100_A0A2H0VVW0,26,14,99
UniRef100_A0A929CVH5,25,10,99
10566|scaffold2188520_1|-1|11,29,10,99
UniRef100_A0A6B2LJH5,29,11,99
UniRef100_U7D7R4,24,14,99
12637|scaffold188842_1|+237|00,28,12,99
UniRef100_A0A7S0I340,27,12,99
UniRef100_A0A938RUX4,32,9,99
A0A2E3UUQ4,22,9,99
UniRef100_A0A8S1H0E4,25,11,99
SRR2546421_5533937,23,9,99
UniRef100_A0A371WVD7,25,10,99
UniRef100_A0A967DIL3,27,12,99
UniRef100_A0A953PQN4,27,12,99
UniRef100_A0A7V9SNA6,26,10,99
MGYP000438893363,25,12,99
UniRef100_UPI00203BB1C8,25,11,99
ERR1719327_567656,30,14,99
UniRef100_A0A267DY24,23,10,99
UniRef100_A0A1W9PDP2,28,9,99
KBSMisStaDraftv2_1062788.scaffolds.fasta_scaffold11942284_1,29,12,99
UniRef100_UPI00109FB3C0,23,12,99
ERR1711916_92764,22,10,99
UniRef100_A0A1Q3A9T4,29,13,99
ERR1719309_67428,27,16,99
UniRef100_A0A399X359,26,10,99
2189|scaffold183663_1|+2|10,27,13,99
KNS10NT17metaT_FD_contig_71_521052_length_779_multi_12_in_0_out_0_1,24,11,99
UniRef100_A0A8T4URR5,27,11,99
UniRef100_UPI001571780E,26,9,99
A0A2E7EE62,28,11,99
UniRef100_A0A935RFE2,26,11,99
UniRef100_A0A815NBQ9,29,9,99
MGYP000561839314,25,10,99
UniRef100_E4WS24,28,11,99
UniRef100_C4L8U2,23,13,99
SRR3989338_5270893,22,9,99
18587|scaffold540879_1|+145|00,27,16,99
UniRef100_A0A7S2MNJ9,23,10,99
UniRef100_A0A9E2QL53,26,15,99
UniRef100_A0A943PRZ9,23,9,99
AntDryMetagUQ255_1029468.scaffolds.fasta_scaffold09657_1,30,11,99
SRR3990172_2475329,35,10,99
GraSoi_2013_60cm_1033757.scaffolds.fasta_scaffold212308_2,26,9,99
A0A1I0AGW5,26,15,99
UniRef100_A0A451DCU6,23,11,99
UniRef100_A0A1L9GVR9,30,9,99
UniRef100_UPI0019573F4F,28,11,99
UniRef100_A0A1F8RLB4,24,10,99
UniRef100_A0A4P9X2C3,28,12,99
MGYP000900828133,26,12,99
UniRef100_A0A970IYV0,27,11,99
GraSoiStandDraft_50_1057286.scaffolds.fasta_scaffold847304_2,28,9,99
UniRef100_A0A929FAH2,27,12,99
MGYP001379012152,27,8,99
UniRef100_A0A1F4MVL7,23,11,99
GraSoiStandDraft_41_1057321.scaffolds.fasta_scaffold462040_2,31,13,99
SRR5258708_7204428,25,10,99
SRR5256714_8132646,24,12,99
SRR5438128_1800785,24,10,99
UniRef100_UPI0019443B52,25,11,99
UniRef100_A0A2G6NXG2,27,11,99
UniRef100_A0A848VQ45,27,16,99
SRR6476469_2521602,28,13,99
UniRef100_K1QDN9,25,10,99
SRR3954469_10458731,27,11,99
UniRef100_A0A923PHM1,28,11,99
A0A2H0UZT2,25,7,99
UniRef100_A0A1I5DJ64,27,11,99
UniRef100_J4D5Q6,27,11,99
UniRef100_A0A800BRF1,29,13,99
MGYP000443963015,26,9,99
UniRef100_A0A8S1VG71,26,9,99
APIni6443716594_1056825.scaffolds.fasta_scaffold778471_2,27,14,99
UniRef100_UPI0010FB482F,26,13,99
MGYP001301515236,27,14,99
UniRef100_A0A3M1L5E2,27,14,99
22277|Ga0268276_1004512_5|-4223|00,23,12,99
A0A231H9L5,31,11,99
UniRef100_A0A928DPU3,30,8,99
UniRef100_A0A2D9SI32,22,9,99
UniRef100_UPI0019522FA8,27,10,99
WorMetDrversion2_6_1045231.scaffolds.fasta_scaffold127075_1,25,12,99
UniRef100_A0A925EQI2,23,13,99
APCry1669189665_1035243.scaffolds.fasta_scaffold428575_1,25,10,99
MGYP000325989471,22,11,99
MGYP001271394625,27,13,99
UniRef100_UPI00056532E7,28,14,99
UniRef100_A0A401FQM2,25,13,99
SRR6266540_367949,28,9,99
UniRef100_A0A9D9VJT1,29,8,99
UniRef100_UPI002079F2AF,26,13,99
Dee2metaT_11_FD_contig_41_1076902_length_236_multi_2_in_0_out_0_1,25,12,99
A0A2E7UPP2,26,11,99
UniRef100_A0A7C7DJ67,24,10,99
UniRef100_A0A8T5N0S0,27,10,99
UniRef100_A0A1F9IJH5,25,14,99
UniRef100_UPI000DCFF81B,23,13,99
UniRef100_A0A948TGM1,24,10,99
5336|Ga0209499_1157349_1|-1|11,22,11,99
MGYP000474279698,29,11,99
UniRef100_A0A524KEB4,27,11,99
UniRef100_A0A9E2KPK1,19,12,99
ERR1719319_1046318,24,11,99
UniRef100_UPI0011833F06,24,15,99
ERR1700734_2556307,24,10,99
UniRef100_A0A7C3DRH8,27,10,99
UniRef100_A0A7K1J9I6,23,10,99
UniRef100_A0A2V9M6K2,22,12,99
MGYP000368442074,27,12,99
UniRef100_A0A432S700,24,15,99
SRR3989344_2017341,29,13,99
UniRef100_A0A840E0C1,22,12,99
SRR5687768_14872076,27,11,99
ERR1711871_1665139,23,12,99
ERR1719362_1552382,26,11,99
MGYP000851607844,25,12,99
ETNvirnome_2_130_1030620.scaffolds.fasta_scaffold204348_1,26,11,99
UniRef100_A0A8J6NX14,23,11,99
UniRef100_A0A847K8C5,26,10,99
UniRef100_X6MRN3,24,9,99
HubBroStandDraft_2_1064218.scaffolds.fasta_scaffold178120_2,27,13,99
MGYP001347778472,22,9,99
UniRef100_K2E5Y0,32,11,99
UniRef100_UPI000626BAC6,25,14,99
UniRef100_A0A5D0MFY7,26,10,99
SRR5258706_3669634,28,14,99
UniRef100_UPI0020A1276B,28,8,99
MudIll2142460700_1097286.scaffolds.fasta_scaffold2586928_1,22,11,99
UniRef100_A0A9D5G5A1,27,18,99
23819|Ga0209515_10023353_2|+1514|00,22,11,99
UniRef100_U4LBN9,26,9,99
UniRef100_A0A9D0ZKB9,27,15,99
SRR3990172_7216605,23,10,99
UniRef100_A0A7Y8LJ98,27,12,99
A0A0G0V7Q4,25,9,99
UniRef100_A0A2H0VWY8,30,11,99
UniRef100_A0A316PA26,29,9,99
UniRef100_A0A507FIE9,24,11,99
SRR5437899_2809521,27,11,99
UniRef100_A0A2D6HN13,29,12,99
SRR4030095_1314256,29,11,99
UniRef100_A0A399Z6G3,25,11,99
GraSoiStandDraft_60_1057301.scaffolds.fasta_scaffold3548742_1,28,10,99
UniRef100_A0A1V5FQ30,25,9,99
UniRef100_A0A955LJF6,31,9,99
UniRef100_R5GI71,24,12,99
ERR1711974_342707,25,12,99
UniRef100_A0A2G9P8K1,23,14,99
UniRef100_A0A1Z8QWK6,25,11,99
MGYP001352835851,24,9,99
UniRef100_A0A3N1Y7N7,26,14,99
ThiBioDrversion2_2_1062182.scaffolds.fasta_scaffold39995_2,24,14,99
SRR5471032_127513,23,14,99
UniRef100_A0A6M2AE67,28,10,99
MGYP001110257749,25,13,99
UniRef100_A0A968SNV2,25,13,99
UniRef100_A0A914XA55,28,11,99
MGYP001035905353,26,10,99
ERR1719427_113523,28,12,99
Dee2metaT_32_FD_contig_21_29880351_length_268_multi_4_in_0_out_0_1,29,10,99
Tabmets4t2r2_1033128.scaffolds.fasta_scaffold1198743_2,26,9,99
SRR5699024_8526090,27,11,99
UniRef100_A0A7K0A2Q9,27,16,99
UniRef100_A0A5C0UGY0,28,14,99
UniRef100_A0A7M5USH8,25,13,99
UniRef100_A0A949IMT7,25,9,99
KBSMisStandDraft_5_1062788.scaffolds.fasta_scaffold4950489_1,27,11,99
UniRef100_A0A537N7Y2,26,9,99
MGYP000114643996,24,11,99
EndMetStandDraft_3_1072993.scaffolds.fasta_scaffold6422988_1,25,9,99
MGYP001315944920,24,9,99
UniRef100_UPI0015AC74D8,29,12,99
GraSoiStandDraft_41_1057321.scaffolds.fasta_scaffold5353473_1,25,10,99
MGYP001321547883,24,11,99
SRR3989338_2244917,25,16,99
UniRef100_A0A838HH86,26,14,99
UniRef100_A0A7R9TCC4,29,11,99
UniRef100_D2VIC2,26,11,99
UniRef100_A0A4P5UZ79,25,10,99
MGYP001148769777,27,12,99
SoimicmetaTmtLPA_FD_contig_31_6185146_length_278_multi_2_in_0_out_0_1,28,11,99
UniRef100_A0A0K1PDF0,29,10,99
UniRef100_A0A538DH11,30,14,99
UniRef100_A0A7C3DI82,26,10,99
C5WCY3,27,16,99
UniRef100_A0A7S0TTH3,30,10,99
UniRef100_A0A2E6DHA3,26,11,99
13190|Ga0247841_10224889_1|-2|10,28,9,99
GraSoiStandDraft_56_1057294.scaffolds.fasta_scaffold2911696_1,28,12,99
UniRef100_A0A1G6GQF9,25,9,99
UniRef100_A0A8C9TN75,27,12,99
ERR1719320_513184,28,13,99
GraSoiStandDraft_51_1057287.scaffolds.fasta_scaffold2787375_1,24,12,99
A0A2E2XZ96,26,11,99
UniRef100_UPI00037938DF,26,9,99
UniRef100_A0A2D6PXH8,26,11,99
UniRef100_UPI00235F65CD,24,16,99
UniRef100_A0A842W352,23,12,99
ERR1712029_154175,24,10,99
UniRef100_A0A7C5K600,27,13,99
UniRef100_Q15RT7,24,10,99
MGYP001049125635,23,12,99
UniRef100_A0A8T3ZC43,26,14,99
UniRef100_A0A6A7FUA3,26,8,99
SRR5271165_4203403,25,13,99
UniRef100_A0A8J8G7R2,24,13,99
3300027419.a:Ga0209340_1004235_4,27,10,99
UniRef100_A0A523GY83,29,13,99
UniRef100_A0A0G1HJ32,28,12,99
UniRef100_A0A1F2WHY7,31,12,99
UniRef100_UPI00110E12A7,28,12,99
MGYP000841159558,24,8,99
UniRef100_UPI00131D1004,30,12,99
A0A2H0TNT8,23,20,99
UniRef100_A0A6G9Y6W9,27,9,99
UniRef100_A0A2E6IYP5,27,8,99
AP58_3_1055460.scaffolds.fasta_scaffold468428_1,27,13,99
UniRef100_A0A212DXZ1,26,14,99
UniRef100_A0A4V0XN02,27,15,99
UniRef100_A0A968S900,27,8,99
UniRef100_A0A7V0P7J7,23,10,99
UniRef100_UPI00211F2B0A,28,12,99
UniRef100_A0A7S3SQ63,29,11,99
UniRef100_A0A9E3SR53,22,20,99
688.fasta_scaffold537755_2,27,11,99
SRR3989344_902110,26,14,99
UniRef100_A0A8T3ZS75,27,15,99
UniRef100_A0A662H3K6,28,11,99
GraSoiStandDraft_29_1057270.scaffolds.fasta_scaffold1134355_1,33,9,99
UniRef100_A0A7X8G5S6,29,10,99
UniRef100_G8C335,24,7,99
UniRef100_A0A2D5K9J2,26,12,99
SRR3989344_1415059,29,13,99
ERR1700683_632978,25,10,99
12221|scaffold1043612_1|+96|01,24,9,99
UniRef100_A0A963LBU0,23,14,99
UniRef100_A0A2V8V5M6,27,12,99
UniRef100_A0A7S9HE52,22,11,99
UniRef100_A0A9E2H5D8,26,11,99
UniRef100_A0A2E6NHC9,24,11,99
UniRef100_A0A950Q608,24,12,99
3300029892.a:Ga0246235_100774_21,29,10,99
MGYP000406520557,29,9,99
MGYP001255391768,25,11,99
OM-RGC.v1.021336427,25,9,99
UniRef100_UPI0018A0E535,28,13,99
UniRef100_A0A1J4K245,24,11,99
M1VBV2,23,12,99
MGYP000452929563,27,12,99
9554|Ga0209253_10037566_2|+869|00,30,8,99
MGYP000901436389,28,11,99
UniRef100_A0A2E4D0I5,25,12,99
I0YU34,26,10,99
UniRef100_A0A410NA59,27,10,99
SRR5262249_53129381,27,13,99
SRR5258708_11764918,27,10,99
A0A0C1UT95,30,12,99
A0A0D2JLT1,28,11,99
UniRef100_A0A931RNL6,23,9,99
MGYP001446840650,26,10,99
UniRef100_A0A938TB16,21,9,99
WorMetvaBAHAMAS2_1045210.scaffolds.fasta_scaffold53967_1,27,12,99
UniRef100_A0A972LUA7,27,11,99
