Sequence_Header,Bin_Assignment,Vote_Count,Total_Votes
MGYP001211609755,30,12,99
MGYP001049217348,29,12,99
UniRef100_A0A940QNQ2,29,13,99
UniRef100_A0A7S2ZYV9,27,10,99
GraSoiStandDraft_35_1057300.scaffolds.fasta_scaffold2919923_1,29,12,99
UniRef100_UPI001EE1D726,28,10,99
NorSeaMetagenome_1021524.scaffolds.fasta_scaffold474963_1,29,12,99
1186.fasta_scaffold122387_1,30,11,99
UniRef100_A0A2D6NAP0,32,15,99
5158|scaffold15435_4|+2661|00,27,11,99
MGYP000909792420,26,9,99
ABLZ01.1.fsa_nt_gi|174630918|gb|ABLZ01141906.1|_1,32,10,99
UniRef100_A0A9E6BBE0,31,12,99
MGYP001083210615,31,12,99
A0A1Y2K4W0,28,12,99
UniRef100_A0A7Y5GE27,33,13,99
MGYP001165481727,32,11,99
UniRef100_A0A956PIZ7,21,7,99
UniRef100_A0A941NX63,33,14,99
UniRef100_A0A7X9GR94,34,10,99
UniRef100_A0A1J4MA48,27,9,99
UniRef100_A0A381RUD2,30,10,99
UniRef100_A0A382LX33,26,13,99
UPI0003B1C3A0,29,10,99
ERR1719491_52109,30,9,99
UniRef100_UPI0022CE1F31,30,9,99
MGYP000322289226,32,12,99
UniRef100_A0A937PHZ7,31,12,99
UniRef100_A0A915UEJ1,32,14,99
SRR6267142_4641171,25,10,99
SRR4051794_24170284,27,12,99
MGYP000857359955,27,12,99
SRR3954454_6805038,31,11,99
UniRef100_A0A3N5XHX8,32,11,99
TARA_AON_82_MAG_00328_000000004293.2.1,32,14,99
2164|scaffold227987_1|+1|10,28,12,99
UniRef100_A0A2D5W8V7,31,14,99
10844|scaffold03870_6|+6375|00,19,8,99
9308|Ga0075391_10600011_1|+2|10,31,13,99
UniRef100_A0A931FD25,31,10,99
MGYP000513614931,29,13,99
UniRef100_A0A7S1AKJ7,33,14,99
A0A1G1YNP7,29,10,99
MGYP001359667149,29,7,99
A0A0K2JRA8,29,13,99
GraSoiStandDraft_43_1057313.scaffolds.fasta_scaffold1771953_1,25,10,99
B3RNF9,27,13,99
UniRef100_A0A9D8G4P1,26,11,99
UniRef100_A0A7S4UIL9,27,12,99
UniRef100_Q586D5,30,16,99
UniRef100_A0A1F8B6E7,33,12,99
OrbTmetagenome_4_1107371.scaffolds.fasta_scaffold754421_1,33,11,99
UniRef100_UPI0021586E24,29,11,99
UniRef100_A0A645EEG9,26,12,99
10226|scaffold112106_6|+2821|01,32,10,99
DeeseametaMP0958_FD_contig_21_495329_length_374_multi_6_in_0_out_0_1,32,10,99
UniRef100_A0A7J4THU3,30,9,99
MGYP000742481423,28,10,99
UniRef100_A0A8H2ZQ26,32,10,99
H2YJ95,32,12,99
UniRef100_A0A3S8T467,20,8,99
UniRef100_UPI0018936C7B,33,14,99
M5G9U9,33,12,99
A0A1F5FHQ8,25,8,99
UniRef100_A0A970GSJ8,26,10,99
AP12_2_1047962.scaffolds.fasta_scaffold500820_1,30,11,99
UniRef100_A0A8T2PGH1,34,14,99
UniRef100_A0A661B5M2,33,12,99
UniRef100_A0A2E1PEP0,26,10,99
UniRef100_A0A3B0SNM6,29,9,99
MGYP000557263838,29,11,99
UniRef100_A0A482X762,32,9,99
SoimicmetaTmtLMA_FD_contig_31_5085733_length_254_multi_2_in_0_out_0_1,34,10,99
UniRef100_A0A2E9VDK4,34,15,99
UniRef100_A0A660WRM0,30,14,99
10566|scaffold13107_4|+2931|00,30,12,99
GraSoi2013_115cm_1033766.scaffolds.fasta_scaffold569374_1,30,11,99
MGYP000415049225,30,10,99
11914|scaffold_181704_c1_2|-152|00,29,10,99
ERR1719370_1565925,25,11,99
UniRef100_A0A7C3NBZ5,29,13,99
UniRef100_UPI001F362D1A,31,11,99
UniRef100_A0A1J5J190,26,9,99
A2EI52,28,11,99
SRR3990170_6175678,29,17,99
MGYP000270061893,30,13,99
UniRef100_A0A8T3YBH6,29,10,99
UniRef100_A0A524IR57,33,11,99
UniRef100_A0A2E8UR43,30,12,99
GraSoiStandDraft_50_1057286.scaffolds.fasta_scaffold1803890_1,31,13,99
UniRef100_A0A957W8F3,32,9,99
SRR3990172_964839,28,14,99
UniRef100_A0A7R9TDP9,27,12,99
MGYP000680847802,22,10,99
UniRef100_A0A1B3W7Y1,34,10,99
MGYP000468712929,31,12,99
SRR5680860_276602,29,13,99
UniRef100_A0A3D2P5U6,29,11,99
SRR5918997_410735,33,11,99
UniRef100_A0A6B3MDN8,28,10,99
UniRef100_A0A948WDP6,32,13,99
UniRef100_A0A0G0LH46,29,13,99
UniRef100_A0A8T5IWY6,31,11,99
UniRef100_A0A354S695,28,8,99
A0A2G9MQI6,21,9,99
UniRef100_UPI001C08ABD0,30,15,99
UniRef100_A0A0C1H9G2,29,10,99
UniRef100_A0A5C4TCS7,31,15,99
UniRef100_A0A6P7U2V7,27,10,99
UniRef100_A0A0G4FME6,25,11,99
A0A1J4YHM4,33,12,99
MGYP001319949062,28,10,99
UniRef100_A0A9D6Q0N0,31,13,99
UniRef100_A0A8T5IRF5,20,10,99
UniRef100_A0A352LVU0,29,11,99
SRR5262249_23656990,29,11,99
UniRef100_A0A2S6SWE1,28,9,99
MGYP000045648860,27,10,99
ERR1719373_1331586,26,9,99
UniRef100_A0A353J7G8,29,11,99
3300019458.a:Ga0187892_10000770_26,29,11,99
MGYP001458107937,31,9,99
UniRef100_A0A4D6Y5W3,28,9,99
UniRef100_A0A7C5YC12,27,11,99
MGYP000951253666,32,12,99
UniRef100_A0A8D9CE10,28,10,99
UniRef100_A0A7X9E6J3,27,9,99
UniRef100_A0A7C3R4I9,31,11,99
GraSoiStandDraft_41_1057321.scaffolds.fasta_scaffold3154021_1,27,10,99
SRR3954471_22941245,27,8,99
UniRef100_A0A6S4QDZ2,31,16,99
UniRef100_A0A7X5UDX6,31,12,99
OM-RGC.v1.029433927,26,11,99
UniRef100_A0A352BH64,31,12,99
HubBroStandDraft_6_1064221.scaffolds.fasta_scaffold39812_3,30,13,99
MGYP001019372851,32,12,99
UniRef100_A0A292IHV9,27,12,99
SRR6185312_5854521,29,10,99
UniRef100_A0A7C2VP17,29,13,99
UniRef100_A0A9D6QRF4,29,13,99
UniRef100_A0A972B6N9,30,11,99
UniRef100_A0A356E4C3,30,12,99
UniRef100_A0A7Y8LIW1,32,12,99
22508|scaffold119028_1|+3|10,31,11,99
UniRef100_A0A1V5V6N3,31,12,99
RifCSPhighO2_12_1023870.scaffolds.fasta_scaffold634101_1,34,17,99
UniRef100_B9PU13,25,9,99
SRR4029453_13832184,31,10,99
UniRef100_A0A2H9NX09,33,13,99
UniRef100_A0A2N5JT24,28,10,99
UniRef100_A0A2M7KQ44,32,11,99
ERR1719329_376920,29,9,99
UniRef100_A0A1J4VQ64,28,9,99
UniRef100_A0A3C0QHU0,35,13,99
A0A0W0YL15,34,12,99
UniRef100_A0A5C5Y5P7,33,12,99
UniRef100_A0A2C6C103,33,13,99
UPI0001EBB9A0,29,13,99
UniRef100_A0A7C4SF45,28,11,99
UniRef100_A0A662JRV0,32,11,99
UniRef100_A0A388THN5,28,11,99
MGYP001400612164,29,11,99
UniRef100_A0A0G7ZMR6,32,10,99
UniRef100_A0A928HZ78,29,11,99
UniRef100_A0A7C4D896,26,10,99
ERR1719231_1078610,29,10,99
UniRef100_A0A363UM60,18,9,99
UniRef100_A0A6M1ZFY2,26,10,99
UniRef100_A0A1F7F401,30,10,99
MGYP000744378903,32,9,99
UniRef100_A0A0F7FGL0,27,13,99
UniRef100_A0A7W0TF76,30,12,99
UniRef100_A0A2J0MW71,30,10,99
UniRef100_A0A931RVI0,27,10,99
UniRef100_UPI001180B443,33,11,99
UniRef100_A0A371QBM7,30,14,99
UniRef100_A0A2T2UCE7,29,10,99
UniRef100_C2MCR9,27,12,99
UniRef100_UPI001C8936FC,29,12,99
UniRef100_A0A7C6ITJ9,29,9,99
LakMenEpi03Aug12_release.lakeMendotaPanAssembly.Ray.scaffolds.fasta_scaffold3304737_1,27,9,99
ERR550525_318058,28,10,99
MGYP000980294939,33,10,99
APDOM4702015191_1054821.scaffolds.fasta_scaffold3769882_1,32,11,99
UniRef100_A0A2G9PRY3,32,10,99
ERR1719265_1974942,24,8,99
UniRef100_A0A8S2GRM4,31,18,99
UniRef100_R5B8Z1,33,10,99
UniRef100_A0A1W1BSK6,32,13,99
UniRef100_A0A7W5Z6V6,33,10,99
UniRef100_A0A7V2CXY1,29,11,99
UniRef100_A0A7C5U3I8,27,13,99
UniRef100_A0A5N8ZIE6,28,11,99
UniRef100_A0A938IEE1,31,11,99
UniRef100_A0A2S6SKR0,33,13,99
UniRef100_A0A7Y5Q1U3,29,15,99
FLMP01.1.fsa_nt_emb|FLMP01023160.1|_3,33,11,99
UniRef100_A0A2G2KA64,27,14,99
UniRef100_A0A535BEW6,32,10,99
MGYP001385566166,34,11,99
UniRef100_A0A7X0BRC8,29,9,99
A0A0G1M409,21,11,99
UniRef100_A0A1F4QN43,35,11,99
UniRef100_A0A3M1I686,25,9,99
UniRef100_A0A2E6WK07,30,10,99
UniRef100_A0A1F5FHQ8,21,10,99
UniRef100_A0A269TKT8,28,9,99
UniRef100_A0A2H0VVW0,30,12,99
UniRef100_A0A929CVH5,30,11,99
10566|scaffold2188520_1|-1|11,29,11,99
UniRef100_A0A6B2LJH5,28,11,99
UniRef100_U7D7R4,31,11,99
12637|scaffold188842_1|+237|00,30,13,99
UniRef100_A0A7S0I340,30,12,99
UniRef100_A0A938RUX4,29,10,99
A0A2E3UUQ4,32,10,99
UniRef100_A0A8S1H0E4,30,9,99
SRR2546421_5533937,33,11,99
UniRef100_A0A371WVD7,28,9,99
UniRef100_A0A967DIL3,32,13,99
UniRef100_A0A953PQN4,29,13,99
UniRef100_A0A7V9SNA6,23,12,99
MGYP000438893363,31,11,99
UniRef100_UPI00203BB1C8,34,11,99
ERR1719327_567656,26,14,99
UniRef100_A0A267DY24,33,12,99
UniRef100_A0A1W9PDP2,27,11,99
KBSMisStaDraftv2_1062788.scaffolds.fasta_scaffold11942284_1,27,15,99
UniRef100_UPI00109FB3C0,32,11,99
ERR1711916_92764,34,13,99
UniRef100_A0A1Q3A9T4,29,18,99
ERR1719309_67428,30,11,99
UniRef100_A0A399X359,30,12,99
2189|scaffold183663_1|+2|10,29,10,99
KNS10NT17metaT_FD_contig_71_521052_length_779_multi_12_in_0_out_0_1,29,10,99
UniRef100_A0A8T4URR5,29,12,99
UniRef100_UPI001571780E,30,11,99
A0A2E7EE62,24,10,99
UniRef100_A0A935RFE2,29,12,99
UniRef100_A0A815NBQ9,27,8,99
MGYP000561839314,34,11,99
UniRef100_E4WS24,29,12,99
UniRef100_C4L8U2,32,11,99
SRR3989338_5270893,29,9,99
18587|scaffold540879_1|+145|00,29,14,99
UniRef100_A0A7S2MNJ9,34,12,99
UniRef100_A0A9E2QL53,31,12,99
UniRef100_A0A943PRZ9,30,13,99
AntDryMetagUQ255_1029468.scaffolds.fasta_scaffold09657_1,26,9,99
SRR3990172_2475329,22,9,99
GraSoi_2013_60cm_1033757.scaffolds.fasta_scaffold212308_2,30,12,99
A0A1I0AGW5,30,14,99
UniRef100_A0A451DCU6,27,11,99
UniRef100_A0A1L9GVR9,25,11,99
UniRef100_UPI0019573F4F,32,11,99
UniRef100_A0A1F8RLB4,28,11,99
UniRef100_A0A4P9X2C3,29,13,99
MGYP000900828133,28,14,99
UniRef100_A0A970IYV0,30,14,99
GraSoiStandDraft_50_1057286.scaffolds.fasta_scaffold847304_2,28,10,99
UniRef100_A0A929FAH2,30,13,99
MGYP001379012152,25,9,99
UniRef100_A0A1F4MVL7,33,14,99
GraSoiStandDraft_41_1057321.scaffolds.fasta_scaffold462040_2,27,11,99
SRR5258708_7204428,34,10,99
SRR5256714_8132646,26,9,99
SRR5438128_1800785,33,12,99
UniRef100_UPI0019443B52,31,10,99
UniRef100_A0A2G6NXG2,28,13,99
UniRef100_A0A848VQ45,30,16,99
SRR6476469_2521602,28,14,99
UniRef100_K1QDN9,29,9,99
SRR3954469_10458731,28,13,99
UniRef100_A0A923PHM1,27,11,99
A0A2H0UZT2,21,8,99
UniRef100_A0A1I5DJ64,29,15,99
UniRef100_J4D5Q6,28,11,99
UniRef100_A0A800BRF1,27,18,99
MGYP000443963015,29,9,99
UniRef100_A0A8S1VG71,27,11,99
APIni6443716594_1056825.scaffolds.fasta_scaffold778471_2,30,13,99
UniRef100_UPI0010FB482F,30,15,99
MGYP001301515236,30,13,99
UniRef100_A0A3M1L5E2,29,12,99
22277|Ga0268276_1004512_5|-4223|00,32,9,99
A0A231H9L5,26,10,99
UniRef100_A0A928DPU3,26,8,99
UniRef100_A0A2D9SI32,26,7,99
UniRef100_UPI0019522FA8,33,11,99
WorMetDrversion2_6_1045231.scaffolds.fasta_scaffold127075_1,29,10,99
UniRef100_A0A925EQI2,33,16,99
APCry1669189665_1035243.scaffolds.fasta_scaffold428575_1,33,13,99
MGYP000325989471,29,10,99
MGYP001271394625,31,12,99
UniRef100_UPI00056532E7,28,12,99
UniRef100_A0A401FQM2,31,13,99
SRR6266540_367949,29,10,99
UniRef100_A0A9D9VJT1,29,9,99
UniRef100_UPI002079F2AF,32,12,99
Dee2metaT_11_FD_contig_41_1076902_length_236_multi_2_in_0_out_0_1,25,10,99
A0A2E7UPP2,30,10,99
UniRef100_A0A7C7DJ67,31,10,99
UniRef100_A0A8T5N0S0,33,9,99
UniRef100_A0A1F9IJH5,29,12,99
UniRef100_UPI000DCFF81B,34,12,99
UniRef100_A0A948TGM1,35,10,99
5336|Ga0209499_1157349_1|-1|11,34,11,99
MGYP000474279698,30,9,99
UniRef100_A0A524KEB4,27,11,99
UniRef100_A0A9E2KPK1,33,13,99
ERR1719319_1046318,28,11,99
UniRef100_UPI0011833F06,31,11,99
ERR1700734_2556307,29,13,99
UniRef100_A0A7C3DRH8,28,12,99
UniRef100_A0A7K1J9I6,34,11,99
UniRef100_A0A2V9M6K2,34,14,99
MGYP000368442074,30,10,99
UniRef100_A0A432S700,32,13,99
SRR3989344_2017341,28,12,99
UniRef100_A0A840E0C1,32,13,99
SRR5687768_14872076,28,13,99
ERR1711871_1665139,32,14,99
ERR1719362_1552382,30,8,99
MGYP000851607844,31,11,99
ETNvirnome_2_130_1030620.scaffolds.fasta_scaffold204348_1,30,10,99
UniRef100_A0A8J6NX14,32,10,99
UniRef100_A0A847K8C5,30,10,99
UniRef100_X6MRN3,32,11,99
HubBroStandDraft_2_1064218.scaffolds.fasta_scaffold178120_2,19,9,99
MGYP001347778472,25,11,99
UniRef100_K2E5Y0,25,12,99
UniRef100_UPI000626BAC6,31,13,99
UniRef100_A0A5D0MFY7,30,11,99
SRR5258706_3669634,28,14,99
UniRef100_UPI0020A1276B,21,10,99
MudIll2142460700_1097286.scaffolds.fasta_scaffold2586928_1,32,10,99
UniRef100_A0A9D5G5A1,31,18,99
23819|Ga0209515_10023353_2|+1514|00,34,11,99
UniRef100_U4LBN9,22,11,99
UniRef100_A0A9D0ZKB9,29,14,99
SRR3990172_7216605,33,12,99
UniRef100_A0A7Y8LJ98,30,16,99
A0A0G0V7Q4,33,9,99
UniRef100_A0A2H0VWY8,23,9,99
UniRef100_A0A316PA26,28,9,99
UniRef100_A0A507FIE9,31,10,99
SRR5437899_2809521,29,15,99
UniRef100_A0A2D6HN13,27,9,99
SRR4030095_1314256,29,14,99
UniRef100_A0A399Z6G3,30,12,99
GraSoiStandDraft_60_1057301.scaffolds.fasta_scaffold3548742_1,24,10,99
UniRef100_A0A1V5FQ30,28,10,99
UniRef100_A0A955LJF6,21,10,99
UniRef100_R5GI71,34,11,99
ERR1711974_342707,29,11,99
UniRef100_A0A2G9P8K1,33,11,99
UniRef100_A0A1Z8QWK6,32,11,99
MGYP001352835851,24,10,99
UniRef100_A0A3N1Y7N7,28,12,99
ThiBioDrversion2_2_1062182.scaffolds.fasta_scaffold39995_2,32,13,99
SRR5471032_127513,32,13,99
UniRef100_A0A6M2AE67,24,8,99
MGYP001110257749,31,10,99
UniRef100_A0A968SNV2,32,12,99
UniRef100_A0A914XA55,27,9,99
MGYP001035905353,27,9,99
ERR1719427_113523,30,11,99
Dee2metaT_32_FD_contig_21_29880351_length_268_multi_4_in_0_out_0_1,30,10,99
Tabmets4t2r2_1033128.scaffolds.fasta_scaffold1198743_2,21,9,99
SRR5699024_8526090,28,10,99
UniRef100_A0A7K0A2Q9,29,14,99
UniRef100_A0A5C0UGY0,31,11,99
UniRef100_A0A7M5USH8,27,11,99
UniRef100_A0A949IMT7,28,10,99
KBSMisStandDraft_5_1062788.scaffolds.fasta_scaffold4950489_1,29,12,99
UniRef100_A0A537N7Y2,30,9,99
MGYP000114643996,30,11,99
EndMetStandDraft_3_1072993.scaffolds.fasta_scaffold6422988_1,31,10,99
MGYP001315944920,34,10,99
UniRef100_UPI0015AC74D8,27,13,99
GraSoiStandDraft_41_1057321.scaffolds.fasta_scaffold5353473_1,27,8,99
MGYP001321547883,31,12,99
SRR3989338_2244917,32,13,99
UniRef100_A0A838HH86,31,13,99
UniRef100_A0A7R9TCC4,29,12,99
UniRef100_D2VIC2,28,10,99
UniRef100_A0A4P5UZ79,26,12,99
MGYP001148769777,29,12,99
SoimicmetaTmtLPA_FD_contig_31_6185146_length_278_multi_2_in_0_out_0_1,28,10,99
UniRef100_A0A0K1PDF0,29,9,99
UniRef100_A0A538DH11,26,14,99
UniRef100_A0A7C3DI82,35,9,99
C5WCY3,29,17,99
UniRef100_A0A7S0TTH3,24,9,99
UniRef100_A0A2E6DHA3,31,13,99
13190|Ga0247841_10224889_1|-2|10,21,10,99
GraSoiStandDraft_56_1057294.scaffolds.fasta_scaffold2911696_1,25,9,99
UniRef100_A0A1G6GQF9,32,9,99
UniRef100_A0A8C9TN75,31,12,99
ERR1719320_513184,28,12,99
GraSoiStandDraft_51_1057287.scaffolds.fasta_scaffold2787375_1,32,12,99
A0A2E2XZ96,27,13,99
UniRef100_UPI00037938DF,30,11,99
UniRef100_A0A2D6PXH8,29,13,99
UniRef100_UPI00235F65CD,32,12,99
UniRef100_A0A842W352,30,14,99
ERR1712029_154175,27,11,99
UniRef100_A0A7C5K600,26,11,99
UniRef100_Q15RT7,24,9,99
MGYP001049125635,33,13,99
UniRef100_A0A8T3ZC43,30,18,99
UniRef100_A0A6A7FUA3,26,9,99
SRR5271165_4203403,31,14,99
UniRef100_A0A8J8G7R2,32,12,99
3300027419.a:Ga0209340_1004235_4,30,10,99
UniRef100_A0A523GY83,27,12,99
UniRef100_A0A0G1HJ32,26,10,99
UniRef100_A0A1F2WHY7,29,13,99
UniRef100_UPI00110E12A7,28,9,99
MGYP000841159558,25,8,99
UniRef100_UPI00131D1004,26,11,99
A0A2H0TNT8,33,15,99
UniRef100_A0A6G9Y6W9,28,11,99
UniRef100_A0A2E6IYP5,25,8,99
AP58_3_1055460.scaffolds.fasta_scaffold468428_1,28,10,99
UniRef100_A0A212DXZ1,30,10,99
UniRef100_A0A4V0XN02,28,12,99
UniRef100_A0A968S900,27,10,99
UniRef100_A0A7V0P7J7,32,13,99
UniRef100_UPI00211F2B0A,28,12,99
UniRef100_A0A7S3SQ63,25,9,99
UniRef100_A0A9E3SR53,34,15,99
688.fasta_scaffold537755_2,31,9,99
SRR3989344_902110,33,14,99
UniRef100_A0A8T3ZS75,29,16,99
UniRef100_A0A662H3K6,29,11,99
GraSoiStandDraft_29_1057270.scaffolds.fasta_scaffold1134355_1,19,9,99
UniRef100_A0A7X8G5S6,28,8,99
UniRef100_G8C335,22,10,99
UniRef100_A0A2D5K9J2,28,10,99
SRR3989344_1415059,28,15,99
ERR1700683_632978,30,10,99
12221|scaffold1043612_1|+96|01,27,10,99
UniRef100_A0A963LBU0,29,10,99
UniRef100_A0A2V8V5M6,33,11,99
UniRef100_A0A7S9HE52,33,11,99
UniRef100_A0A9E2H5D8,31,12,99
UniRef100_A0A2E6NHC9,32,12,99
UniRef100_A0A950Q608,32,12,99
3300029892.a:Ga0246235_100774_21,28,10,99
MGYP000406520557,28,11,99
MGYP001255391768,31,12,99
OM-RGC.v1.021336427,28,9,99
UniRef100_UPI0018A0E535,28,12,99
UniRef100_A0A1J4K245,32,12,99
M1VBV2,28,13,99
MGYP000452929563,29,10,99
9554|Ga0209253_10037566_2|+869|00,26,9,99
MGYP000901436389,27,10,99
UniRef100_A0A2E4D0I5,33,14,99
I0YU34,25,9,99
UniRef100_A0A410NA59,27,13,99
SRR5262249_53129381,28,11,99
SRR5258708_11764918,24,11,99
A0A0C1UT95,26,10,99
A0A0D2JLT1,30,11,99
UniRef100_A0A931RNL6,29,10,99
MGYP001446840650,27,10,99
UniRef100_A0A938TB16,33,10,99
WorMetvaBAHAMAS2_1045210.scaffolds.fasta_scaffold53967_1,29,13,99
UniRef100_A0A972LUA7,26,10,99
