PDB,plddt,4ake_rmsd,seq_count,round
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_42/group_96_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.28271028037383,3.7763703,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_42/group_19_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.90499999999999,3.1349633,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_42/group_77_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.44308411214953,3.1069858,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_42/group_13_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.74612149532712,3.7028058,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_42/group_73_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,92.25341121495329,2.4173377,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_42/group_81_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.11341121495326,3.1251245,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_42/group_54_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.73046728971963,3.2752035,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_42/group_28_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.78934579439253,3.3870013,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_42/group_76_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.0029906542056,3.2794569,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_42/group_74_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.4077570093458,3.283479,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_42/group_32_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.55144859813085,3.6131215,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_42/group_22_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,92.72205607476634,2.5178432,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_42/group_68_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.39855140186916,3.820582,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_42/group_78_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.12364485981308,4.87183,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_42/group_7_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.68607476635513,3.2861967,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_42/group_21_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,92.10939252336449,3.078469,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_42/group_41_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,88.84883177570093,3.5533547,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_42/group_79_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.44855140186917,3.2460384,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_42/group_31_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.32392523364486,3.6539376,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_42/group_58_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.10658878504672,4.2269907,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_42/group_50_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.71406542056076,2.9259756,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_42/group_46_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.42228971962618,3.331687,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_42/group_82_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,92.51995327102804,3.4998572,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_42/group_84_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.90350467289718,3.468165,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_42/group_17_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.55177570093458,2.5071535,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_42/group_95_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.81878504672898,4.4607577,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_42/group_71_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.60453271028037,4.459058,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_42/group_14_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.88985981308412,5.4617844,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_42/group_4_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.64845794392525,4.291037,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_42/group_12_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.77841121495327,2.6257708,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_42/group_63_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.06850467289722,4.2003236,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_42/group_38_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.97785046728973,3.1655936,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_42/group_15_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,92.43691588785046,3.0871341,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_42/group_23_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.42345794392524,3.0332198,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_42/group_94_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,92.72990654205609,2.6804395,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_42/group_51_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.5858878504673,4.7330313,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_42/group_5_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.59271028037384,4.0840955,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_42/group_61_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.43785046728972,5.7944736,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_42/group_55_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.54859813084113,3.9069626,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_42/group_53_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.67107476635516,2.8263872,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_42/group_88_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,92.48205607476635,5.792115,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_42/group_33_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.89957943925235,3.641846,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_42/group_52_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.3089719626168,4.0195355,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_42/group_72_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.50149532710282,5.521966,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_42/group_27_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,92.7535046728972,5.706328,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_42/group_42_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,92.38785046728972,3.015112,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_42/group_10_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.6207476635514,4.458739,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_42/group_37_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.31228971962616,3.9517963,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_42/group_29_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,92.48341121495326,2.7295506,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_42/group_18_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.61985981308412,4.4965343,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_42/group_43_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.03425233644859,3.2180903,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_42/group_25_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,92.38116822429906,3.4172852,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_42/group_64_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.32331775700936,3.1474895,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_42/group_3_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,92.53649532710283,2.813092,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_42/group_34_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.93705607476635,4.0299163,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_42/group_93_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,87.58626168224299,4.8569283,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_42/group_66_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.76317757009346,5.2981443,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_42/group_57_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,88.16682242990655,5.266601,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_42/group_97_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.60453271028038,3.7138784,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_42/group_9_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.66345794392521,3.3040829,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_42/group_47_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.48528037383177,3.4439235,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_42/group_92_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.74004672897196,3.1233861,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_42/group_90_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.34757009345793,3.6262386,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_42/group_35_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.50093457943926,2.589065,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_42/group_99_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.06490654205608,3.1930008,12,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_42/group_24_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.2148598130841,3.1452415,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_42/group_40_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.51700934579439,4.5141068,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_42/group_1_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,92.26766355140187,2.9533136,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_42/group_69_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.71135514018691,3.706517,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_42/group_75_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.53621495327103,3.7228649,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_42/group_83_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,92.521261682243,3.3919609,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_42/group_30_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.0264953271028,3.5023444,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_42/group_26_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.01957943925235,3.954576,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_42/group_39_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,88.24257009345794,3.7290626,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_42/group_59_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.51920560747664,4.648111,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_42/group_62_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.59168224299067,3.6777205,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_42/group_67_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.86789719626168,3.1464128,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_42/group_87_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,92.13546728971963,5.9024925,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_42/group_70_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.4306074766355,4.9734836,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_42/group_11_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.8457476635514,3.3132524,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_42/group_49_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.65168224299065,3.3489878,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_42/group_80_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.73481308411213,3.7360995,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_42/group_60_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.22228971962616,3.1338327,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_42/group_89_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,92.4116355140187,2.298906,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_42/group_45_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.47644859813084,2.7679393,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_42/group_2_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.24714953271028,3.2905083,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KAD_ECOLI/run2/m_fold_sampling_voting_random/01_m_fold_sampling/round_1/01_sampling/sampling_42/group_98_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.42158878504674,2.660358,11,1
