Sequence_Header,Bin_Assignment,Vote_Count,Total_Votes
UniRef100_UPI001C20B587,10,11,49
A0A1I7VH55,10,24,49
GraSoiStandDraft_45_1057281.scaffolds.fasta_scaffold434787_1,10,18,49
UniRef100_A0A8J1XRH8,10,23,49
UniRef100_UPI00123A2ED2,10,12,49
A0A093PL03,10,20,49
A0A0V1J583,10,19,49
SRR3989338_3549196,10,24,49
H0WR60,10,19,49
UniRef100_Q6R1Y6,10,15,49
UniRef100_UPI0020B401A2,10,18,49
J3M5A3,11,10,49
UniRef100_A0A8J9Z3Y7,10,18,49
UniRef100_UPI001D06020B,10,15,49
T1IWC4,10,17,49
UniRef100_A2FEM8,10,19,49
UniRef100_A0A3B3RPQ2,10,23,49
UniRef100_A0A0P4VYT9,10,23,49
UniRef100_A0A084VVY1,10,13,49
TARA_MED_95_MAG_00520_000000006713.1.3,10,19,49
UniRef100_A0A1J4KIR1,10,19,49
UniRef100_V3ZP67,10,19,49
UniRef100_A0A6J1W3U8,11,14,49
UPI0000DC108B,10,14,49
UniRef100_A0A0F9EA80,10,16,49
UniRef100_A0A914AZW8,10,13,49
25961|Ga0247727_11114821_1|+1|11,10,27,49
UniRef100_A0A7J6YPA5,10,19,49
UniRef100_A0A0N5CK25,11,13,49
UniRef100_A0A8K0NV91,11,7,49
ERR1719494_1202835,10,17,49
ERR1719354_968574,10,16,49
GraSoiStandDraft_10_1057309.scaffolds.fasta_scaffold2251280_1,10,11,49
UniRef100_A0A3B3YAI3,10,13,49
UniRef100_UPI001C3F9800,10,18,49
A9UYJ2,10,25,49
A0A068XLM2,10,11,49
A2FG05,10,28,49
ERR1719272_2732914,10,8,49
MGYP001057110544,10,20,49
Q8WSU4,10,14,49
UniRef100_UPI0008F9B084,10,24,49
ERR550519_4660,10,19,49
A0A1J4KZQ3,10,25,49
UniRef100_UPI001C70B975,10,23,49
UniRef100_UPI002307EA57,10,19,49
UniRef100_W4FKA1,10,21,49
SRR4030042_2644542,10,24,49
UniRef100_A0A669CMC3,10,18,49
MGYP001137528771,10,17,49
UniRef100_A0A6P7G6X4,10,12,49
B4J4Z5,10,16,49
KBSMisStandDraft_5_1062788.scaffolds.fasta_scaffold3713323_1,10,19,49
A0A2C9U7X2,10,30,49
UniRef100_A0A060SX56,10,28,49
UniRef100_UPI001EF8EA99,10,14,49
UniRef100_A7RHA0,10,23,49
UniRef100_A9B4V4,10,26,49
Q54XX5,10,17,49
SRR3972149_2452540,10,26,49
UniRef100_R7TTK0,10,20,49
UniRef100_A0A0N5A9U1,10,16,49
UniRef100_A0A8K1CUB6,10,19,49
UniRef100_A0A8C4R7N8,10,16,49
UniRef100_T1G6L0,10,16,49
GraSoiStandDraft_35_1057300.scaffolds.fasta_scaffold00052_3,10,22,49
UniRef100_UPI001B88A82D,10,21,49
UniRef100_A0A8J4UZM1,11,12,49
UniRef100_UPI001EE0CF29,10,19,49
UniRef100_A0A0N5A830,11,11,49
MGYP001150757241,10,19,49
UniRef100_A0A0V0QK59,10,22,49
ERR1712048_869005,10,19,49
SoimicmetaTmtLAA_FD_contig_31_12196153_length_341_multi_2_in_0_out_0_1,10,27,49
UniRef100_A0A8C6SAW4,10,13,49
Q54U31,10,25,49
UniRef100_A0A1X7TNR9,11,20,49
UniRef100_A0A5S6QCC1,10,20,49
MGYP001090033079,10,23,49
UniRef100_A0A812B6X4,10,21,49
UniRef100_A0A1W0WMS4,10,27,49
UniRef100_L8GIF8,10,15,49
UniRef100_F2U7Y1,10,26,49
UniRef100_G1PY75,11,13,49
GraSoiStandDraft_38_1057308.scaffolds.fasta_scaffold1261967_1,10,26,49
K1RL30,10,8,49
UniRef100_A0A1D6Q4X9,10,24,49
B3XVX5,10,25,49
UniRef100_A0A8J2JUM0,10,12,49
UniRef100_UPI000E6D62EA,10,22,49
UniRef100_A0A0D3CW56,10,26,49
UniRef100_A0A1D1VJF0,10,17,49
UniRef100_UPI0009E5A48C,10,20,49
E3LUA1,10,23,49
UniRef100_A0A7J6YTB7,10,22,49
UniRef100_A0A2C9WGA3,10,20,49
MGYP000508205924,10,18,49
ERR1740128_97570,10,16,49
UniRef100_UPI0018F502E6,10,14,49
A0A0D2X0F5,10,23,49
ERR1740139_2073483,10,15,49
UniRef100_UPI00143D20B1,10,14,49
KBSSwiStaDraftv2_1062776.scaffolds.fasta_scaffold193104_2,10,19,49
UniRef100_A0A9E0Y8W7,10,18,49
UniRef100_UPI002247B8DC,11,11,49
UniRef100_UPI00077A2219,10,13,49
16248|Ga0233409_10415046_1|+2|11,11,17,49
UniRef100_A0A8J4BVF3,10,19,49
UniRef100_A0A8J5N0G9,10,23,49
W4ZF19,10,16,49
A0A0G4G8C8,11,15,49
UniRef100_A0A5F8HDN8,10,17,49
UniRef100_A0A183MLP2,10,21,49
A0A1J4J825,10,16,49
UniRef100_UPI001E1C646B,12,11,49
UniRef100_A0A0N4ZQW6,10,26,49
MGYP001496530615,10,21,49
ERR1712127_1032819,10,17,49
APFre7841882654_1041346.scaffolds.fasta_scaffold739470_1,10,20,49
ERR1719461_1800809,10,14,49
ERR1711971_591744,11,14,49
MGYP001045965344,10,26,49
UniRef100_A0A7I8V9L4,10,13,49
UniRef100_A0A0V0S3M5,10,22,49
UniRef100_UPI000C20BF54,10,15,49
A0A1I8BHU5,10,21,49
A0A0D3C0Q3,11,13,49
LakMenE01Jun11ns_1017448.scaffolds.fasta_scaffold4915143_1,10,26,49
UniRef100_UPI002235DD16,10,13,49
W4ZJQ4,10,19,49
UniRef100_A0A8J2KC82,10,18,49
ERR1719296_170195,11,20,49
UniRef100_A0A0L0DNY5,11,18,49
ERR1719427_1296114,10,14,49
UniRef100_A0A4U5PE67,10,15,49
ERR1719210_611836,10,12,49
UniRef100_A0A1I8MBY2,10,23,49
UniRef100_A0A1B1ACY2,10,16,49
UniRef100_A0A914CZH8,10,29,49
UniRef100_A0A1A8S1K0,10,17,49
UniRef100_UPI00065B8F4F,10,22,49
L8H1Q4,10,19,49
SRR5262245_25589293,10,22,49
UniRef100_A0A6I8S3G9,10,23,49
ERR1719259_1117529,10,13,49
UniRef100_A0A8B7YF54,10,22,49
UniRef100_A0A913Y2C8,10,12,49
UniRef100_A0A8J9ZAJ1,11,14,49
UniRef100_UPI002234D159,10,17,49
UniRef100_A0A2C9K9C7,10,21,49
O77050,10,18,49
A0A0R3RRF0,10,19,49
UniRef100_A0A914DG95,10,21,49
Q63132,10,21,49
ERR1719410_449097,10,26,49
R7VHS3,10,16,49
UniRef100_UPI001425787A,10,10,49
A0A196SBV3,10,16,49
UniRef100_R7UTR8,10,22,49
SRR5947209_3466181,10,22,49
GraSoiStandDraft_60_1057301.scaffolds.fasta_scaffold2208557_1,10,23,49
UniRef100_A0A2P6MX36,10,12,49
UniRef100_UPI000C20E20A,10,18,49
ERR1719259_1233745,10,20,49
UniRef100_UPI000C03E907,10,15,49
Q07153,10,18,49
UniRef100_A0A8S1GTH8,10,16,49
ERR550537_830820,10,13,49
ERR1719232_1520735,10,13,49
UniRef100_UPI001CF5D315,10,18,49
ERR1719295_354416,11,15,49
UniRef100_R1E8L0,10,10,49
V8P8P9,10,17,49
SRR5258706_11735652,10,21,49
A0A0L8GTG6,10,18,49
UniRef100_A0A0D2WUJ0,10,22,49
MGYP000199543855,10,22,49
MGYP001034108670,10,18,49
UniRef100_A0A1A8DHB3,10,20,49
MGYP000297566070,10,27,49
ERR1711988_1687149,10,17,49
UniRef100_UPI000BA82433,10,16,49
UniRef100_A0A7D9DDJ9,10,22,49
UniRef100_A0A2G9RDD4,10,23,49
UniRef100_A0A2C9KBH0,10,20,49
UniRef100_A0A3Q3EXY1,10,18,49
UniRef100_T1PQJ9,10,20,49
ERR1711964_4628,10,22,49
UniRef100_UPI000C254B4C,10,19,49
UniRef100_U3I2I6,10,21,49
UniRef100_A0A8C6LQG9,10,16,49
A0A1S3D4Q2,23,8,49
UniRef100_A0A667YN42,10,13,49
MMETSP0034_Transcript_26979_17613165|ERR538176_k119_1073226|-|98|8.709e-20|1|811|1377|1377[1377]:811[811]:567[567],10,13,49
UniRef100_UPI00077A0772,10,15,49
UniRef100_A0A8J2LNP3,10,16,49
UniRef100_A0A1I7Z786,11,12,49
UniRef100_A0A061IUF5,11,14,49
MGYP000620260982,10,20,49
GraSoiStandDraft_49_1057285.scaffolds.fasta_scaffold369074_1,10,19,49
UniRef100_A0A8B7E3A7,10,21,49
UniRef100_A0A8M3B3W9,10,18,49
UniRef100_A0A150G6Z1,10,16,49
Q5C5Y5,10,17,49
UniRef100_A0A0G4F917,10,19,49
SoimicmetaTmtLPA_FD_contig_31_7430331_length_255_multi_1_in_0_out_0_1,11,16,49
UniRef100_UPI0018CD1294,10,21,49
A0A0E0LJB8,10,18,49
K4BMX7,10,14,49
UniRef100_A0A2M3Z877,11,13,49
UniRef100_B3XVX5,10,21,49
GraSoiStandDraft_51_1057287.scaffolds.fasta_scaffold773315_2,10,21,49
UniRef100_A0A914AK67,10,11,49
UniRef100_A0A8X7XJ67,10,21,49
ERR1719232_512815,10,11,49
UniRef100_A0A914HYJ7,10,17,49
UniRef100_UPI0021C8973C,11,16,49
UniRef100_A0A8J9YP85,10,15,49
A0A061R9A4,10,25,49
UPI00043A387C,10,23,49
UniRef100_A0A0A1U2T7,10,19,49
ERR1719450_598590,10,17,49
UniRef100_A0A8J2K827,10,19,49
UniRef100_A0A7M7PRJ6,10,15,49
UniRef100_A0A8W8LFJ7,10,22,49
UniRef100_A0A7R9BN37,10,20,49
UniRef100_UPI001FBAE303,10,10,49
UniRef100_UPI001403D212,10,19,49
OpeIllAssembly_1097287.scaffolds.fasta_scaffold2731649_1,10,23,49
UniRef100_UPI001E1D4E2D,10,24,49
A0A0Q3URX5,10,18,49
ERR1719312_178985,10,13,49
UniRef100_A0A8T3DDS9,10,19,49
UniRef100_UPI00106B40F7,10,22,49
UniRef100_A0A914KMI5,10,25,49
UniRef100_A0A7R8H9V2,10,13,49
Q7YZX2,11,19,49
MGYP001119811900,10,21,49
ERR1719322_661822,10,23,49
A0A1I8N9S0,11,19,49
UniRef100_A0A7K9K1N7,11,14,49
E4X3I5,10,28,49
A0A1A8D662,11,13,49
T1IJ71,10,16,49
A0A2A2KJJ3,10,15,49
UniRef100_A0A6B2EH69,10,19,49
UniRef100_A0A1Y2ABT8,10,14,49
6534|scaffold208764_1|+14|00,10,18,49
ETN01SMinimDraft_1059929.scaffolds.fasta_scaffold322132_1,10,20,49
A0A1D1W0Q8,10,17,49
ERR1711970_887913,10,27,49
UniRef100_A0A369S741,10,22,49
ERR1712159_648055,10,24,49
UniRef100_UPI001B7E2B8D,10,26,49
GraSoiStandDraft_9_1057307.scaffolds.fasta_scaffold23591_3,10,24,49
UniRef100_I0YIZ7,10,20,49
GraSoiStandDraft_30_1057271.scaffolds.fasta_scaffold3641500_1,10,16,49
UniRef100_A0A2I1GPP3,10,26,49
UniRef100_UPI0003C8FCBE,10,20,49
UniRef100_A0A077ZAT5,10,16,49
A0A293LS21,10,27,49
UniRef100_A0A8R1U1I0,10,18,49
SRR3989338_8364201,10,17,49
UniRef100_A0A2B4RFB7,10,16,49
HubBroStandDraft_4_1064222.scaffolds.fasta_scaffold2057750_1,10,17,49
A0A1B6IHA6,10,15,49
UniRef100_A0A915PJ03,10,17,49
MGYP001349784691,10,21,49
MGYP001140941248,10,24,49
H2YTK3_3566721|ERR1726544_k119_1767245|-|1626|0|11|934|6509|6509[6509]:6297[6297]:213[213]|6249[6255]:6118[6118]:132[126]|5420[5423]:5082[5082]:339[336]|5046[5070]:4948[4948]:99[75]|4894[4897]:4664[4664]:231[228]|3972[3972]:3289[3289]:684[684]|3049[3052]:2801[2801]:249[246]|1872[1872]:1510[1510]:363[363]|1443[1443]:1276[1276]:168[168]|1246[1261]:1061[1061]:186[171]|1011[1014]:934[934]:78[75],10,18,49
UniRef100_UPI0021C5D4FC,10,18,49
UniRef100_A0A1S3IR44,10,23,49
UniRef100_UPI00187DB03B,10,15,49
UniRef100_A0A2G8LJE1,10,15,49
UniRef100_A0A6P4EVG0,11,13,49
UniRef100_UPI001AE3AC5F,10,11,49
Laugresubdmm15sn_1035100.scaffolds.fasta_scaffold466411_1,10,17,49
UniRef100_A0A0R3T2R0,10,17,49
UniRef100_A0A261CBA4,10,14,49
AP92_2_1055481.scaffolds.fasta_scaffold1367415_1,10,17,49
UniRef100_A9V127,11,15,49
MGYP001132696834,10,17,49
MGYP001061971451,10,26,49
UniRef100_O61731,10,18,49
UniRef100_E4YJ90,10,27,49
UniRef100_UPI00193D48E9,10,15,49
UniRef100_A0A2C9M3E8,10,18,49
UniRef100_UPI000D1C43DD,10,17,49
UniRef100_UPI001F0389F9,10,24,49
UniRef100_A0A6P4YDR8,11,15,49
UniRef100_UPI001142D803,10,12,49
HigsolmetaGSP13D_1036239.scaffolds.fasta_scaffold01645_4,10,20,49
UniRef100_A0A8B8Z4D9,11,17,49
UniRef100_A0A182QIL6,11,13,49
UniRef100_A0A1X7VKG0,10,11,49
UniRef100_UPI001EDCA65A,10,19,49
LauGreSuBDMM15SN_2_FD.fasta_scaffold3682930_1,10,12,49
UniRef100_A2DRQ2,11,15,49
L8GUK1,10,16,49
UniRef100_T1I9G2,10,18,49
UniRef100_A0A4W3HR86,10,12,49
7038|scaffold244869_1|+1|11,11,13,49
ERR1719357_299643,10,18,49
UniRef100_UPI00214E5996,10,16,49
GraSoiStandDraft_11_1057310.scaffolds.fasta_scaffold3759079_1,10,24,49
UniRef100_F6KBQ3,10,19,49
UniRef100_F2UH35,10,22,49
A0A0V1M777,10,23,49
UniRef100_A0A8S3UTZ5,10,16,49
UniRef100_UPI00096B2FB7,10,17,49
UniRef100_T1EHZ9,10,20,49
MGYP000367635870,10,24,49
UniRef100_F1KS83,10,17,49
UniRef100_A0A812D433,10,13,49
UniRef100_A0A812D2A1,10,18,49
UniRef100_A0A8T2JPQ5,10,20,49
UniRef100_A0A913YUI5,10,27,49
MGYP001154363424,10,16,49
UniRef100_A0A7R9H5M2,10,11,49
MGYP001135987902,11,20,49
UniRef100_G0NAH3,10,14,49
A0A0G4EFQ9,10,20,49
UniRef100_UPI001C4922D1,10,18,49
F6RMF5,10,19,49
UniRef100_A0A6B2LII2,10,19,49
UniRef100_A0A260ZI73,10,24,49
UniRef100_UPI0009E63B3D,10,13,49
MGYP001064776523,10,20,49
UniRef100_A0A834Q2H1,10,26,49
A0A1Y1KGZ8,10,15,49
UniRef100_A0A2G8L062,10,17,49
UniRef100_A0A0M9FU81,10,27,49
UniRef100_A0A3R7A9K0,10,29,49
UniRef100_A0A7M5WZ93,10,21,49
UniRef100_A0A293LQ53,10,14,49
UniRef100_UPI00077A20B7,10,21,49
UniRef100_A0A8B6F1P2,10,14,49
A0A2C9KLD8,10,26,49
ERR1719209_557724,10,19,49
UniRef100_A0A6F9DDN6,10,13,49
UniRef100_UPI00065BD13F,10,8,49
UniRef100_UPI002180460E,10,19,49
UniRef100_UPI001F5FBCD0,10,18,49
ERR1712168_1149919,10,20,49
UniRef100_A0A8J2NQE4,10,18,49
A9SUI7,10,21,49
UniRef100_UPI0009B40164,10,20,49
UniRef100_A0A8B7XSH9,10,22,49
UniRef100_A0A915KE26,10,12,49
UniRef100_A0A383VNS6,10,20,49
A0A210R1C2,10,11,49
UniRef100_A0A8H3XIM8,10,22,49
UniRef100_A0A369SDP0,10,18,49
UniRef100_A0A132A2Q7,10,16,49
MGYP001350944716,10,20,49
UniRef100_A0A814P310,10,21,49
UniRef100_A0A368GK31,11,12,49
ERR1712232_1491284,10,19,49
ERR1719410_2116556,10,17,49
UniRef100_UPI001EEB6E80,10,26,49
UniRef100_T1G9G0,10,15,49
UniRef100_A0A182SVI8,10,17,49
GraSoiStandDraft_15_1057317.scaffolds.fasta_scaffold8028173_1,10,22,49
UniRef100_A0A6M2DVP2,11,11,49
UniRef100_A0A0N5AH25,10,20,49
UniRef100_F2UIT2,10,20,49
UniRef100_A2FJX1,10,26,49
MGYP001380700669,10,10,49
A0A1A8RXH7,10,7,49
21874|Ga0214473_10918620_1|-1|11,10,13,49
UniRef100_A0A7D9M828,10,22,49
ERR1719319_84575,10,23,49
UniRef100_A0A933K9N8,10,36,49
A0A0P5VPH6,11,8,49
UniRef100_A0A8B6GJQ8,10,32,49
UniRef100_A0A6P9B7V6,10,13,49
UniRef100_A0A8B7Z388,10,21,49
ERR1719203_2378534,10,21,49
UniRef100_A0A915ESN7,10,16,49
UniRef100_A0A0G4G5G4,10,22,49
UniRef100_A0A0K0EI71,10,25,49
9298|Ga0210265_1043615_1|-61|01,10,17,49
UniRef100_UPI0010F7055D,10,12,49
MGYP001130619258,10,21,49
UniRef100_A0A250WW14,10,22,49
UniRef100_A0A2B4RAZ1,10,18,49
UniRef100_A0A0C9UNJ7,10,23,49
A0A0M3I8X1,10,17,49
SRR5699024_1963440,11,16,49
UniRef100_A0A979FNC7,10,13,49
UniRef100_A0A8J2LFY4,10,20,49
ERR1719494_183778,10,14,49
SaaInl85LU_5_DNA_1037374.scaffolds.fasta_scaffold353743_1,10,19,49
23957|scaffold_10965_c1_9|-6239|00,10,20,49
UniRef100_A0A226D344,10,13,49
GraSoiStandDraft_17_1057272.scaffolds.fasta_scaffold111185_1,10,17,49
A7SYB5,10,17,49
UniRef100_A0A8S3PSM4,10,20,49
UniRef100_F2UB12,10,14,49
UniRef100_G0P6D4,10,20,49
MGYP001305553460,10,22,49
A0A0L0DNY5,10,13,49
ERR1712146_279728,10,21,49
SRR6266487_2401494,10,21,49
UniRef100_UPI00096ADC0E,10,17,49
UniRef100_A0A1D2MQQ4,10,19,49
UniRef100_A0A1X7TG93,10,16,49
UniRef100_A0A250X081,10,20,49
UniRef100_UPI0019650159,10,18,49
UniRef100_UPI0007BAA420,10,16,49
UniRef100_UPI0004F0DE6E,11,16,49
A0A212F626,10,22,49
UniRef100_UPI000811A58A,10,26,49
UniRef100_A0A7S4NN78,10,26,49
UniRef100_A0A913YYM1,10,18,49
UniRef100_A0A4W6G0V9,10,17,49
UniRef100_UPI000F65F5EA,10,17,49
D5SPU3,10,20,49
ERR1712051_707702,10,21,49
UniRef100_UPI001F047E66,10,28,49
UniRef100_A0A0R0IW52,10,28,49
UniRef100_A0A8S1HHQ0,10,16,49
A0A1B6HCR4,11,9,49
ERR1719318_320205,10,17,49
Q6PA47,10,20,49
UniRef100_UPI0007350589,10,25,49
ERR1711871_1001756,10,15,49
UniRef100_A0A8E0SA99,10,18,49
UniRef100_A0A7M7KT21,10,10,49
UniRef100_UPI001CF93F90,10,20,49
UniRef100_A0A2P6NR38,11,13,49
ERR1719239_383759,10,18,49
UniRef100_A0A0K1YY28,10,14,49
UniRef100_A0A7M5XIY6,10,12,49
V5I995,10,16,49
A0A2B4RFB7,11,17,49
WorMetDrversion2_1049313.scaffolds.fasta_scaffold1045538_1,10,22,49
