Sequence_Header,Bin_Assignment,Vote_Count,Total_Votes
UniRef100_A0A667YN42,48,20,49
MMETSP0034_Transcript_26979_17613165|ERR538176_k119_1073226|-|98|8.709e-20|1|811|1377|1377[1377]:811[811]:567[567],48,20,49
UniRef100_UPI00077A0772,48,25,49
UniRef100_A0A8J2LNP3,48,16,49
UniRef100_A0A1I7Z786,48,19,49
UniRef100_A0A061IUF5,48,18,49
MGYP000620260982,48,23,49
GraSoiStandDraft_49_1057285.scaffolds.fasta_scaffold369074_1,48,26,49
UniRef100_A0A8B7E3A7,48,23,49
UniRef100_A0A8M3B3W9,48,22,49
UniRef100_A0A150G6Z1,48,19,49
Q5C5Y5,48,17,49
UniRef100_A0A0G4F917,48,17,49
SoimicmetaTmtLPA_FD_contig_31_7430331_length_255_multi_1_in_0_out_0_1,48,23,49
UniRef100_UPI0018CD1294,48,22,49
A0A0E0LJB8,48,23,49
K4BMX7,48,28,49
UniRef100_A0A2M3Z877,48,20,49
UniRef100_B3XVX5,48,18,49
GraSoiStandDraft_51_1057287.scaffolds.fasta_scaffold773315_2,48,24,49
UniRef100_A0A914AK67,48,16,49
UniRef100_A0A8X7XJ67,48,26,49
ERR1719232_512815,48,14,49
UniRef100_A0A914HYJ7,47,14,49
UniRef100_UPI0021C8973C,48,18,49
UniRef100_A0A8J9YP85,48,22,49
A0A061R9A4,48,18,49
UPI00043A387C,48,27,49
UniRef100_A0A0A1U2T7,48,25,49
ERR1719450_598590,48,23,49
UniRef100_A0A8J2K827,48,32,49
UniRef100_A0A7M7PRJ6,48,23,49
UniRef100_A0A8W8LFJ7,48,27,49
UniRef100_A0A7R9BN37,48,25,49
UniRef100_UPI001FBAE303,47,16,49
UniRef100_UPI001403D212,48,22,49
OpeIllAssembly_1097287.scaffolds.fasta_scaffold2731649_1,48,27,49
UniRef100_UPI001E1D4E2D,48,27,49
A0A0Q3URX5,48,24,49
ERR1719312_178985,48,24,49
UniRef100_A0A8T3DDS9,48,23,49
UniRef100_UPI00106B40F7,48,23,49
UniRef100_A0A914KMI5,48,18,49
UniRef100_A0A7R8H9V2,48,20,49
Q7YZX2,48,24,49
A0A0M3I8X1,48,23,49
SRR5699024_1963440,48,23,49
UniRef100_A0A979FNC7,48,17,49
UniRef100_A0A8J2LFY4,48,23,49
ERR1719494_183778,48,18,49
SaaInl85LU_5_DNA_1037374.scaffolds.fasta_scaffold353743_1,48,21,49
23957|scaffold_10965_c1_9|-6239|00,48,21,49
UniRef100_A0A226D344,48,19,49
GraSoiStandDraft_17_1057272.scaffolds.fasta_scaffold111185_1,47,17,49
A7SYB5,48,23,49
UniRef100_A0A8S3PSM4,48,20,49
UniRef100_F2UB12,48,23,49
UniRef100_G0P6D4,48,26,49
MGYP001305553460,48,26,49
A0A0L0DNY5,47,19,49
ERR1712146_279728,47,21,49
SRR6266487_2401494,48,23,49
UniRef100_UPI00096ADC0E,48,26,49
UniRef100_A0A1D2MQQ4,48,23,49
UniRef100_A0A1X7TG93,48,14,49
UniRef100_A0A250X081,48,28,49
UniRef100_UPI0019650159,48,24,49
UniRef100_UPI0007BAA420,47,23,49
UniRef100_UPI0004F0DE6E,48,32,49
A0A212F626,48,31,49
UniRef100_UPI000811A58A,48,27,49
UniRef100_A0A7S4NN78,48,24,49
UniRef100_A0A913YYM1,48,22,49
UniRef100_A0A4W6G0V9,48,23,49
UniRef100_UPI000F65F5EA,48,22,49
MGYP001349784691,48,18,49
MGYP001140941248,48,23,49
H2YTK3_3566721|ERR1726544_k119_1767245|-|1626|0|11|934|6509|6509[6509]:6297[6297]:213[213]|6249[6255]:6118[6118]:132[126]|5420[5423]:5082[5082]:339[336]|5046[5070]:4948[4948]:99[75]|4894[4897]:4664[4664]:231[228]|3972[3972]:3289[3289]:684[684]|3049[3052]:2801[2801]:249[246]|1872[1872]:1510[1510]:363[363]|1443[1443]:1276[1276]:168[168]|1246[1261]:1061[1061]:186[171]|1011[1014]:934[934]:78[75],48,27,49
UniRef100_UPI0021C5D4FC,48,23,49
UniRef100_A0A1S3IR44,48,21,49
UniRef100_UPI00187DB03B,48,20,49
UniRef100_A0A2G8LJE1,47,14,49
UniRef100_A0A6P4EVG0,48,19,49
UniRef100_UPI001AE3AC5F,48,13,49
Laugresubdmm15sn_1035100.scaffolds.fasta_scaffold466411_1,48,20,49
UniRef100_A0A0R3T2R0,48,22,49
UniRef100_A0A261CBA4,48,17,49
AP92_2_1055481.scaffolds.fasta_scaffold1367415_1,48,25,49
UniRef100_A9V127,48,21,49
MGYP001132696834,48,18,49
MGYP001061971451,48,26,49
UniRef100_O61731,48,17,49
UniRef100_E4YJ90,48,32,49
UniRef100_UPI00193D48E9,48,24,49
UniRef100_A0A2C9M3E8,48,23,49
UniRef100_UPI000D1C43DD,48,15,49
UniRef100_UPI001F0389F9,48,31,49
UniRef100_A0A6P4YDR8,48,25,49
UniRef100_UPI001142D803,48,14,49
HigsolmetaGSP13D_1036239.scaffolds.fasta_scaffold01645_4,48,22,49
UniRef100_A0A8B8Z4D9,48,21,49
UniRef100_A0A182QIL6,48,20,49
UniRef100_A0A1X7VKG0,48,20,49
UniRef100_UPI001EDCA65A,48,17,49
LauGreSuBDMM15SN_2_FD.fasta_scaffold3682930_1,48,19,49
UniRef100_A0A1D6Q4X9,48,18,49
B3XVX5,48,26,49
UniRef100_A0A8J2JUM0,48,22,49
UniRef100_UPI000E6D62EA,48,25,49
UniRef100_A0A0D3CW56,48,27,49
UniRef100_A0A1D1VJF0,48,21,49
UniRef100_UPI0009E5A48C,47,21,49
E3LUA1,48,19,49
UniRef100_A0A7J6YTB7,48,25,49
UniRef100_A0A2C9WGA3,48,20,49
MGYP000508205924,48,25,49
ERR1740128_97570,48,17,49
UniRef100_UPI0018F502E6,48,20,49
A0A0D2X0F5,47,19,49
ERR1740139_2073483,48,22,49
UniRef100_UPI00143D20B1,48,27,49
KBSSwiStaDraftv2_1062776.scaffolds.fasta_scaffold193104_2,48,22,49
UniRef100_A0A9E0Y8W7,48,25,49
UniRef100_UPI002247B8DC,48,20,49
UniRef100_UPI00077A2219,48,19,49
16248|Ga0233409_10415046_1|+2|11,48,24,49
UniRef100_A0A8J4BVF3,48,20,49
UniRef100_A0A8J5N0G9,48,20,49
W4ZF19,48,26,49
A0A0G4G8C8,48,18,49
UniRef100_A0A5F8HDN8,48,25,49
UniRef100_A0A183MLP2,48,26,49
A0A1J4J825,48,27,49
UniRef100_UPI001E1C646B,47,16,49
UniRef100_A0A0N4ZQW6,48,20,49
UniRef100_A2DRQ2,48,20,49
L8GUK1,48,23,49
UniRef100_T1I9G2,48,20,49
UniRef100_A0A4W3HR86,48,23,49
7038|scaffold244869_1|+1|11,48,27,49
ERR1719357_299643,48,21,49
UniRef100_UPI00214E5996,48,25,49
GraSoiStandDraft_11_1057310.scaffolds.fasta_scaffold3759079_1,48,30,49
UniRef100_F6KBQ3,48,25,49
UniRef100_F2UH35,48,25,49
A0A0V1M777,48,25,49
UniRef100_A0A8S3UTZ5,48,23,49
UniRef100_UPI00096B2FB7,48,20,49
UniRef100_T1EHZ9,48,23,49
MGYP000367635870,48,29,49
UniRef100_F1KS83,48,26,49
UniRef100_A0A812D433,48,18,49
UniRef100_A0A812D2A1,48,23,49
UniRef100_A0A8T2JPQ5,48,21,49
UniRef100_A0A913YUI5,48,31,49
MGYP001154363424,48,23,49
UniRef100_A0A7R9H5M2,48,21,49
MGYP001135987902,48,26,49
UniRef100_G0NAH3,48,20,49
A0A0G4EFQ9,48,23,49
UniRef100_UPI001C4922D1,48,24,49
F6RMF5,48,22,49
UniRef100_A0A6B2LII2,48,22,49
UniRef100_A0A260ZI73,48,23,49
UniRef100_UPI0009E63B3D,48,23,49
D5SPU3,48,22,49
ERR1712051_707702,48,21,49
UniRef100_UPI001F047E66,48,25,49
UniRef100_A0A0R0IW52,48,25,49
UniRef100_A0A8S1HHQ0,48,25,49
A0A1B6HCR4,48,19,49
ERR1719318_320205,48,25,49
Q6PA47,48,27,49
UniRef100_UPI0007350589,48,25,49
ERR1711871_1001756,48,25,49
A9SUI7,48,27,49
A0A210R1C2,48,18,49
ERR1719209_557724,48,33,49
A0A2C9KLD8,48,26,49
UniRef100_A0A293LQ53,48,18,49
ERR1712232_1491284,48,19,49
ERR1719410_2116556,48,20,49
UniRef100_UPI001EEB6E80,48,24,49
UniRef100_T1G9G0,48,26,49
UniRef100_A0A182SVI8,48,22,49
GraSoiStandDraft_15_1057317.scaffolds.fasta_scaffold8028173_1,48,23,49
UniRef100_A0A6M2DVP2,48,17,49
UniRef100_A0A0N5AH25,48,21,49
UniRef100_F2UIT2,48,20,49
UniRef100_A2FJX1,48,24,49
MGYP001380700669,48,16,49
A0A1A8RXH7,47,13,49
21874|Ga0214473_10918620_1|-1|11,48,24,49
UniRef100_A0A7D9M828,47,19,49
ERR1719319_84575,48,32,49
UniRef100_A0A933K9N8,48,34,49
A0A0P5VPH6,47,13,49
UniRef100_A0A8B6GJQ8,48,25,49
UniRef100_A0A6P9B7V6,48,21,49
UniRef100_A0A8B7Z388,48,20,49
ERR1719203_2378534,48,29,49
UniRef100_A0A915ESN7,48,21,49
UniRef100_A0A0G4G5G4,48,26,49
UniRef100_A0A0K0EI71,47,19,49
9298|Ga0210265_1043615_1|-61|01,48,19,49
UniRef100_UPI0010F7055D,47,21,49
MGYP001130619258,48,23,49
UniRef100_A0A250WW14,48,21,49
UniRef100_A0A2B4RAZ1,47,18,49
UniRef100_A0A0C9UNJ7,48,26,49
MGYP001064776523,48,20,49
UniRef100_A0A834Q2H1,48,20,49
A0A1Y1KGZ8,48,14,49
UniRef100_A0A2G8L062,48,18,49
UniRef100_A0A0M9FU81,48,33,49
UniRef100_A0A3R7A9K0,48,26,49
UniRef100_A0A7M5WZ93,48,24,49
UniRef100_UPI00077A20B7,47,20,49
UniRef100_A0A8B6F1P2,48,23,49
UniRef100_A0A6F9DDN6,48,27,49
UniRef100_UPI00065BD13F,48,21,49
UniRef100_UPI002180460E,48,28,49
UniRef100_UPI001F5FBCD0,48,24,49
ERR1712168_1149919,48,20,49
UniRef100_A0A8J2NQE4,48,24,49
UniRef100_UPI0009B40164,48,26,49
UniRef100_A0A8B7XSH9,48,32,49
UniRef100_A0A915KE26,48,21,49
UniRef100_A0A383VNS6,48,31,49
UniRef100_A0A8H3XIM8,48,22,49
UniRef100_A0A369SDP0,48,21,49
UniRef100_A0A132A2Q7,48,23,49
MGYP001350944716,48,19,49
UniRef100_A0A814P310,48,23,49
UniRef100_A0A368GK31,48,18,49
MGYP001119811900,48,23,49
ERR1719322_661822,48,24,49
A0A1I8N9S0,48,22,49
UniRef100_A0A7K9K1N7,48,14,49
E4X3I5,48,24,49
A0A1A8D662,47,14,49
T1IJ71,48,22,49
A0A2A2KJJ3,48,26,49
UniRef100_A0A6B2EH69,48,22,49
UniRef100_A0A1Y2ABT8,48,19,49
6534|scaffold208764_1|+14|00,48,25,49
ETN01SMinimDraft_1059929.scaffolds.fasta_scaffold322132_1,48,22,49
A0A1D1W0Q8,48,25,49
ERR1711970_887913,48,29,49
UniRef100_A0A369S741,48,23,49
ERR1712159_648055,48,23,49
UniRef100_UPI001B7E2B8D,48,25,49
GraSoiStandDraft_9_1057307.scaffolds.fasta_scaffold23591_3,48,29,49
UniRef100_I0YIZ7,48,29,49
GraSoiStandDraft_30_1057271.scaffolds.fasta_scaffold3641500_1,48,18,49
UniRef100_A0A2I1GPP3,48,27,49
UniRef100_UPI0003C8FCBE,48,23,49
UniRef100_A0A077ZAT5,48,23,49
A0A293LS21,48,27,49
UniRef100_A0A8R1U1I0,48,20,49
SRR3989338_8364201,48,22,49
UniRef100_A0A2B4RFB7,47,15,49
HubBroStandDraft_4_1064222.scaffolds.fasta_scaffold2057750_1,48,32,49
A0A1B6IHA6,48,21,49
UniRef100_A0A915PJ03,48,23,49
UniRef100_A0A8E0SA99,48,20,49
UniRef100_A0A7M7KT21,48,14,49
UniRef100_UPI001CF93F90,48,21,49
UniRef100_A0A2P6NR38,48,16,49
ERR1719239_383759,48,19,49
UniRef100_A0A0K1YY28,48,16,49
UniRef100_A0A7M5XIY6,48,19,49
V5I995,48,26,49
A0A2B4RFB7,48,22,49
WorMetDrversion2_1049313.scaffolds.fasta_scaffold1045538_1,48,29,49
