PDB,plddt,local_plddt,seq_count,bound_rmsd,apo_rmsd
occurrence_voting_bound/results_top-16/top_pred/top_sequences_unrelaxed_rank_029_alphafold2_ptm_model_5_seed_006.pdb,84.20615952732643,74.81435897435897,17,2.2872808,4.925674
occurrence_voting_bound/results_top-16/top_pred/top_sequences_unrelaxed_rank_028_alphafold2_ptm_model_2_seed_004.pdb,84.31927621861152,77.57076923076923,17,1.660481,5.557895
occurrence_voting_bound/results_top-16/top_pred/top_sequences_unrelaxed_rank_027_alphafold2_ptm_model_5_seed_001.pdb,85.23503692762186,75.01846153846154,17,1.9397838,5.0280714
occurrence_voting_bound/results_top-16/top_pred/top_sequences_unrelaxed_rank_026_alphafold2_ptm_model_1_seed_006.pdb,85.36435745937962,80.96076923076923,17,1.3782887,6.6001334
occurrence_voting_bound/results_top-16/top_pred/top_sequences_unrelaxed_rank_025_alphafold2_ptm_model_2_seed_003.pdb,85.69178729689807,77.92179487179487,17,1.443697,6.279504
occurrence_voting_bound/results_top-16/top_pred/top_sequences_unrelaxed_rank_024_alphafold2_ptm_model_2_seed_005.pdb,85.9674446085672,78.6451282051282,17,1.1651553,6.704402
occurrence_voting_bound/results_top-16/top_pred/top_sequences_unrelaxed_rank_023_alphafold2_ptm_model_2_seed_007.pdb,86.03985228951255,77.95205128205129,17,2.5903268,5.375685
occurrence_voting_bound/results_top-16/top_pred/top_sequences_unrelaxed_rank_022_alphafold2_ptm_model_2_seed_000.pdb,86.05059084194978,75.62333333333333,17,2.2314913,5.244899
occurrence_voting_bound/results_top-16/top_pred/top_sequences_unrelaxed_rank_021_alphafold2_ptm_model_5_seed_003.pdb,86.17519940915805,80.05435897435898,17,1.144132,6.534148
occurrence_voting_bound/results_top-16/top_pred/top_sequences_unrelaxed_rank_020_alphafold2_ptm_model_5_seed_000.pdb,86.30679468242246,77.5451282051282,17,1.9208884,5.022677
occurrence_voting_bound/results_top-16/top_pred/top_sequences_unrelaxed_rank_019_alphafold2_ptm_model_2_seed_006.pdb,86.42732644017725,81.26128205128204,17,1.5423915,6.849329
occurrence_voting_bound/results_top-16/top_pred/top_sequences_unrelaxed_rank_017_alphafold2_ptm_model_5_seed_002.pdb,86.47889217134417,79.84205128205129,17,1.0535308,6.6106763
occurrence_voting_bound/results_top-16/top_pred/top_sequences_unrelaxed_rank_018_alphafold2_ptm_model_3_seed_002.pdb,86.48023633677991,77.98692307692308,17,1.797551,5.1460896
occurrence_voting_bound/results_top-16/top_pred/top_sequences_unrelaxed_rank_016_alphafold2_ptm_model_3_seed_006.pdb,86.53570162481536,77.91307692307693,17,1.3985374,5.5496936
occurrence_voting_bound/results_top-16/top_pred/top_sequences_unrelaxed_rank_015_alphafold2_ptm_model_3_seed_007.pdb,86.68258493353028,76.37179487179488,17,1.9673754,5.119254
occurrence_voting_bound/results_top-16/top_pred/top_sequences_unrelaxed_rank_014_alphafold2_ptm_model_3_seed_000.pdb,86.70143279172821,79.81384615384614,17,1.0443339,6.1644244
occurrence_voting_bound/results_top-16/top_pred/top_sequences_unrelaxed_rank_013_alphafold2_ptm_model_2_seed_001.pdb,86.72837518463811,75.41897435897437,17,2.4490457,4.9103045
occurrence_voting_bound/results_top-16/top_pred/top_sequences_unrelaxed_rank_012_alphafold2_ptm_model_4_seed_001.pdb,86.81635155096012,78.52384615384615,17,2.5701873,4.5427175
occurrence_voting_bound/results_top-16/top_pred/top_sequences_unrelaxed_rank_011_alphafold2_ptm_model_4_seed_003.pdb,86.90469719350074,74.7848717948718,17,2.593719,4.673501
occurrence_voting_bound/results_top-16/top_pred/top_sequences_unrelaxed_rank_010_alphafold2_ptm_model_3_seed_005.pdb,86.98193500738552,77.69410256410256,17,1.9802202,4.9141054
occurrence_voting_bound/results_top-16/top_pred/top_sequences_unrelaxed_rank_009_alphafold2_ptm_model_4_seed_005.pdb,86.99858197932053,76.33794871794872,17,2.7811155,4.575902
occurrence_voting_bound/results_top-16/top_pred/top_sequences_unrelaxed_rank_007_alphafold2_ptm_model_3_seed_003.pdb,87.18874446085673,79.48641025641025,17,1.2645518,5.585856
occurrence_voting_bound/results_top-16/top_pred/top_sequences_unrelaxed_rank_008_alphafold2_ptm_model_3_seed_004.pdb,87.20218611521419,79.13615384615386,17,1.8970809,5.021255
occurrence_voting_bound/results_top-16/top_pred/top_sequences_unrelaxed_rank_006_alphafold2_ptm_model_4_seed_002.pdb,87.24088626292468,78.0371794871795,17,2.260254,4.985953
occurrence_voting_bound/results_top-16/top_pred/top_sequences_unrelaxed_rank_005_alphafold2_ptm_model_3_seed_001.pdb,87.40203840472675,78.2651282051282,17,2.2024415,4.780618
occurrence_voting_bound/results_top-16/top_pred/top_sequences_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_006.pdb,87.43258493353028,78.24897435897435,17,2.3011303,4.899689
occurrence_voting_bound/results_top-16/top_pred/top_sequences_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_007.pdb,87.49781388478583,77.3848717948718,17,2.7242687,4.59133
occurrence_voting_bound/results_top-16/top_pred/top_sequences_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_004.pdb,87.51121122599704,78.15512820512821,17,2.2703316,4.8930254
occurrence_voting_bound/results_top-16/top_pred/top_sequences_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,87.55979320531758,78.69666666666667,17,2.2749178,5.120431
