Sequence_Header,Bin_Assignment,Vote_Count,Total_Votes
SoiMethySBSTD1v2_1073268.scaffolds.fasta_scaffold4651085_2,29,51,260
UniRef100_UPI00201AB5C9,29,37,260
UniRef100_UPI000970FE67,29,47,260
UniRef100_A0A1B9F6V8,29,42,260
UniRef100_A0A4Q1A1W6,29,43,260
UniRef100_R2QYG8,29,47,260
UniRef100_A0A2M9A8R1,29,43,260
UniRef100_A0A957D7F6,29,34,260
UniRef100_UPI0008F84792,29,48,260
UniRef100_A0A3M0MWE2,29,45,260
UniRef100_E4KQ17,28,39,260
SRR3989339_545378,29,40,260
UniRef100_I8ALG4,30,34,260
UniRef100_UPI001E4467FC,28,42,260
UniRef100_UPI00158019EE,29,40,260
UniRef100_A0A4P6YQR7,29,62,260
UniRef100_UPI001C3ABE9D,28,42,260
UniRef100_A0A1F4VHU4,29,45,260
UniRef100_UPI0018838B58,29,49,260
UniRef100_UPI0021D439AD,30,41,260
UniRef100_A0A8B5WB06,28,43,260
UniRef100_A0A369LYR8,29,55,260
UniRef100_A0A921JDF9,28,41,260
UniRef100_A0A264W2Y2,30,41,260
UniRef100_A0A0G0B8P6,28,56,260
GraSoiStandDraft_16_1057320.scaffolds.fasta_scaffold1197425_2,29,52,260
UniRef100_A0A351G2K7,29,41,260
UniRef100_A0A2S7X3S0,29,44,260
A0A172RZ56,29,55,260
UniRef100_A0A9E0KTC8,28,37,260
UniRef100_A0A101F543,29,46,260
UniRef100_A0A7S8C959,29,52,260
MGYP001055617649,29,56,260
UniRef100_A0A1W9SWJ0,29,46,260
MGYP000282248647,29,55,260
UniRef100_A0A1B3XKJ6,30,41,260
UniRef100_A0A7C3EZR1,28,40,260
UniRef100_A0A2W7NAB4,28,41,260
A0A101F543,29,52,260
UniRef100_A0A1V5TVI9,32,25,260
UniRef100_A0A8B5Y2P6,29,50,260
UniRef100_A0A417YYL3,29,38,260
UniRef100_A0A387ASQ8,29,41,260
UniRef100_A0A6I2M7F1,29,53,260
UniRef100_A0A948TIJ4,30,40,260
UniRef100_A0A1E7J871,29,45,260
UniRef100_A0A0G1FBX5,29,48,260
UniRef100_A0A238JN97,29,46,260
UniRef100_A0A2P7PYS4,29,46,260
UniRef100_A0A1M7IZ81,29,37,260
MGYP000133714468,29,42,260
UniRef100_A0A162K3Q4,29,41,260
SRR5664280_2537093,30,57,260
UniRef100_A0A6P1AZQ7,29,47,260
UniRef100_A0A2V1H0I0,29,50,260
MGYP000063858288,30,44,260
UniRef100_A0A857N6N3,28,42,260
ERR1719326_83860,28,34,260
UniRef100_A0A934GYQ2,30,49,260
UniRef100_R7CMS0,29,45,260
UniRef100_A0A3M1BF08,30,37,260
UniRef100_UPI000287A374,29,45,260
UniRef100_F2BVC7,29,51,260
UniRef100_A0A2X0V5S2,29,43,260
UniRef100_A0A0M6YHB3,28,38,260
UniRef100_G5KCK3,29,39,260
UniRef100_UPI0019500BBD,30,39,260
UniRef100_UPI001CA3B37B,29,36,260
UniRef100_A0A7C3CB06,30,42,260
A0A1W1CL49,30,42,260
UniRef100_A0A419V4N8,29,47,260
