Sequence_Header,Bin_Assignment,Vote_Count,Total_Votes
18599|scaffold2350612_1|-2|10,39,10,49
SRR5688500_10459793,40,13,49
UniRef100_A0A923UY55,39,11,49
A0A2H3KGA6,37,12,49
A0A1V4RE03,37,9,49
UniRef100_A0A4Q0ME17,39,14,49
UniRef100_A0A969UF83,40,15,49
SRR5262245_21680731,39,9,49
ERR671933_889097,37,8,49
UniRef100_A0A078KUZ7,41,11,49
UniRef100_A0A4Q2UI60,39,9,49
MGYP000020436023,40,10,49
SRR5678815_1322235,40,15,49
4517|Ga0209347_1000412_40|-48649|00,39,9,49
MGYP000722284879,40,12,49
UniRef100_I4BK83,41,12,49
ERR1044071_5770396,40,13,49
5354|Ga0310900_11518395_1|+3|10,40,14,49
SRR5512135_9438,40,12,49
UniRef100_A0A4V2YAS8,40,10,49
3300007352.a:Ga0104756_1003054_5,40,11,49
SRR6187401_2935355,38,10,49
UniRef100_A0A6C2YSK9,42,9,49
SRR4051812_29517035,40,11,49
ERR1700733_8622607,41,14,49
18603|scaffold151500_3|-921|00,40,11,49
UniRef100_A0A8J7F9I6,41,16,49
18689|scaffold315521_3|-593|00,37,11,49
UniRef100_A0A2W1JFK5,37,9,49
UniRef100_A0A2V8GT64,40,12,49
SRR6185369_14146773,40,11,49
UniRef100_UPI001BE1C831,41,12,49
MGYP000382861172,41,14,49
SRR4030043_24257,37,10,49
ERR1700733_11665332,37,10,49
MGYP001074500588,38,9,49
SRR6185295_4561524,40,17,49
SRR5512146_742925,41,11,49
UniRef100_UPI001893D4CC,40,11,49
SRR5687768_14760893,40,15,49
SRR5579864_6692050,41,13,49
ERR1700722_17860217,40,10,49
GraSoiStandDraft_48_1057284.scaffolds.fasta_scaffold1429803_2,40,9,49
SRR5919109_812899,37,9,49
MGYP000571896013,41,13,49
MGYP000255788215,41,12,49
UniRef100_UPI0020CF3301,41,13,49
UniRef100_UPI0018EAB72F,41,9,49
SRR3977135_3932397,41,12,49
SRR3954463_5469776,41,11,49
SRR5690348_10242632,38,11,49
B8GGU0,41,17,49
UniRef100_A0A6M0F294,39,10,49
SRR4051812_10062041,39,16,49
SRR5208283_4699079,39,8,49
SRR5450432_1786004,40,14,49
SRR5690349_25142834,38,11,49
SRR6185503_5031664,40,10,49
UniRef100_A0A7V9KFC6,41,11,49
I0HWB2,40,17,49
MGYP000639575048,40,10,49
A0A212UAD7,40,14,49
SRR5262245_16475814,39,12,49
SRR5688500_1935241,41,10,49
MGYP001269001334,38,10,49
UniRef100_A0A9E5RZX4,41,10,49
SRR3954470_23631049,42,9,49
H1XSY5,40,14,49
UniRef100_A0A924I0W2,37,9,49
SRR5687767_4003116,40,11,49
SRR4029079_221829,41,14,49
UniRef100_A0A1P8JXA9,40,12,49
3300015083.a:Ga0167624_1000191_3,41,12,49
ERR1700677_35954,39,9,49
SRR5262249_10644916,40,11,49
SRR5215218_5368068,42,10,49
SRR5689334_741907,41,11,49
SRR5688572_28495795,40,10,49
SRR5262249_28567338,40,9,49
SRR6185436_14318244,40,13,49
SRR5690349_20599014,40,11,49
MGYP000045574277,40,11,49
SRR5258706_10626038,40,13,49
18542|JGI1684J13235_1124111_1|+53|01,38,9,49
3300026075.a:Ga0207708_10001773_11,40,11,49
18084|scaffold527937_2|-1158|01,39,10,49
SRR5690606_32770313,40,10,49
UniRef100_A0A1Q3PAT7,41,14,49
SRR5688572_20078908,38,10,49
SRR5262245_35320985,39,11,49
UniRef100_A0A8T7MLT9,40,14,49
UniRef100_A0A924ETK7,41,13,49
SRR6185312_5438885,40,12,49
MGYP000450999918,40,14,49
14415|Ga0335077_12422690_1|-75|01,40,14,49
SRR5579859_1513625,37,10,49
MGYP001086267645,37,10,49
SRR6185312_917481,38,9,49
SRR3954452_7141261,41,13,49
21854|Ga0299907_11345371_1|-2|10,40,11,49
UniRef100_UPI00190723AF,40,12,49
SRR6187431_2747975,40,12,49
MGYP001120892568,40,10,49
