PDB,plddt,2haw_tmscore,1k23_tmscore,seq_count
results/PPAC_BACSU/run1/02_sampling/sampling_42/group_61_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.8236569579288,0.69748,0.80998,11
results/PPAC_BACSU/run1/02_sampling/sampling_42/group_55_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.57533980582528,0.74117,0.70277,11
results/PPAC_BACSU/run1/02_sampling/sampling_42/group_53_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,92.34999999999997,0.69002,0.84046,11
results/PPAC_BACSU/run1/02_sampling/sampling_42/group_33_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.91847896440133,0.7505,0.71861,11
results/PPAC_BACSU/run1/02_sampling/sampling_42/group_52_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,88.38288025889958,0.67867,0.87181,11
results/PPAC_BACSU/run1/02_sampling/sampling_42/group_27_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.79161812297733,0.68567,0.8176,11
results/PPAC_BACSU/run1/02_sampling/sampling_42/group_42_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.5614563106796,0.74145,0.71875,11
results/PPAC_BACSU/run1/02_sampling/sampling_42/group_10_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.1025889967638,0.76069,0.693,11
results/PPAC_BACSU/run1/02_sampling/sampling_42/group_37_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.31207119741099,0.6966,0.78779,11
results/PPAC_BACSU/run1/02_sampling/sampling_42/group_29_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.3992556634304,0.76074,0.70861,11
results/PPAC_BACSU/run1/02_sampling/sampling_42/group_18_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.92258899676376,0.73679,0.72174,11
results/PPAC_BACSU/run1/02_sampling/sampling_42/group_43_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.11323624595464,0.88759,0.67512,11
results/PPAC_BACSU/run1/02_sampling/sampling_42/group_25_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.58809061488671,0.68033,0.88396,11
results/PPAC_BACSU/run1/02_sampling/sampling_42/group_64_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.6431067961166,0.75243,0.70966,11
results/PPAC_BACSU/run1/02_sampling/sampling_42/group_3_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.82592233009706,0.70172,0.76489,11
results/PPAC_BACSU/run1/02_sampling/sampling_42/group_34_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.00766990291268,0.85905,0.68118,11
results/PPAC_BACSU/run1/02_sampling/sampling_42/group_66_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.97957928802589,0.70622,0.77727,11
results/PPAC_BACSU/run1/02_sampling/sampling_42/group_57_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.83491909385117,0.70609,0.77766,11
results/PPAC_BACSU/run1/02_sampling/sampling_42/group_9_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.5466019417476,0.8388,0.67881,11
results/PPAC_BACSU/run1/02_sampling/sampling_42/group_47_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.34974110032364,0.69643,0.81466,11
results/PPAC_BACSU/run1/02_sampling/sampling_42/group_35_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.07663430420716,0.72742,0.73344,11
results/PPAC_BACSU/run1/02_sampling/sampling_42/group_24_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.62472491909384,0.73013,0.73203,11
results/PPAC_BACSU/run1/02_sampling/sampling_42/group_40_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.04537216828489,0.82803,0.68144,11
results/PPAC_BACSU/run1/02_sampling/sampling_42/group_1_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.07559870550155,0.8771,0.67485,11
results/PPAC_BACSU/run1/02_sampling/sampling_42/group_69_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.73061488673142,0.8709,0.6763,12
results/PPAC_BACSU/run1/02_sampling/sampling_42/group_30_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.67171521035596,0.6855,0.81923,11
results/PPAC_BACSU/run1/02_sampling/sampling_42/group_26_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,92.48074433656959,0.69975,0.8034,11
results/PPAC_BACSU/run1/02_sampling/sampling_42/group_39_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.77297734627831,0.68504,0.8481,11
results/PPAC_BACSU/run1/02_sampling/sampling_42/group_59_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.42592233009707,0.74246,0.71444,11
results/PPAC_BACSU/run1/02_sampling/sampling_42/group_62_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.05656957928805,0.72128,0.73279,11
results/PPAC_BACSU/run1/02_sampling/sampling_42/group_67_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.40550161812298,0.69648,0.78966,11
results/PPAC_BACSU/run1/02_sampling/sampling_42/group_11_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.35317152103556,0.71894,0.72594,11
results/PPAC_BACSU/run1/02_sampling/sampling_42/group_49_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.20271844660189,0.70227,0.77658,11
results/PPAC_BACSU/run1/02_sampling/sampling_42/group_60_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.14932038834958,0.6851,0.85741,11
results/PPAC_BACSU/run1/02_sampling/sampling_42/group_45_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.41145631067957,0.70922,0.76979,11
results/PPAC_BACSU/run1/02_sampling/sampling_42/group_2_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,92.62297734627829,0.69333,0.83622,11
results/PPAC_BACSU/run1/02_sampling/sampling_42/group_36_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.63349514563103,0.71551,0.74495,11
results/PPAC_BACSU/run1/02_sampling/sampling_38/group_20_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.2419417475728,0.69535,0.79572,11
results/PPAC_BACSU/run1/02_sampling/sampling_38/group_44_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.6276699029126,0.69414,0.78561,11
results/PPAC_BACSU/run1/02_sampling/sampling_38/group_16_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.34067961165049,0.69842,0.77575,11
results/PPAC_BACSU/run1/02_sampling/sampling_38/group_8_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.46870550161809,0.79941,0.68743,11
results/PPAC_BACSU/run1/02_sampling/sampling_38/group_65_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.87417475728148,0.69441,0.78549,11
results/PPAC_BACSU/run1/02_sampling/sampling_38/group_48_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.96097087378638,0.79189,0.69054,11
results/PPAC_BACSU/run1/02_sampling/sampling_38/group_56_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.27478964401294,0.74962,0.70116,11
results/PPAC_BACSU/run1/02_sampling/sampling_38/group_6_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,92.16854368932042,0.70743,0.76588,11
results/PPAC_BACSU/run1/02_sampling/sampling_38/group_19_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.53310679611654,0.69577,0.78324,11
results/PPAC_BACSU/run1/02_sampling/sampling_38/group_13_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.9128802588997,0.70755,0.76168,11
results/PPAC_BACSU/run1/02_sampling/sampling_38/group_54_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.21216828478967,0.7096,0.76141,11
results/PPAC_BACSU/run1/02_sampling/sampling_38/group_28_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.2961488673139,0.74041,0.7101,11
results/PPAC_BACSU/run1/02_sampling/sampling_38/group_32_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.29686084142394,0.77425,0.70261,11
results/PPAC_BACSU/run1/02_sampling/sampling_38/group_22_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.97818770226533,0.69537,0.77466,11
results/PPAC_BACSU/run1/02_sampling/sampling_38/group_68_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.76297734627825,0.73913,0.71695,11
results/PPAC_BACSU/run1/02_sampling/sampling_38/group_7_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.59080906148868,0.72798,0.71748,11
results/PPAC_BACSU/run1/02_sampling/sampling_38/group_21_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.57857605177992,0.86988,0.67829,11
results/PPAC_BACSU/run1/02_sampling/sampling_38/group_41_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.29621359223303,0.6932,0.81081,11
results/PPAC_BACSU/run1/02_sampling/sampling_38/group_31_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.64213592233016,0.86165,0.68066,11
results/PPAC_BACSU/run1/02_sampling/sampling_38/group_58_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,88.59116504854369,0.85742,0.67377,11
results/PPAC_BACSU/run1/02_sampling/sampling_38/group_50_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.83288025889965,0.84055,0.67516,11
results/PPAC_BACSU/run1/02_sampling/sampling_38/group_46_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.68485436893202,0.73449,0.70148,11
results/PPAC_BACSU/run1/02_sampling/sampling_38/group_17_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.83488673139153,0.70428,0.80253,11
results/PPAC_BACSU/run1/02_sampling/sampling_38/group_14_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,88.9521359223301,0.71837,0.73703,11
results/PPAC_BACSU/run1/02_sampling/sampling_38/group_4_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.65003236245964,0.82512,0.68082,11
results/PPAC_BACSU/run1/02_sampling/sampling_38/group_12_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.79935275080904,0.69288,0.77952,11
results/PPAC_BACSU/run1/02_sampling/sampling_38/group_63_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,92.835857605178,0.70002,0.7813,11
results/PPAC_BACSU/run1/02_sampling/sampling_38/group_38_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.28796116504853,0.69625,0.77554,11
results/PPAC_BACSU/run1/02_sampling/sampling_38/group_15_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.05673139158577,0.73875,0.71624,11
results/PPAC_BACSU/run1/02_sampling/sampling_38/group_23_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.48249190938508,0.74231,0.711,11
results/PPAC_BACSU/run1/02_sampling/sampling_38/group_51_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.65935275080905,0.71728,0.73715,11
results/PPAC_BACSU/run1/02_sampling/sampling_38/group_5_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,87.7974110032362,0.76232,0.71196,11
results/PPAC_BACSU/run1/02_sampling/sampling_38/group_61_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.35194174757288,0.74768,0.70137,11
results/PPAC_BACSU/run1/02_sampling/sampling_38/group_55_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,88.29482200647253,0.73738,0.70026,11
results/PPAC_BACSU/run1/02_sampling/sampling_38/group_53_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.79961165048536,0.71667,0.74296,11
results/PPAC_BACSU/run1/02_sampling/sampling_38/group_33_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.13119741100321,0.76334,0.70512,11
results/PPAC_BACSU/run1/02_sampling/sampling_38/group_52_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.04553398058245,0.81657,0.68382,11
results/PPAC_BACSU/run1/02_sampling/sampling_38/group_27_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.63148867313915,0.67967,0.87739,11
results/PPAC_BACSU/run1/02_sampling/sampling_38/group_42_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.79378640776693,0.69062,0.78901,11
results/PPAC_BACSU/run1/02_sampling/sampling_38/group_10_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.05258899676377,0.86915,0.67457,11
results/PPAC_BACSU/run1/02_sampling/sampling_38/group_37_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.43763754045305,0.7036,0.76517,11
results/PPAC_BACSU/run1/02_sampling/sampling_38/group_29_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.90398058252426,0.83541,0.6826,11
results/PPAC_BACSU/run1/02_sampling/sampling_38/group_18_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.33744336569583,0.83755,0.67644,11
results/PPAC_BACSU/run1/02_sampling/sampling_38/group_43_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.67501618122981,0.75463,0.70854,11
results/PPAC_BACSU/run1/02_sampling/sampling_38/group_25_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.98585760517807,0.72703,0.7219,11
results/PPAC_BACSU/run1/02_sampling/sampling_38/group_64_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.68064724919093,0.72377,0.73394,11
results/PPAC_BACSU/run1/02_sampling/sampling_38/group_3_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.79511326860845,0.7253,0.72766,11
results/PPAC_BACSU/run1/02_sampling/sampling_38/group_34_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.12987055016181,0.74259,0.71866,11
results/PPAC_BACSU/run1/02_sampling/sampling_38/group_66_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.73074433656953,0.69454,0.79259,11
results/PPAC_BACSU/run1/02_sampling/sampling_38/group_57_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.08527508090611,0.6809,0.86392,11
results/PPAC_BACSU/run1/02_sampling/sampling_38/group_9_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.8847572815534,0.68106,0.85947,11
results/PPAC_BACSU/run1/02_sampling/sampling_38/group_47_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.44883495145632,0.73367,0.71656,11
results/PPAC_BACSU/run1/02_sampling/sampling_38/group_35_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.05226537216838,0.72199,0.7374,11
results/PPAC_BACSU/run1/02_sampling/sampling_38/group_24_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.08588996763754,0.86029,0.67572,11
results/PPAC_BACSU/run1/02_sampling/sampling_38/group_40_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,88.71582524271841,0.69163,0.82854,11
results/PPAC_BACSU/run1/02_sampling/sampling_38/group_1_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.7995145631068,0.78559,0.68187,11
results/PPAC_BACSU/run1/02_sampling/sampling_38/group_69_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,92.15093851132696,0.70961,0.75932,12
results/PPAC_BACSU/run1/02_sampling/sampling_38/group_30_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.08650485436891,0.85646,0.68164,11
results/PPAC_BACSU/run1/02_sampling/sampling_38/group_26_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.03851132686091,0.70892,0.7606,11
results/PPAC_BACSU/run1/02_sampling/sampling_38/group_39_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.5050161812298,0.70035,0.79246,11
results/PPAC_BACSU/run1/02_sampling/sampling_38/group_59_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.62530744336571,0.75374,0.70039,11
results/PPAC_BACSU/run1/02_sampling/sampling_38/group_62_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.18880258899677,0.82843,0.68369,11
results/PPAC_BACSU/run1/02_sampling/sampling_38/group_67_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.23598705501622,0.84297,0.67953,11
results/PPAC_BACSU/run1/02_sampling/sampling_38/group_11_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.8856634304207,0.80934,0.68561,11
results/PPAC_BACSU/run1/02_sampling/sampling_38/group_49_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.37611650485435,0.78051,0.68394,11
results/PPAC_BACSU/run1/02_sampling/sampling_38/group_60_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,92.3056634304207,0.68924,0.82944,11
results/PPAC_BACSU/run1/02_sampling/sampling_38/group_45_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.0815857605178,0.70776,0.74695,11
results/PPAC_BACSU/run1/02_sampling/sampling_38/group_2_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,92.23103559870552,0.71311,0.7462,11
results/PPAC_BACSU/run1/02_sampling/sampling_38/group_36_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,88.98440129449847,0.8298,0.67341,11
results/PPAC_BACSU/run1/02_sampling/sampling_10/group_20_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.12938511326854,0.82489,0.6814,11
results/PPAC_BACSU/run1/02_sampling/sampling_10/group_44_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.16158576051784,0.70228,0.78062,11
results/PPAC_BACSU/run1/02_sampling/sampling_10/group_16_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.0538187702265,0.88875,0.67534,11
results/PPAC_BACSU/run1/02_sampling/sampling_10/group_8_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.73113268608415,0.72473,0.7364,11
results/PPAC_BACSU/run1/02_sampling/sampling_10/group_65_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,92.8241100323625,0.69281,0.80038,11
results/PPAC_BACSU/run1/02_sampling/sampling_10/group_48_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.46634304207124,0.74591,0.70489,11
results/PPAC_BACSU/run1/02_sampling/sampling_10/group_56_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,88.96190938511327,0.85176,0.67845,11
results/PPAC_BACSU/run1/02_sampling/sampling_10/group_6_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.11747572815528,0.71755,0.73386,11
results/PPAC_BACSU/run1/02_sampling/sampling_10/group_19_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.41300970873782,0.74947,0.69357,11
results/PPAC_BACSU/run1/02_sampling/sampling_10/group_13_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.80359223300968,0.7304,0.72361,11
results/PPAC_BACSU/run1/02_sampling/sampling_10/group_54_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.40012944983825,0.6983,0.79008,11
results/PPAC_BACSU/run1/02_sampling/sampling_10/group_28_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,92.0784142394822,0.69421,0.82197,11
results/PPAC_BACSU/run1/02_sampling/sampling_10/group_32_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.95171521035604,0.70518,0.77396,11
results/PPAC_BACSU/run1/02_sampling/sampling_10/group_22_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,92.14006472491907,0.89551,0.67177,11
results/PPAC_BACSU/run1/02_sampling/sampling_10/group_68_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.77268608414238,0.72017,0.74046,11
results/PPAC_BACSU/run1/02_sampling/sampling_10/group_7_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.02200647249197,0.87786,0.67789,11
results/PPAC_BACSU/run1/02_sampling/sampling_10/group_21_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.5105825242719,0.69336,0.78362,11
results/PPAC_BACSU/run1/02_sampling/sampling_10/group_41_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.5933333333333,0.81804,0.68107,11
results/PPAC_BACSU/run1/02_sampling/sampling_10/group_31_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,92.55278317152104,0.69517,0.79381,11
results/PPAC_BACSU/run1/02_sampling/sampling_10/group_58_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.01372168284789,0.76428,0.69862,11
results/PPAC_BACSU/run1/02_sampling/sampling_10/group_50_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.4475404530744,0.81219,0.68353,11
results/PPAC_BACSU/run1/02_sampling/sampling_10/group_46_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.66514563106796,0.70572,0.75603,11
results/PPAC_BACSU/run1/02_sampling/sampling_10/group_17_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.31291262135926,0.88051,0.67662,11
results/PPAC_BACSU/run1/02_sampling/sampling_10/group_14_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,88.48728155339808,0.70554,0.74494,11
