Sequence_Header,Bin_Assignment,Vote_Count,Total_Votes
UniRef100_A0A384JEU1,26,8,111
UniRef100_A0A2B4RGY6,74,12,111
UniRef100_A0A315VPP0,74,8,111
UniRef100_A0A3Q1M5G0,74,9,111
UniRef100_UPI00109BC8D3,74,10,111
UniRef100_A0A437CH79,75,14,111
UniRef100_UPI000E560C16,73,7,111
UniRef100_UPI000703C448,75,13,111
UniRef100_UPI0012393357,32,5,111
UniRef100_T1KLB3,75,10,111
UniRef100_A0A3B5L3K5,22,6,111
UniRef100_D6WD60,75,10,111
UniRef100_UPI001019F872,74,9,111
UniRef100_A0A182,25,6,111
UniRef100_UPI000457573D,76,8,111
UniRef100_A0A3Q2ZGU0,75,12,111
UniRef100_UPI0007AD1997,75,9,111
UniRef100_UPI0005235689,73,9,111
UniRef100_UPI0008749036,74,11,111
UniRef100_UPI0012BC122F,74,13,111
UniRef100_A0A1D1W6N8,75,7,111
UniRef100_UPI00092E2218,76,10,111
UniRef100_UPI0008753242,75,8,111
UniRef100_UPI0009482EA5,75,9,111
UniRef100_UPI000595E764,72,8,111
UniRef100_W8AQB8,75,8,111
UniRef100_A0A4W4DSB8,30,8,111
UniRef100_UPI00052265B2,74,8,111
UniRef100_UPI000C253338,75,12,111
UniRef100_UPI00073D9AD8,75,13,111
UniRef100_UPI0012B5FFE6,26,7,111
UniRef100_UPI000CEF8267,35,8,111
UniRef100_A0A1A8N6B2,74,11,111
UniRef100_A0A368GN27,74,10,111
UniRef100_UPI00033372A1,75,10,111
UniRef100_A0A1E1XNT8,75,11,111
UniRef100_UPI0005F49C71,22,6,111
UniRef100_UPI0004572CF9,23,6,111
UniRef100_A0A369RN43,75,11,111
UniRef100_A0A4W5MMR6,29,8,111
UniRef100_A0A3B1IST8,74,11,111
UniRef100_A0A1S3K2C5,20,6,111
UniRef100_UPI00022CAA9D,26,11,111
UniRef100_UPI000333AEDB,26,7,111
UniRef100_A0A3R7MAP1,21,11,111
UniRef100_G0NB24,76,9,111
UniRef100_UPI0012384CD6,75,11,111
UniRef100_UPI000C9E7949,75,8,111
UniRef100_A0A433SPZ2,75,10,111
UniRef100_UPI001175D314,24,6,111
UniRef100_A0A3Q1IS57,75,13,111
UniRef100_F7EXI2,74,9,111
UniRef100_A0A2U4AY84,74,7,111
UniRef100_T1E209,74,8,111
UniRef100_A0A2L2Y885,74,8,111
UniRef100_UPI0012B57814,74,7,111
UniRef100_A0A2T7PBN2,38,6,111
UniRef100_A0A168QFG7,19,9,111
UniRef100_UPI0011865459,77,9,111
UniRef100_A0A482VV53,74,8,111
UniRef100_UPI00077A6A2D,75,7,111
UniRef100_Q68Y61,22,8,111
UniRef100_UPI0003C8D5A8,75,7,111
UniRef100_UPI0010BD457D,74,9,111
UniRef100_A0A1S3MIQ3,75,8,111
UniRef100_UPI00096B3D24,24,8,111
UniRef100_A0A4Y2H5N0,25,7,111
UniRef100_UPI000C812D5B,76,8,111
UniRef100_UPI0009A38C32,25,8,111
UniRef100_UPI0009E392BA,25,7,111
UniRef100_UPI00063F29B4,75,8,111
UniRef100_A0A1E1XMY8,28,7,111
UniRef100_UPI000719B484,24,8,111
UniRef100_A0A3Q2ICC0,74,9,111
UniRef100_A0A5N5LC73,20,10,111
UniRef100_A0A2P4SEW0,75,11,111
UniRef100_UPI0012B6431E,25,11,111
UniRef100_UPI000C6E742F,74,14,111
UniRef100_UPI00112D353C,75,11,111
UniRef100_UPI00076F99C8,75,8,111
UniRef100_UPI0003C10EDB,75,9,111
UniRef100_A0A3M6UNA1,73,7,111
UniRef100_A0A0L0C399,74,16,111
UniRef100_UPI0007A70E6A,75,9,111
UniRef100_A0A3P8YQP0,75,7,111
UniRef100_UPI00053CC55D,75,9,111
UniRef100_UPI0009E32CE1,21,9,111
UniRef100_UPI00123ABC21,75,8,111
UniRef100_A0A3Q2Z8A3,76,8,111
UniRef100_A0A195CGA8,21,7,111
UniRef100_UPI0011301269,75,11,111
UniRef100_A0A3B3YKV9,25,6,111
UniRef100_UPI0012B50BD3,73,10,111
UniRef100_A0A2M4A1V4,74,9,111
UniRef100_A0A2I0TD36,73,6,111
UniRef100_UPI00123C670D,24,9,111
UniRef100_A0A0N0BI45,75,8,111
UniRef100_UPI001126E0DD,73,7,111
UniRef100_UPI0006440337,75,7,111
UniRef100_UPI0009751FB0,74,11,111
UniRef100_UPI0011F3EB50,75,14,111
UniRef100_UPI000529EEC3,76,15,111
UniRef100_UPI0012B63355,23,13,111
UniRef100_A0A210QY25,21,8,111
UniRef100_UPI0011F2A02D,73,9,111
UniRef100_UPI0012B5E198,74,8,111
UniRef100_K1Q447,74,8,111
UniRef100_F6Q5D8,74,13,111
UniRef100_UPI000A2C0459,75,20,111
UniRef100_UPI0010FCC557,75,8,111
UniRef100_A0A3Q3GWT6,75,12,111
UniRef100_UPI00073DA61C,20,6,111
UniRef100_UPI001238AE25,73,7,111
UniRef100_UPI000E4056FB,23,7,111
UniRef100_UPI000B39C356,22,6,111
UniRef100_UPI0007B826AD,74,9,111
UniRef100_A0A3Q2YAC1,75,11,111
UniRef100_B3XXQ2,74,8,111
UniRef100_A0A131YZ01,74,8,111
UniRef100_A0A3Q3R6E1,19,5,111
UniRef100_A0A4W6CWH7,74,9,111
UniRef100_B3RX97,23,5,111
UniRef100_UPI0010F640EB,75,7,111
UniRef100_UPI0010FCBAA8,74,10,111
UniRef100_R7UVQ3,74,9,111
UniRef100_UPI00053F5CC1,75,8,111
UniRef100_UPI000B913063,75,9,111
UniRef100_A0A0A1X5R8,75,7,111
UniRef100_A0A1I7ZBI8,76,10,111
UniRef100_UPI000E6E1B3F,72,7,111
UniRef100_A0A226MCW6,74,11,111
UniRef100_UPI000A349662,75,13,111
UniRef100_UPI0008FEB5DE,75,10,111
UniRef100_A0A3Q3WJD5,76,12,111
UniRef100_UPI0005D35871,75,9,111
UniRef100_A0A1D1V194,77,10,111
UniRef100_UPI000C04AAD5,75,10,111
UniRef100_UPI000E3FB387,73,7,111
UniRef100_UPI00077BB335,76,11,111
UniRef100_A0A315VXK7,74,12,111
UniRef100_A0A1D2MRL3,75,13,111
UniRef100_A0A3S2Q9V1,75,8,111
UniRef100_A0A0B2VN99,76,6,111
UniRef100_UPI00083EEF9B,73,7,111
UniRef100_UPI0004F0A6F9,76,10,111
UniRef100_UPI00106905EE,73,8,111
UniRef100_A0A3Q1IWZ0,76,8,111
UniRef100_UPI000C810AAB,75,9,111
UniRef100_Q22W70,75,7,111
UniRef100_UPI000E457AD2,74,14,111
UniRef100_UPI001161C32D,74,8,111
UniRef100_A0A2B4R9G2,23,9,111
UniRef100_UPI000BAECB42,75,13,111
UniRef100_UPI000BA80B71,25,6,111
UniRef100_UPI00045D6AFE,75,10,111
UniRef100_UPI001130E108,76,9,111
UniRef100_A0A452VEF6,26,8,111
UniRef100_A0A1X7V5J6,18,6,111
UniRef100_A0A5F9DRK8,76,8,111
UniRef100_A0A401NRU3,73,8,111
UniRef100_A0A2I0MU76,75,12,111
UniRef100_UPI000C87AF8D,76,10,111
UniRef100_UPI0010F9C9E7,75,9,111
UniRef100_A0A4Y2LGN5,73,7,111
UniRef100_UPI00059EAA25,22,6,111
UniRef100_A0A4U1F566,73,7,111
UniRef100_UPI00084E4B26,74,9,111
UniRef100_A0A3B4UQQ6,74,8,111
UniRef100_A0A023F6G4,22,7,111
UniRef100_A0A556TIN2,22,7,111
UniRef100_UPI000D73B563,75,12,111
UniRef100_UPI00122FD0C3,72,6,111
UniRef100_UPI0003F074E5,23,7,111
UniRef100_A0A287DAY2,22,6,111
UniRef100_UPI0005F4EE96,22,9,111
UniRef100_UPI00097525BE,72,7,111
UniRef100_UPI0012B646B1,75,8,111
UniRef100_UPI0011B462F1,76,9,111
UniRef100_A0A3Q1IMX0,76,11,111
UniRef100_UPI0003C8DB9E,75,10,111
UniRef100_UPI00109BF367,20,9,111
UniRef100_A0A1I8P2I1,24,9,111
UniRef100_A0A5C6N0C0,75,11,111
UniRef100_UPI0006CEDAF9,73,7,111
UniRef100_UPI00123BAD06,74,9,111
UniRef100_UPI00109EFD8D,24,7,111
UniRef100_UPI001054367A,76,7,111
UniRef100_UPI000D0C7B0E,75,6,111
UniRef100_UPI0012B60995,23,7,111
UniRef100_UPI0012B59DD2,24,7,111
UniRef100_A0A2J7RHD6,23,9,111
UniRef100_A0A2M4CI98,74,13,111
UniRef100_A0A2C9L3F1,74,16,111
UniRef100_UPI000D62A5F5,75,9,111
UniRef100_UPI00077F8E1D,75,13,111
UniRef100_UPI0007B87190,74,9,111
UniRef100_UPI000629C8A8,76,12,111
UniRef100_UPI00103B7A31,22,6,111
UniRef100_UPI0006B1D8F2,23,6,111
UniRef100_A0A210QV21,22,8,111
UniRef100_UPI0010FCB7CA,74,8,111
UniRef100_UPI0006B09A16,24,11,111
UniRef100_A0A146MFV1,19,5,111
UniRef100_P43218,76,7,111
UniRef100_UPI000704393A,26,7,111
UniRef100_A0A1V4K0N0,75,9,111
UniRef100_UPI0007BA427E,75,12,111
UniRef100_M3Y3D4,75,8,111
UniRef100_A0A3Q0SRG9,75,11,111
UniRef100_UPI0010A86EAE,27,6,111
UniRef100_A0A183QD89,76,9,111
UniRef100_A0A4W4GDE5,25,9,111
UniRef100_UPI00038C2810,75,9,111
UniRef100_UPI000B913AD4,21,7,111
UniRef100_U3DDZ8,75,13,111
UniRef100_UPI000703E0EA,19,10,111
UniRef100_UPI000C03F0B1,22,9,111
UniRef100_UPI0010A81741,74,12,111
UniRef100_UPI0012B60359,21,7,111
UniRef100_UPI0004CCE303,75,11,111
UniRef100_UPI00046CF686,74,7,111
UniRef100_A0A182FE97,75,7,111
UniRef100_A0A5F4CTT2,75,13,111
UniRef100_A0A2B4SZ98,75,10,111
UniRef100_A0A369RQA0,76,12,111
UniRef100_G1PC03,75,17,111
UniRef100_UPI0003C91640,75,11,111
UniRef100_UPI00125E239B,75,9,111
UniRef100_A0A0N4W1M5,75,12,111
UniRef100_A0A3Q1EM08,74,7,111
UniRef100_UPI00093CB2B1,75,11,111
UniRef100_UPI0009482ECF,73,9,111
UniRef100_A0A553QI50,75,9,111
UniRef100_UPI0011144538,75,10,111
UniRef100_UPI000B4F964A,76,10,111
UniRef100_A0A0E3XI08,75,8,111
UniRef100_UPI00083C68AB,75,9,111
UniRef100_UPI000678505E,22,10,111
UniRef100_A0A084VK88,23,14,111
UniRef100_A0A1S3W4X8,75,9,111
UniRef100_UPI0011318809,23,7,111
UniRef100_UPI00101AAC22,75,10,111
UniRef100_A0A210PZ56,75,12,111
UniRef100_UPI000B3A9300,75,9,111
UniRef100_UPI000975250E,75,15,111
UniRef100_UPI00063FA892,75,11,111
UniRef100_UPI00094F29ED,33,7,111
UniRef100_UPI0010A2DFBC,75,11,111
UniRef100_A0A2U9C884,26,6,111
UniRef100_UPI000C1402C3,26,6,111
UniRef100_UPI0012B5808B,21,11,111
UniRef100_A0A2V1B9S2,28,8,111
UniRef100_UPI00103EB377,75,8,111
UniRef100_A0A3M0K0F3,74,10,111
UniRef100_UPI0007674609,25,7,111
UniRef100_UPI000C05350D,75,9,111
UniRef100_UPI000F4454A9,73,9,111
UniRef100_UPI001142B918,22,9,111
UniRef100_A0A0Q3TXS9,76,10,111
UniRef100_A0A3M6U4X3,73,6,111
UniRef100_UPI0004BD49A2,74,7,111
UniRef100_UPI001176BCBD,75,7,111
UniRef100_UPI000779FD1F,76,7,111
UniRef100_UPI0009751399,75,10,111
UniRef100_A0A060YRY7,74,8,111
UniRef100_UPI000D62C208,74,8,111
UniRef100_A0A3Q3MHL8,76,19,111
UniRef100_UPI00109FE0E0,75,8,111
UniRef100_UPI001015F535,75,9,111
UniRef100_UPI000B90D655,75,7,111
UniRef100_UPI0010FCD066,72,7,111
UniRef100_UPI0006EB0990,76,12,111
UniRef100_UPI00109B8A62,73,6,111
UniRef100_UPI0011CF9274,22,7,111
UniRef100_A0A1S2ZUQ3,76,10,111
UniRef100_UPI000C71A0FE,74,11,111
UniRef100_UPI000BE17432,76,8,111
UniRef100_A0A0R3S2V2,76,9,111
UniRef100_A0A1W5BDH0,75,13,111
UniRef100_UPI0003C4B39A,75,9,111
UniRef100_A0A3S1A224,23,9,111
UniRef100_A0A1J1IGW7,75,12,111
UniRef100_UPI0005F4BAE3,75,12,111
UniRef100_UPI00064C3562,75,9,111
UniRef100_A0A2C9KTD0,75,14,111
UniRef100_UPI00083FECA2,75,12,111
UniRef100_W4ZF38,75,14,111
UniRef100_UPI0008758E48,74,10,111
UniRef100_UPI000B97EEC0,73,9,111
UniRef100_Q3V2C4,22,12,111
UniRef100_A0A1S0TRI8,74,7,111
UniRef100_UPI0010FC6B30,23,6,111
UniRef100_UPI00077A8D91,75,8,111
UniRef100_UPI0012B5E9F4,22,8,111
UniRef100_UPI000995861F,22,9,111
UniRef100_UPI000A335BCD,22,7,111
UniRef100_A0A2T7PCK9,76,10,111
UniRef100_A0A095A4W2,74,9,111
UniRef100_F1A3V2,75,13,111
UniRef100_UPI0007678AF7,72,7,111
UniRef100_UPI0012B560AB,74,9,111
UniRef100_A0A1Z5L921,21,9,111
UniRef100_UPI001140DDAE,71,10,111
UniRef100_A0A1B6CNV6,21,9,111
UniRef100_UPI00103ECB1E,76,10,111
UniRef100_UPI000B90DD3D,22,7,111
UniRef100_V8NI10,75,11,111
UniRef100_A0A212FF91,75,8,111
UniRef100_UPI0007E77289,76,9,111
UniRef100_A0A195EU48,76,12,111
UniRef100_A0A4W3HSE2,24,8,111
UniRef100_A0A1I7YBB0,71,7,111
UniRef100_UPI000BB07E09,75,9,111
UniRef100_A0A4W5PPZ8,26,8,111
UniRef100_UPI0003C8D0FD,72,10,111
UniRef100_UPI00044208BC,75,10,111
UniRef100_G1PXM5,74,15,111
UniRef100_A0A3Q1JBH3,75,15,111
UniRef100_UPI000580C4EA,73,9,111
UniRef100_UPI0005215D66,76,17,111
UniRef100_UPI000F5D6A91,76,8,111
UniRef100_A0A3B4DMX0,76,7,111
UniRef100_F1PQW8,19,6,111
UniRef100_UPI0009E1A7D9,25,11,111
UniRef100_E9GBU8,75,10,111
UniRef100_A0A3M6T6P4,21,7,111
UniRef100_UPI0006234C37,74,9,111
UniRef100_UPI0010FCCFC8,21,9,111
UniRef100_UPI000B910C00,73,10,111
UniRef100_UPI0007AD582F,22,7,111
UniRef100_A0A433T4M1,75,11,111
UniRef100_UPI0010FAE0DB,23,8,111
UniRef100_Q8UVY5,75,12,111
UniRef100_UPI000B8E568E,74,10,111
UniRef100_S4RG94,74,10,111
UniRef100_UPI0002658BB4,21,7,111
UniRef100_UPI0005D08AAB,21,7,111
UniRef100_A0A1B6KT72,74,8,111
UniRef100_UPI000FCD39C0,21,7,111
UniRef100_UPI00094824E0,21,7,111
UniRef100_A0A067RRK8,19,8,111
UniRef100_A0A3Q3MBN8,23,7,111
UniRef100_UPI0007AD7B66,74,8,111
UniRef100_A0A182VW55,75,9,111
UniRef100_UPI000CD7BA8A,75,8,111
UniRef100_A0A1A6GXN3,75,8,111
UniRef100_H0WS38,23,9,111
UniRef100_A0A3P8RS09,74,8,111
UniRef100_UPI0009E245AB,21,5,111
UniRef100_UPI00038BDFD0,72,7,111
UniRef100_A0A1S3AFM1,73,8,111
UniRef100_A0A3M6TUD2,74,7,111
UniRef100_UPI0003315070,75,12,111
UniRef100_H0UUW1,76,8,111
UniRef100_A0A5F5XJ08,72,9,111
UniRef100_A0A2U9PFW0,76,13,111
UniRef100_UPI000B911393,75,7,111
UniRef100_UPI000EFE72D0,73,10,111
UniRef100_UPI00109F4877,74,9,111
UniRef100_UPI000F5DC42A,74,9,111
UniRef100_A0A091L6H3,74,10,111
UniRef100_UPI0009780AFC,73,11,111
UniRef100_A0A5J5CSJ8,75,9,111
UniRef100_A0A5N3W509,75,14,111
UniRef100_A0A096M403,76,10,111
UniRef100_UPI0009E202AC,75,10,111
UniRef100_UPI00064ABE1D,76,10,111
UniRef100_UPI00065C0175,75,7,111
UniRef100_UPI000766218B,74,9,111
UniRef100_A0A0P5TPY8,21,10,111
UniRef100_F0ZVD2,76,10,111
UniRef100_A0A093DLN0,75,12,111
UniRef100_A0A3Q2CYV0,76,10,111
UniRef100_A0A3P9PY58,74,8,111
UniRef100_UPI00071D47E4,73,11,111
UniRef100_UPI000775E6EA,76,12,111
UniRef100_A0A3P9Q024,75,11,111
UniRef100_A0A3B5QCT4,28,9,111
UniRef100_UPI00109F4683,24,8,111
UniRef100_UPI000E403EE7,76,11,111
UniRef100_UPI000D0994D7,75,16,111
UniRef100_C0K3M3,74,7,111
UniRef100_UPI0004963567,74,11,111
UniRef100_A0A5N3Y1Z4,76,9,111
UniRef100_A0A1W4X1S2,73,8,111
UniRef100_A0A1S3WNV2,76,9,111
UniRef100_A0A2R5LCZ4,76,8,111
UniRef100_UPI000C05082F,75,8,111
UniRef100_UPI000B90ABD8,22,9,111
UniRef100_UPI0006234D7B,21,8,111
UniRef100_A0A556TY27,28,7,111
UniRef100_UPI00118636C4,21,7,111
UniRef100_A0A3M0JUW1,73,8,111
UniRef100_A0A5K4F7A6,75,9,111
UniRef100_UPI00105AD6F4,76,13,111
UniRef100_UPI0012B537D5,74,7,111
UniRef100_UPI0007759DF8,76,15,111
UniRef100_A0A2K6H0L3,22,9,111
UniRef100_UPI00126232C1,75,8,111
UniRef100_UPI0010FCA2AC,22,8,111
UniRef100_A0A553Q4Z4,75,14,111
UniRef100_UPI000F6657C1,74,6,111
UniRef100_UPI001238BB86,73,8,111
UniRef100_F6UZY1,28,8,111
UniRef100_E0VFN2,75,8,111
UniRef100_A0A182IYE7,74,11,111
UniRef100_UPI0009E63894,23,11,111
UniRef100_T1IKX4,76,10,111
UniRef100_UPI000A284D04,24,9,111
UniRef100_A0A1D2MZJ1,74,10,111
UniRef100_UPI000E6E3BBB,20,6,111
UniRef100_T1IQ43,76,9,111
UniRef100_J9P9P3,75,12,111
UniRef100_A0A1X7UPX8,76,10,111
UniRef100_UPI000F00FDD7,74,10,111
UniRef100_UPI00117628FA,75,9,111
UniRef100_UPI000B367F75,21,12,111
UniRef100_L7JME9,25,7,111
UniRef100_UPI000F50ED1C,23,9,111
UniRef100_A0A1A8C366,74,7,111
UniRef100_A0A482RTJ0,22,6,111
UniRef100_A0A1X7U3Y8,75,9,111
UniRef100_UPI00105487D3,73,8,111
UniRef100_A0A3Q0CNL0,21,9,111
UniRef100_A0A212FCZ8,73,7,111
UniRef100_A0A341C8E8,74,9,111
UniRef100_UPI000F65EE2F,76,7,111
UniRef100_UPI00123C53FA,74,6,111
UniRef100_UPI001055C386,75,7,111
UniRef100_A0A5Q0TWQ4,75,9,111
UniRef100_UPI00032AFAB5,75,9,111
UniRef100_A0A1X7V6J7,22,9,111
UniRef100_UPI000947A8BF,76,14,111
UniRef100_UPI001145C0FF,74,8,111
UniRef100_A0A455ZAN0,73,7,111
UniRef100_A0A0N1IEW4,74,12,111
UniRef100_UPI00064D4D5B,75,7,111
UniRef100_UPI0010F7223E,75,10,111
UniRef100_A0A3M0KPC8,75,7,111
UniRef100_G1P1I6,75,8,111
UniRef100_A0A5A9N941,75,8,111
UniRef100_F1A0V9,75,11,111
UniRef100_UPI00109FA204,75,8,111
UniRef100_A0A2Z6Q2L8,74,8,111
UniRef100_A0A2K6FCC7,73,8,111
UniRef100_UPI000711766E,75,18,111
UniRef100_A0A091D6G9,75,14,111
UniRef100_A0A2K6CQ94,74,8,111
UniRef100_UPI0009E5EAB7,22,8,111
UniRef100_A0A3N0Y5F8,75,17,111
UniRef100_UPI001140C124,75,12,111
UniRef100_UPI001129A907,27,5,111
UniRef100_A0A437BZL6,76,11,111
UniRef100_A0A1X7TB06,19,6,111
UniRef100_X2BBW7,75,11,111
UniRef100_UPI000BBE64CD,32,7,111
