PDB,plddt,seq_count,2hdm_tmscore,2jp1_tmscore
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_002/group_000056_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,67.1854716981132,12,0.31974,0.67173
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_002/group_000061_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,68.17622641509435,12,0.31423,0.60783
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_002/group_000067_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,67.73216981132076,12,0.31776,0.62784
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_002/group_000048_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,38.64830188679245,12,0.24663,0.29213
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_002/group_000071_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,38.03462264150943,12,0.39263,0.3881
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_002/group_000069_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,58.23301886792453,12,0.31828,0.64184
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_002/group_000057_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,40.60245283018868,12,0.23429,0.32102
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_002/group_000050_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,47.338018867924525,12,0.3073,0.54028
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_002/group_000059_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,44.06207547169812,12,0.47125,0.37474
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_002/group_000041_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,37.35160377358491,12,0.33908,0.46782
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_002/group_000063_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,69.595,12,0.31468,0.64107
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_002/group_000074_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,37.26490566037736,12,0.36709,0.39987
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_002/group_000062_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,52.953867924528296,12,0.23585,0.2607
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_002/group_000042_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,68.33443396226416,12,0.31839,0.63995
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_002/group_000049_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,44.71235849056603,12,0.46244,0.34222
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_002/group_000072_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,36.64009433962264,12,0.39148,0.37838
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_002/group_000052_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,37.955,12,0.27383,0.25551
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_002/group_000053_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,41.815283018867916,12,0.41311,0.35761
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_002/group_000066_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,60.948207547169815,12,0.31905,0.64746
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_002/group_000068_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,73.26216981132076,12,0.31327,0.67738
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_002/group_000051_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,77.40264150943396,12,0.31983,0.67309
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_002/group_000060_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,66.59981132075471,12,0.31334,0.66261
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_002/group_000043_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,42.92132075471698,12,0.46133,0.39763
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_002/group_000054_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,37.23028301886792,12,0.23621,0.29176
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_002/group_000046_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,35.33650943396226,12,0.40125,0.37697
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_002/group_000040_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,69.20990566037736,12,0.31623,0.64054
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_002/group_000073_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,63.080188679245275,12,0.32038,0.63677
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_002/group_000075_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,35.34905660377359,12,0.2769,0.282
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_002/group_000076_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,63.16754716981132,12,0.31369,0.66588
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_003/group_000084_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,36.58905660377359,12,0.3479,0.34363
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_003/group_000081_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,43.76679245283019,12,0.47682,0.35576
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_003/group_000100_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,70.12792452830189,12,0.32136,0.68358
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_003/group_000088_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,42.029811320754725,12,0.44441,0.34346
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_003/group_000077_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,59.12396226415094,12,0.31927,0.63602
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_003/group_000082_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,65.93877358490566,12,0.32029,0.65451
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_003/group_000094_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,37.07820754716982,12,0.36137,0.31301
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_003/group_000114_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,38.45839622641509,12,0.37408,0.4093
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_003/group_000087_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,57.81632075471699,12,0.31896,0.63951
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_003/group_000111_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,66.09028301886794,12,0.32002,0.66779
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_003/group_000106_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,68.38254716981133,12,0.32161,0.65831
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_003/group_000083_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,65.46905660377358,12,0.32062,0.67233
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_003/group_000110_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,68.28452830188678,12,0.32176,0.67795
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_003/group_000086_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,42.63698113207548,12,0.38342,0.48616
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_003/group_000079_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,39.11377358490566,12,0.3677,0.4446
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_003/group_000103_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,45.96141509433962,12,0.31902,0.56979
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_003/group_000092_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,46.26603773584905,12,0.32711,0.5862
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_003/group_000107_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,68.60481132075472,12,0.32023,0.6764
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_003/group_000101_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,67.04915094339623,12,0.3205,0.67197
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_003/group_000080_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,37.975754716981136,12,0.3817,0.44225
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_003/group_000098_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,68.67462264150943,12,0.31404,0.61842
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_003/group_000105_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,69.96896226415095,12,0.32162,0.66107
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_003/group_000097_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,68.37349056603773,12,0.31306,0.67189
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_003/group_000099_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,71.10198113207547,12,0.3223,0.6701
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_003/group_000085_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,68.63160377358491,12,0.31964,0.65396
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_003/group_000093_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,40.492641509433966,12,0.34094,0.53916
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_003/group_000089_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,36.87198113207547,12,0.39998,0.43409
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_003/group_000091_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,36.39858490566038,12,0.35935,0.37958
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_003/group_000095_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,63.98094339622642,12,0.31483,0.67261
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_003/group_000108_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,67.6695283018868,12,0.3153,0.6161
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_003/group_000078_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,38.17377358490566,12,0.34902,0.44465
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_003/group_000096_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,36.82528301886792,12,0.24647,0.2946
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_003/group_000113_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,41.51056603773585,12,0.33145,0.573
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_003/group_000112_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,54.749433962264156,12,0.31394,0.63229
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_003/group_000090_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,66.31481132075473,12,0.32002,0.65583
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_003/group_000109_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,43.300000000000004,12,0.47249,0.34875
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_003/group_000102_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,66.51330188679245,12,0.31466,0.6105
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_003/group_000104_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,60.516320754716986,12,0.32066,0.65436
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_004/group_000143_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,37.23075471698113,12,0.35934,0.42889
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_004/group_000134_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,43.02264150943397,12,0.31665,0.42899
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_004/group_000140_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,44.03971698113209,12,0.31496,0.61062
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_004/group_000121_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,38.35698113207547,12,0.38619,0.42389
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_004/group_000124_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,74.95122641509433,12,0.30531,0.64313
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_004/group_000145_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,36.485660377358485,12,0.31265,0.41163
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_004/group_000129_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,59.825943396226414,12,0.31679,0.64101
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_004/group_000147_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,41.32141509433962,12,0.39049,0.45862
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_004/group_000136_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,63.53584905660379,12,0.31843,0.64105
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_004/group_000119_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,68.31471698113208,12,0.32137,0.66385
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_004/group_000123_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,48.336320754716986,12,0.31957,0.65529
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_004/group_000142_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,60.000283018867925,12,0.32115,0.66549
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_004/group_000130_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,42.93726415094339,12,0.46721,0.36248
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_004/group_000149_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,37.458679245283015,12,0.35283,0.37684
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_004/group_000128_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,34.84358490566038,12,0.3375,0.32547
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_004/group_000138_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,66.98056603773584,12,0.31404,0.67008
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_004/group_000120_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,65.82679245283019,12,0.2925,0.63626
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_004/group_000133_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,38.48377358490567,12,0.38752,0.42852
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_004/group_000118_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,72.77839622641511,12,0.31499,0.6943
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_004/group_000126_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,44.31216981132075,12,0.34938,0.53313
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_004/group_000117_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,68.26924528301888,12,0.31606,0.67703
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_004/group_000122_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,71.33622641509433,12,0.3208,0.66653
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_004/group_000151_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,49.2266037735849,12,0.23572,0.27182
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_004/group_000141_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,64.80650943396228,12,0.32015,0.64367
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_004/group_000135_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,37.24792452830189,12,0.38359,0.39455
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_004/group_000146_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,59.580943396226424,12,0.3121,0.59476
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_004/group_000137_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,34.96660377358491,12,0.27626,0.29421
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_004/group_000152_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,67.8511320754717,12,0.32216,0.68128
results_updated/XCL1/run2/occurrence_voting_2jp1/batches/batch_004/group_000144_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb,60.1027358490566,12,0.31926,0.63414
