Sequence_Header,Bin_Assignment,Vote_Count,Total_Votes
UniRef100_A0A813PWD3,7,28,49
UniRef100_A0A8B8CG71,7,32,49
UniRef100_UPI0008F9A8A2,7,27,49
UniRef100_UPI000EFF08B9,7,29,49
UniRef100_A0A158PE66,7,28,49
A0A1I8IWR4,7,20,49
UniRef100_A0A814HGX0,7,26,49
UniRef100_UPI001BB2275D,7,12,49
UniRef100_A0A2P6TEI9,7,27,49
UniRef100_UPI0014559629,7,29,49
MGYP001046782151,7,24,49
Dee2metaT_28_FD_contig_21_3245477_length_258_multi_5_in_0_out_0_1,7,28,49
UniRef100_A0A6B2L2F5,7,28,49
4411|Ga0307468_100442389_1|-2|10,7,25,49
UniRef100_UPI0018F5F14C,7,11,49
MGYP000374436788,7,29,49
UniRef100_UPI001C20B587,7,15,49
A0A1I7VH55,7,33,49
GraSoiStandDraft_45_1057281.scaffolds.fasta_scaffold434787_1,7,27,49
UniRef100_A0A8J1XRH8,7,29,49
UniRef100_UPI00123A2ED2,7,19,49
A0A093PL03,7,23,49
A0A0V1J583,7,31,49
SRR3989338_3549196,7,35,49
H0WR60,7,31,49
UniRef100_Q6R1Y6,7,26,49
UniRef100_UPI0020B401A2,7,29,49
J3M5A3,7,18,49
UniRef100_A0A8J9Z3Y7,7,31,49
UniRef100_UPI001D06020B,7,19,49
T1IWC4,7,22,49
UniRef100_A2FEM8,7,32,49
UniRef100_A0A3B3RPQ2,7,27,49
UniRef100_A0A0P4VYT9,7,27,49
UniRef100_A0A084VVY1,7,21,49
TARA_MED_95_MAG_00520_000000006713.1.3,7,25,49
UniRef100_A0A1J4KIR1,7,30,49
UniRef100_V3ZP67,7,28,49
UniRef100_A0A6J1W3U8,7,22,49
UPI0000DC108B,7,21,49
UniRef100_A0A0F9EA80,7,25,49
UniRef100_A0A914AZW8,7,25,49
25961|Ga0247727_11114821_1|+1|11,7,37,49
UniRef100_A0A7J6YPA5,7,23,49
UniRef100_A0A0N5CK25,7,19,49
UniRef100_A0A8K0NV91,7,12,49
ERR1719494_1202835,7,27,49
ERR1719354_968574,7,21,49
GraSoiStandDraft_10_1057309.scaffolds.fasta_scaffold2251280_1,7,18,49
UniRef100_A0A3B3YAI3,7,22,49
UniRef100_UPI001C3F9800,7,25,49
A9UYJ2,7,29,49
A0A068XLM2,7,20,49
A2FG05,7,33,49
ERR1719272_2732914,7,11,49
MGYP001057110544,7,29,49
Q8WSU4,7,20,49
UniRef100_UPI0008F9B084,7,28,49
ERR550519_4660,7,30,49
A0A1J4KZQ3,7,30,49
UniRef100_UPI001C70B975,7,38,49
UniRef100_UPI002307EA57,7,29,49
UniRef100_W4FKA1,7,29,49
SRR4030042_2644542,7,34,49
UniRef100_A0A669CMC3,7,23,49
MGYP001137528771,7,26,49
UniRef100_A0A6P7G6X4,7,19,49
B4J4Z5,7,22,49
KBSMisStandDraft_5_1062788.scaffolds.fasta_scaffold3713323_1,7,29,49
A0A2C9U7X2,7,34,49
UniRef100_A0A060SX56,7,34,49
UniRef100_UPI001EF8EA99,7,19,49
UniRef100_A7RHA0,7,28,49
UniRef100_A9B4V4,7,34,49
Q54XX5,7,21,49
SRR3972149_2452540,7,34,49
UniRef100_R7TTK0,7,30,49
UniRef100_A0A0N5A9U1,7,22,49
UniRef100_A0A8K1CUB6,7,28,49
UniRef100_A0A8C4R7N8,7,21,49
UniRef100_T1G6L0,7,22,49
GraSoiStandDraft_35_1057300.scaffolds.fasta_scaffold00052_3,7,32,49
UniRef100_UPI001B88A82D,7,28,49
UniRef100_A0A8J4UZM1,7,18,49
UniRef100_UPI001EE0CF29,7,23,49
UniRef100_A0A0N5A830,7,16,49
MGYP001150757241,7,25,49
UniRef100_A0A0V0QK59,7,32,49
ERR1712048_869005,7,25,49
SoimicmetaTmtLAA_FD_contig_31_12196153_length_341_multi_2_in_0_out_0_1,7,34,49
UniRef100_A0A8C6SAW4,7,17,49
Q54U31,7,29,49
UniRef100_A0A1X7TNR9,7,27,49
UniRef100_A0A5S6QCC1,7,26,49
MGYP001090033079,7,30,49
UniRef100_A0A812B6X4,7,26,49
UniRef100_A0A1W0WMS4,7,38,49
UniRef100_L8GIF8,7,21,49
UniRef100_F2U7Y1,7,32,49
UniRef100_G1PY75,7,22,49
GraSoiStandDraft_38_1057308.scaffolds.fasta_scaffold1261967_1,7,29,49
K1RL30,7,13,49
UniRef100_A0A1D6Q4X9,7,28,49
B3XVX5,7,29,49
UniRef100_A0A8J2JUM0,7,19,49
UniRef100_UPI000E6D62EA,7,29,49
UniRef100_A0A0D3CW56,7,31,49
UniRef100_A0A1D1VJF0,7,26,49
UniRef100_UPI0009E5A48C,7,22,49
E3LUA1,7,26,49
UniRef100_A0A7J6YTB7,7,32,49
UniRef100_A0A2C9WGA3,7,29,49
MGYP000508205924,7,28,49
ERR1740128_97570,7,22,49
UniRef100_UPI0018F502E6,7,23,49
A0A0D2X0F5,7,27,49
ERR1740139_2073483,7,24,49
UniRef100_UPI00143D20B1,7,23,49
KBSSwiStaDraftv2_1062776.scaffolds.fasta_scaffold193104_2,7,30,49
UniRef100_A0A9E0Y8W7,7,27,49
UniRef100_UPI002247B8DC,7,17,49
UniRef100_UPI00077A2219,7,18,49
16248|Ga0233409_10415046_1|+2|11,7,29,49
UniRef100_A0A8J4BVF3,7,25,49
UniRef100_A0A8J5N0G9,7,29,49
W4ZF19,7,24,49
A0A0G4G8C8,7,24,49
UniRef100_A0A5F8HDN8,7,25,49
UniRef100_A0A183MLP2,7,33,49
A0A1J4J825,7,28,49
UniRef100_UPI001E1C646B,7,17,49
UniRef100_A0A0N4ZQW6,7,32,49
MGYP001496530615,7,32,49
ERR1712127_1032819,7,25,49
APFre7841882654_1041346.scaffolds.fasta_scaffold739470_1,7,27,49
ERR1719461_1800809,7,21,49
ERR1711971_591744,7,24,49
MGYP001045965344,7,38,49
UniRef100_A0A7I8V9L4,7,20,49
UniRef100_A0A0V0S3M5,7,33,49
UniRef100_UPI000C20BF54,7,24,49
A0A1I8BHU5,7,24,49
A0A0D3C0Q3,7,22,49
LakMenE01Jun11ns_1017448.scaffolds.fasta_scaffold4915143_1,7,41,49
UniRef100_UPI002235DD16,7,24,49
W4ZJQ4,7,31,49
UniRef100_A0A8J2KC82,7,29,49
ERR1719296_170195,7,24,49
UniRef100_A0A0L0DNY5,7,29,49
ERR1719427_1296114,7,21,49
UniRef100_A0A4U5PE67,7,24,49
ERR1719210_611836,7,19,49
UniRef100_A0A1I8MBY2,7,33,49
UniRef100_A0A1B1ACY2,7,28,49
UniRef100_A0A914CZH8,7,37,49
UniRef100_A0A1A8S1K0,7,26,49
UniRef100_UPI00065B8F4F,7,30,49
L8H1Q4,7,26,49
SRR5262245_25589293,7,31,49
UniRef100_A0A6I8S3G9,7,29,49
ERR1719259_1117529,7,22,49
UniRef100_A0A8B7YF54,7,26,49
UniRef100_A0A913Y2C8,7,18,49
UniRef100_A0A8J9ZAJ1,7,20,49
UniRef100_UPI002234D159,7,23,49
UniRef100_A0A2C9K9C7,7,26,49
O77050,7,23,49
A0A0R3RRF0,7,24,49
UniRef100_A0A914DG95,7,29,49
Q63132,7,29,49
ERR1719410_449097,7,32,49
R7VHS3,7,22,49
UniRef100_UPI001425787A,7,18,49
A0A196SBV3,7,25,49
UniRef100_R7UTR8,7,31,49
SRR5947209_3466181,7,30,49
GraSoiStandDraft_60_1057301.scaffolds.fasta_scaffold2208557_1,7,31,49
UniRef100_A0A2P6MX36,7,20,49
UniRef100_UPI000C20E20A,7,27,49
ERR1719259_1233745,7,26,49
UniRef100_UPI000C03E907,7,22,49
Q07153,7,29,49
UniRef100_A0A8S1GTH8,7,20,49
ERR550537_830820,7,23,49
ERR1719232_1520735,7,19,49
UniRef100_UPI001CF5D315,7,28,49
ERR1719295_354416,7,26,49
UniRef100_R1E8L0,7,17,49
V8P8P9,7,24,49
SRR5258706_11735652,7,31,49
A0A0L8GTG6,7,24,49
UniRef100_A0A0D2WUJ0,7,29,49
MGYP000199543855,7,30,49
MGYP001034108670,7,25,49
UniRef100_A0A1A8DHB3,7,32,49
MGYP000297566070,7,33,49
ERR1711988_1687149,7,24,49
UniRef100_UPI000BA82433,7,25,49
UniRef100_A0A7D9DDJ9,7,28,49
UniRef100_A0A2G9RDD4,7,30,49
UniRef100_A0A2C9KBH0,7,27,49
UniRef100_A0A3Q3EXY1,7,26,49
UniRef100_T1PQJ9,7,30,49
ERR1711964_4628,7,31,49
UniRef100_UPI000C254B4C,7,25,49
UniRef100_U3I2I6,7,27,49
UniRef100_A0A8C6LQG9,7,21,49
A0A1S3D4Q2,15,11,49
UniRef100_A0A667YN42,7,20,49
MMETSP0034_Transcript_26979_17613165|ERR538176_k119_1073226|-|98|8.709e-20|1|811|1377|1377[1377]:811[811]:567[567],7,22,49
UniRef100_UPI00077A0772,7,23,49
UniRef100_A0A8J2LNP3,7,19,49
UniRef100_A0A1I7Z786,7,21,49
UniRef100_A0A061IUF5,7,23,49
MGYP000620260982,7,28,49
GraSoiStandDraft_49_1057285.scaffolds.fasta_scaffold369074_1,7,28,49
UniRef100_A0A8B7E3A7,7,29,49
UniRef100_A0A8M3B3W9,7,26,49
UniRef100_A0A150G6Z1,7,22,49
Q5C5Y5,7,26,49
UniRef100_A0A0G4F917,7,30,49
SoimicmetaTmtLPA_FD_contig_31_7430331_length_255_multi_1_in_0_out_0_1,7,25,49
UniRef100_UPI0018CD1294,7,29,49
A0A0E0LJB8,7,28,49
K4BMX7,7,22,49
UniRef100_A0A2M3Z877,7,22,49
UniRef100_B3XVX5,7,27,49
GraSoiStandDraft_51_1057287.scaffolds.fasta_scaffold773315_2,7,28,49
UniRef100_A0A914AK67,7,20,49
UniRef100_A0A8X7XJ67,7,29,49
ERR1719232_512815,7,15,49
UniRef100_A0A914HYJ7,7,23,49
UniRef100_UPI0021C8973C,7,27,49
UniRef100_A0A8J9YP85,7,21,49
A0A061R9A4,7,29,49
UPI00043A387C,7,29,49
UniRef100_A0A0A1U2T7,7,28,49
ERR1719450_598590,7,23,49
UniRef100_A0A8J2K827,7,29,49
UniRef100_A0A7M7PRJ6,7,19,49
UniRef100_A0A8W8LFJ7,7,29,49
UniRef100_A0A7R9BN37,7,33,49
UniRef100_UPI001FBAE303,7,14,49
UniRef100_UPI001403D212,7,31,49
OpeIllAssembly_1097287.scaffolds.fasta_scaffold2731649_1,7,34,49
UniRef100_UPI001E1D4E2D,7,35,49
A0A0Q3URX5,7,27,49
ERR1719312_178985,7,17,49
UniRef100_A0A8T3DDS9,7,31,49
UniRef100_UPI00106B40F7,7,35,49
UniRef100_A0A914KMI5,7,29,49
UniRef100_A0A7R8H9V2,7,22,49
Q7YZX2,7,24,49
MGYP001119811900,7,29,49
ERR1719322_661822,7,32,49
A0A1I8N9S0,7,26,49
UniRef100_A0A7K9K1N7,7,22,49
E4X3I5,7,35,49
A0A1A8D662,7,15,49
T1IJ71,7,27,49
A0A2A2KJJ3,7,26,49
UniRef100_A0A6B2EH69,7,29,49
UniRef100_A0A1Y2ABT8,7,24,49
6534|scaffold208764_1|+14|00,7,27,49
ETN01SMinimDraft_1059929.scaffolds.fasta_scaffold322132_1,7,25,49
A0A1D1W0Q8,7,25,49
ERR1711970_887913,7,31,49
UniRef100_A0A369S741,7,27,49
ERR1712159_648055,7,33,49
UniRef100_UPI001B7E2B8D,7,31,49
GraSoiStandDraft_9_1057307.scaffolds.fasta_scaffold23591_3,7,34,49
UniRef100_I0YIZ7,7,30,49
GraSoiStandDraft_30_1057271.scaffolds.fasta_scaffold3641500_1,7,24,49
UniRef100_A0A2I1GPP3,7,33,49
UniRef100_UPI0003C8FCBE,7,25,49
UniRef100_A0A077ZAT5,7,27,49
A0A293LS21,7,31,49
UniRef100_A0A8R1U1I0,7,25,49
SRR3989338_8364201,7,26,49
UniRef100_A0A2B4RFB7,7,24,49
HubBroStandDraft_4_1064222.scaffolds.fasta_scaffold2057750_1,7,24,49
A0A1B6IHA6,7,26,49
UniRef100_A0A915PJ03,7,29,49
MGYP001349784691,7,26,49
MGYP001140941248,7,28,49
H2YTK3_3566721|ERR1726544_k119_1767245|-|1626|0|11|934|6509|6509[6509]:6297[6297]:213[213]|6249[6255]:6118[6118]:132[126]|5420[5423]:5082[5082]:339[336]|5046[5070]:4948[4948]:99[75]|4894[4897]:4664[4664]:231[228]|3972[3972]:3289[3289]:684[684]|3049[3052]:2801[2801]:249[246]|1872[1872]:1510[1510]:363[363]|1443[1443]:1276[1276]:168[168]|1246[1261]:1061[1061]:186[171]|1011[1014]:934[934]:78[75],7,29,49
UniRef100_UPI0021C5D4FC,7,27,49
UniRef100_A0A1S3IR44,7,27,49
UniRef100_UPI00187DB03B,7,27,49
UniRef100_A0A2G8LJE1,7,19,49
UniRef100_A0A6P4EVG0,7,18,49
UniRef100_UPI001AE3AC5F,7,18,49
Laugresubdmm15sn_1035100.scaffolds.fasta_scaffold466411_1,7,28,49
UniRef100_A0A0R3T2R0,7,30,49
UniRef100_A0A261CBA4,7,21,49
AP92_2_1055481.scaffolds.fasta_scaffold1367415_1,7,28,49
UniRef100_A9V127,7,25,49
MGYP001132696834,7,20,49
MGYP001061971451,7,32,49
UniRef100_O61731,7,19,49
UniRef100_E4YJ90,7,34,49
UniRef100_UPI00193D48E9,7,25,49
UniRef100_A0A2C9M3E8,7,25,49
UniRef100_UPI000D1C43DD,7,22,49
UniRef100_UPI001F0389F9,7,33,49
UniRef100_A0A6P4YDR8,7,28,49
UniRef100_UPI001142D803,7,16,49
HigsolmetaGSP13D_1036239.scaffolds.fasta_scaffold01645_4,7,27,49
UniRef100_A0A8B8Z4D9,7,28,49
UniRef100_A0A182QIL6,7,22,49
UniRef100_A0A1X7VKG0,7,16,49
UniRef100_UPI001EDCA65A,7,26,49
LauGreSuBDMM15SN_2_FD.fasta_scaffold3682930_1,7,22,49
UniRef100_A2DRQ2,7,26,49
L8GUK1,7,25,49
UniRef100_T1I9G2,7,26,49
UniRef100_A0A4W3HR86,7,19,49
7038|scaffold244869_1|+1|11,7,21,49
ERR1719357_299643,7,25,49
UniRef100_UPI00214E5996,7,24,49
GraSoiStandDraft_11_1057310.scaffolds.fasta_scaffold3759079_1,7,33,49
UniRef100_F6KBQ3,7,32,49
UniRef100_F2UH35,7,31,49
A0A0V1M777,7,28,49
UniRef100_A0A8S3UTZ5,7,23,49
UniRef100_UPI00096B2FB7,7,26,49
UniRef100_T1EHZ9,7,28,49
MGYP000367635870,7,31,49
UniRef100_F1KS83,7,26,49
UniRef100_A0A812D433,7,21,49
UniRef100_A0A812D2A1,7,26,49
UniRef100_A0A8T2JPQ5,7,26,49
UniRef100_A0A913YUI5,7,32,49
MGYP001154363424,7,22,49
UniRef100_A0A7R9H5M2,7,19,49
MGYP001135987902,7,29,49
UniRef100_G0NAH3,7,19,49
A0A0G4EFQ9,7,31,49
UniRef100_UPI001C4922D1,7,29,49
F6RMF5,7,26,49
UniRef100_A0A6B2LII2,7,28,49
UniRef100_A0A260ZI73,7,31,49
UniRef100_UPI0009E63B3D,7,20,49
MGYP001064776523,7,29,49
UniRef100_A0A834Q2H1,7,32,49
A0A1Y1KGZ8,7,21,49
UniRef100_A0A2G8L062,7,25,49
UniRef100_A0A0M9FU81,7,36,49
UniRef100_A0A3R7A9K0,7,36,49
UniRef100_A0A7M5WZ93,7,28,49
UniRef100_A0A293LQ53,7,20,49
UniRef100_UPI00077A20B7,7,31,49
UniRef100_A0A8B6F1P2,7,21,49
A0A2C9KLD8,7,34,49
ERR1719209_557724,7,33,49
UniRef100_A0A6F9DDN6,7,23,49
UniRef100_UPI00065BD13F,7,14,49
UniRef100_UPI002180460E,7,30,49
UniRef100_UPI001F5FBCD0,7,21,49
ERR1712168_1149919,7,25,49
UniRef100_A0A8J2NQE4,7,23,49
A9SUI7,7,30,49
UniRef100_UPI0009B40164,7,27,49
UniRef100_A0A8B7XSH9,7,26,49
UniRef100_A0A915KE26,7,20,49
UniRef100_A0A383VNS6,7,31,49
A0A210R1C2,7,17,49
UniRef100_A0A8H3XIM8,7,25,49
UniRef100_A0A369SDP0,7,24,49
UniRef100_A0A132A2Q7,7,30,49
MGYP001350944716,7,30,49
UniRef100_A0A814P310,7,24,49
UniRef100_A0A368GK31,7,21,49
ERR1712232_1491284,7,27,49
ERR1719410_2116556,7,24,49
UniRef100_UPI001EEB6E80,7,30,49
UniRef100_T1G9G0,7,25,49
UniRef100_A0A182SVI8,7,24,49
GraSoiStandDraft_15_1057317.scaffolds.fasta_scaffold8028173_1,7,29,49
UniRef100_A0A6M2DVP2,7,20,49
UniRef100_A0A0N5AH25,7,30,49
UniRef100_F2UIT2,7,24,49
UniRef100_A2FJX1,7,30,49
MGYP001380700669,7,17,49
A0A1A8RXH7,7,12,49
21874|Ga0214473_10918620_1|-1|11,7,17,49
UniRef100_A0A7D9M828,7,29,49
ERR1719319_84575,7,36,49
UniRef100_A0A933K9N8,7,47,49
A0A0P5VPH6,8,14,49
UniRef100_A0A8B6GJQ8,7,37,49
UniRef100_A0A6P9B7V6,7,24,49
UniRef100_A0A8B7Z388,7,27,49
ERR1719203_2378534,7,31,49
UniRef100_A0A915ESN7,7,22,49
UniRef100_A0A0G4G5G4,7,31,49
UniRef100_A0A0K0EI71,7,31,49
9298|Ga0210265_1043615_1|-61|01,7,26,49
UniRef100_UPI0010F7055D,7,21,49
MGYP001130619258,7,25,49
UniRef100_A0A250WW14,7,28,49
UniRef100_A0A2B4RAZ1,7,25,49
UniRef100_A0A0C9UNJ7,7,29,49
A0A0M3I8X1,7,23,49
SRR5699024_1963440,7,24,49
UniRef100_A0A979FNC7,7,20,49
UniRef100_A0A8J2LFY4,7,27,49
ERR1719494_183778,7,22,49
SaaInl85LU_5_DNA_1037374.scaffolds.fasta_scaffold353743_1,7,27,49
23957|scaffold_10965_c1_9|-6239|00,7,28,49
UniRef100_A0A226D344,7,23,49
GraSoiStandDraft_17_1057272.scaffolds.fasta_scaffold111185_1,7,23,49
A7SYB5,7,22,49
UniRef100_A0A8S3PSM4,7,25,49
UniRef100_F2UB12,7,22,49
UniRef100_G0P6D4,7,25,49
MGYP001305553460,7,28,49
A0A0L0DNY5,7,22,49
ERR1712146_279728,7,28,49
SRR6266487_2401494,7,30,49
UniRef100_UPI00096ADC0E,7,26,49
UniRef100_A0A1D2MQQ4,7,27,49
UniRef100_A0A1X7TG93,7,18,49
UniRef100_A0A250X081,7,29,49
UniRef100_UPI0019650159,7,26,49
UniRef100_UPI0007BAA420,7,27,49
UniRef100_UPI0004F0DE6E,7,29,49
A0A212F626,7,30,49
UniRef100_UPI000811A58A,7,37,49
UniRef100_A0A7S4NN78,7,32,49
UniRef100_A0A913YYM1,7,25,49
UniRef100_A0A4W6G0V9,7,22,49
UniRef100_UPI000F65F5EA,7,29,49
D5SPU3,7,29,49
ERR1712051_707702,7,28,49
UniRef100_UPI001F047E66,7,34,49
UniRef100_A0A0R0IW52,7,32,49
UniRef100_A0A8S1HHQ0,7,25,49
A0A1B6HCR4,7,13,49
ERR1719318_320205,7,28,49
Q6PA47,7,28,49
UniRef100_UPI0007350589,7,38,49
ERR1711871_1001756,7,24,49
UniRef100_A0A8E0SA99,7,30,49
UniRef100_A0A7M7KT21,7,16,49
UniRef100_UPI001CF93F90,7,28,49
UniRef100_A0A2P6NR38,7,19,49
ERR1719239_383759,7,22,49
UniRef100_A0A0K1YY28,7,19,49
UniRef100_A0A7M5XIY6,7,21,49
V5I995,7,25,49
A0A2B4RFB7,7,24,49
WorMetDrversion2_1049313.scaffolds.fasta_scaffold1045538_1,7,33,49
