Sequence_Header,Bin_Assignment,Vote_Count,Total_Votes
UniRef100_UPI000CDF6277,14,20,111
UniRef100_UPI000C253B13,11,19,111
UniRef100_UPI0003F16D31,17,19,111
UniRef100_UPI000775995A,11,17,111
UniRef100_UPI0008F9B3C5,10,25,111
UniRef100_A0A077ZAG0,17,27,111
UniRef100_UPI0003F0AD74,16,17,111
UniRef100_A0A060YS14,16,25,111
UniRef100_UPI0011556B5B,10,23,111
UniRef100_A0A0P6C0F3,10,19,111
UniRef100_A0A4U5VTL1,16,20,111
UniRef100_A0A4W4EQ10,10,17,111
UniRef100_UPI0006255C2D,12,16,111
UniRef100_UPI001175C8D5,13,19,111
UniRef100_A0A2K5JST1,16,16,111
UniRef100_A0A210PI29,17,21,111
UniRef100_V4B0M5,11,15,111
UniRef100_UPI000441FAF3,16,19,111
UniRef100_A0A3Q3F6I3,17,17,111
UniRef100_A0A0A9XCA8,15,18,111
UniRef100_A0A556U0Y1,9,24,111
UniRef100_H0WNJ3,10,18,111
UniRef100_A0A3P8W1R3,16,20,111
UniRef100_UPI0010BDA0D0,11,24,111
UniRef100_A0A4W4FZM3,16,16,111
UniRef100_A0A1X7VIB1,10,20,111
UniRef100_K7GIC5,10,21,111
UniRef100_E0VEH3,10,21,111
UniRef100_UPI0007403780,10,30,111
UniRef100_UPI000A1C4E1C,17,16,111
UniRef100_A0A5N4A539,17,18,111
UniRef100_V4B2D2,10,24,111
UniRef100_Q90Y08,14,16,111
UniRef100_UPI000BA80172,10,30,111
UniRef100_A0A3Q2NPZ4,9,16,111
UniRef100_A0A3P8VYT5,9,20,111
UniRef100_A0A5A9N6G7,10,20,111
UniRef100_UPI00096B35C9,11,18,111
UniRef100_UPI000C6DCACA,10,19,111
UniRef100_A0A151MPW3,10,23,111
UniRef100_UPI00097E150A,10,18,111
UniRef100_A0A3B4Z029,16,22,111
UniRef100_R7T7Q8,16,20,111
UniRef100_UPI0006150494,11,17,111
UniRef100_A0A151NK47,16,17,111
UniRef100_B4MQ74,10,23,111
UniRef100_A0A341C4V7,10,19,111
UniRef100_UPI0007428C4B,16,20,111
UniRef100_UPI001126026F,17,21,111
UniRef100_UPI0008F9DA9D,10,18,111
UniRef100_UPI000CD646D8,15,14,111
UniRef100_UPI00065BCC8A,11,18,111
UniRef100_K7FMV5,15,22,111
UniRef100_A0A5E4NSL8,10,23,111
UniRef100_UPI000C2540A0,10,27,111
UniRef100_A0A131XP97,12,20,111
UniRef100_A0A3P8XX12,9,12,111
UniRef100_UPI00117ED6D7,10,20,111
UniRef100_A0A4W4HCT4,16,19,111
UniRef100_E0VE04,10,19,111
UniRef100_A0A1W0WXM1,14,18,111
UniRef100_A0A3Q1JUL2,9,20,111
UniRef100_A0A3Q4AB14,16,17,111
UniRef100_A0A1S3HQG0,11,23,111
UniRef100_A0A1S2ZPI0,16,18,111
UniRef100_UPI00125D27F7,15,16,111
UniRef100_UPI000F43F8EB,15,17,111
UniRef100_K1R2M4,15,16,111
UniRef100_UPI000497AC23,16,18,111
UniRef100_A0A3Q1CLQ6,16,20,111
UniRef100_UPI000359E6DA,16,19,111
UniRef100_A0A3Q0DCP8,14,18,111
UniRef100_UPI00118145DA,14,18,111
UniRef100_A0A556TL80,10,22,111
UniRef100_A0A3Q3LQP1,15,17,111
UniRef100_A0A2G8JKC0,14,19,111
UniRef100_UPI0005AC9369,10,25,111
UniRef100_UPI00094E051E,15,22,111
UniRef100_UPI000D0C7E39,11,19,111
UniRef100_A0A5N4APM0,15,19,111
UniRef100_A0A444UBF5,9,26,111
UniRef100_UPI0010FAA233,16,17,111
UniRef100_A0A1U7SP32,11,19,111
UniRef100_A0A4X1T4Z6,11,17,111
UniRef100_UPI0010FAFABA,11,19,111
UniRef100_A0A293N016,10,25,111
UniRef100_UPI0003317A88,16,23,111
UniRef100_A0A2H8TY46,10,20,111
UniRef100_A0A3Q3B3L4,15,20,111
UniRef100_A0A1B6DBY6,11,21,111
UniRef100_A0A1W0XA63,14,18,111
UniRef100_S4RI48,16,17,111
UniRef100_UPI0003F0B023,10,21,111
UniRef100_A0A3Q3WR52,16,20,111
UniRef100_A0A1S3AHZ7,10,17,111
UniRef100_A0A3Q4GNX6,16,22,111
UniRef100_A0A3Q3WCL9,16,17,111
UniRef100_A0A0S7GTP9,15,17,111
UniRef100_A0A3Q1CNY4,10,24,111
UniRef100_A0A1S3ABF6,10,16,111
UniRef100_T1HL11,14,16,111
UniRef100_UPI0006C9C910,17,20,111
UniRef100_A0A3Q2CNW1,9,23,111
UniRef100_A0A5J5CI93,10,21,111
UniRef100_UPI000F600DDD,10,19,111
UniRef100_A0A2C9JM01,11,19,111
UniRef100_A0A3Q3FV90,11,17,111
UniRef100_A0A1U7RDC8,15,17,111
UniRef100_A0A061I063,10,21,111
UniRef100_UPI000462710F,11,15,111
UniRef100_UPI000C854E86,15,16,111
UniRef100_UPI000BF3C70B,13,17,111
UniRef100_A0A433SS56,10,17,111
UniRef100_A0A3M7RHS0,16,18,111
UniRef100_UPI0012ED462C,15,18,111
UniRef100_UPI000BF42694,14,17,111
UniRef100_A0A4W4HGK1,10,16,111
UniRef100_A0A210PW30,10,19,111
UniRef100_UPI0009B49A2F,15,23,111
UniRef100_H3C4M1,15,16,111
UniRef100_A0A0B6ZU41,16,18,111
UniRef100_A0A3B3R9V9,15,21,111
UniRef100_UPI0004A2C04C,16,16,111
UniRef100_A0A3M7SJM0,10,24,111
UniRef100_A0A3Q1CLM5,16,24,111
UniRef100_A0A3Q3H2A5,15,16,111
UniRef100_A0A3Q2Y516,16,26,111
UniRef100_UPI000D18501B,13,13,111
UniRef100_T1JQP4,10,18,111
UniRef100_A0A2G8KNL6,11,22,111
UniRef100_A0A4Y2G0V0,13,16,111
UniRef100_A0A3Q3F9Y7,10,22,111
UniRef100_V4CP91,11,21,111
UniRef100_UPI0007197B31,10,20,111
