Sequence_Header,Bin_Assignment,Vote_Count,Total_Votes
MGYP000903985403,11,25,49
SRR5688500_4943586,11,25,49
SRR5436305_7251929,11,24,49
SRR4051812_3865497,11,24,49
SRR3569833_2110972,11,21,49
18599|scaffold2350612_1|-2|10,11,19,49
SRR5688500_10459793,11,24,49
UniRef100_A0A923UY55,11,27,49
A0A2H3KGA6,11,16,49
A0A1V4RE03,11,21,49
UniRef100_A0A4Q0ME17,11,21,49
UniRef100_A0A969UF83,11,30,49
SRR5262245_21680731,11,19,49
ERR671933_889097,11,20,49
UniRef100_A0A078KUZ7,11,19,49
UniRef100_A0A4Q2UI60,11,15,49
MGYP000020436023,11,23,49
SRR5678815_1322235,11,22,49
4517|Ga0209347_1000412_40|-48649|00,11,26,49
MGYP000722284879,11,23,49
UniRef100_I4BK83,11,26,49
ERR1044071_5770396,11,33,49
5354|Ga0310900_11518395_1|+3|10,11,27,49
SRR5512135_9438,11,24,49
UniRef100_A0A4V2YAS8,11,23,49
3300007352.a:Ga0104756_1003054_5,11,23,49
SRR6187401_2935355,11,25,49
UniRef100_A0A6C2YSK9,11,21,49
SRR4051812_29517035,11,23,49
ERR1700733_8622607,11,25,49
18603|scaffold151500_3|-921|00,11,23,49
UniRef100_A0A8J7F9I6,11,20,49
18689|scaffold315521_3|-593|00,11,22,49
UniRef100_A0A2W1JFK5,11,24,49
UniRef100_A0A2V8GT64,11,29,49
SRR6185369_14146773,11,26,49
UniRef100_UPI001BE1C831,11,23,49
MGYP000382861172,11,25,49
SRR4030043_24257,11,23,49
ERR1700733_11665332,11,18,49
MGYP001074500588,11,17,49
SRR6185295_4561524,11,22,49
SRR5512146_742925,11,21,49
UniRef100_UPI001893D4CC,11,22,49
SRR5687768_14760893,11,21,49
SRR5579864_6692050,11,18,49
ERR1700722_17860217,11,27,49
GraSoiStandDraft_48_1057284.scaffolds.fasta_scaffold1429803_2,11,19,49
SRR5919109_812899,11,17,49
MGYP000571896013,11,27,49
MGYP000255788215,11,23,49
UniRef100_UPI0020CF3301,11,21,49
UniRef100_UPI0018EAB72F,11,21,49
SRR3977135_3932397,11,22,49
SRR3954463_5469776,11,15,49
SRR5690348_10242632,11,24,49
B8GGU0,11,28,49
UniRef100_A0A6M0F294,11,30,49
SRR4051812_10062041,11,20,49
SRR5262245_53291000,11,13,49
SRR5208283_4699079,11,18,49
SRR5450432_1786004,11,24,49
SRR5690349_25142834,11,23,49
SRR6185503_5031664,11,23,49
UniRef100_A0A7V9KFC6,11,21,49
I0HWB2,11,25,49
MGYP000639575048,11,24,49
A0A212UAD7,11,23,49
SRR5262245_16475814,11,19,49
SRR5688500_1935241,11,20,49
MGYP001269001334,11,19,49
UniRef100_A0A9E5RZX4,11,23,49
SRR3954470_23631049,11,13,49
H1XSY5,11,31,49
UniRef100_A0A924I0W2,11,19,49
SRR5687767_4003116,11,25,49
SRR4029079_221829,11,23,49
UniRef100_A0A1P8JXA9,11,27,49
3300015083.a:Ga0167624_1000191_3,11,23,49
ERR1700677_35954,11,20,49
SRR5262249_10644916,11,23,49
SRR5215218_5368068,11,20,49
SRR5689334_741907,11,22,49
SRR5688572_28495795,11,27,49
SRR5262249_28567338,11,17,49
SRR6185436_14318244,11,24,49
SRR5690349_20599014,11,20,49
MGYP000045574277,11,29,49
SRR5258706_10626038,11,32,49
18542|JGI1684J13235_1124111_1|+53|01,11,26,49
3300026075.a:Ga0207708_10001773_11,11,27,49
18084|scaffold527937_2|-1158|01,11,24,49
SRR5690606_32770313,11,25,49
UniRef100_A0A1Q3PAT7,11,18,49
SRR5688572_20078908,11,21,49
SRR5262245_35320985,11,27,49
UniRef100_A0A8T7MLT9,11,25,49
UniRef100_A0A924ETK7,11,25,49
SRR6185312_5438885,11,24,49
MGYP000450999918,11,30,49
14415|Ga0335077_12422690_1|-75|01,11,27,49
SRR5579859_1513625,11,18,49
MGYP001086267645,12,15,49
SRR6185312_917481,11,21,49
SRR3954452_7141261,11,32,49
21854|Ga0299907_11345371_1|-2|10,11,20,49
UniRef100_UPI00190723AF,11,26,49
SRR6187431_2747975,11,25,49
MGYP001120892568,11,26,49
