Sequence_Header,Bin_Assignment,Vote_Count,Total_Votes
SRR5512140_1027437_000903,13,9,59
ERR1700737_3708556_001527,13,8,59
UniRef100_UPI001F5D2646_000846,11,8,59
UniRef100_A0A926XK32_000182,13,10,59
UniRef100_A0A3G6X0Y8_000133,10,8,59
SRR4051812_20265847_000820,8,9,59
MGYP000310997954_001328,29,12,59
SRR5689334_741907_001641,12,11,59
SRR4030042_5726754_000875,11,9,59
MGYP001040976914_000113,29,12,59
UniRef100_B8GJD2_000237,11,9,59
ERR671934_118818_001403,11,9,59
SRR5262245_1749308_000657,8,11,59
UniRef100_A7I8E3_000240,14,9,59
SRR4051795_10735907_001598,8,7,59
MGYP000327123078_000175,12,14,59
SRR6478609_1450822_000054,29,10,59
23262_scaffold2712451_1_2_11_000309,12,12,59
SRR5262249_9209260_000758,12,10,59
UniRef100_A0A139BT20_000894,12,14,59
SRR5579872_7290322_000366,9,9,59
SRR5579884_3979240_000052,29,13,59
ERR1700722_10591662_000765,11,14,59
UniRef100_A0A349MIM4_000509,10,8,59
26123_scaffold_438712_c1_1_1_10_001667,14,9,59
9170_Ga0302323_101857941_1_2_10_001332,29,17,59
SRR5664279_1732184_000395,12,12,59
MGYP000380281539_000114,12,11,59
UniRef100_UPI0020CF3301_000144,29,9,59
SRR5437763_800995_000742,11,12,59
SRR5271166_3074058_000725,12,9,59
SRR5581483_4657779_000715,8,10,59
SRR3954453_11834133_000510,12,11,59
SRR5258706_6421582_001326,29,15,59
SRR5208283_2211784_000432,12,12,59
MGYP001047152520_000853,12,9,59
ERR1700720_3133460_001543,12,12,59
SRR5258706_8279893_001450,29,9,59
UniRef100_A0A661RUT1_000297,12,14,59
12918_scaffold901211_1_1_10_000855,10,8,59
SRR5437762_810879_000695,12,11,59
UniRef100_B4VYV9_001035,12,13,59
SRR5688500_2259989_001354,29,10,59
UniRef100_A0A2V5XV17_001147,12,9,59
SRR5687768_233904_001367,29,12,59
ERR1700688_122854_001203,12,14,59
SRR5262245_10685700_001518,12,12,59
ERR1700730_14184032_000648,12,15,59
MGYP000340491297_000702,12,14,59
MGYP001404548161_000122,10,10,59
SRR5256885_6056400_000329,29,10,59
UniRef100_A0A3A4QL01_000862,8,11,59
SRR5690606_17002025_001631,29,10,59
SRR6185312_7036364_001396,12,12,59
SRR6185503_9272177_001343,29,19,59
SRR5438270_9605763_000582,12,14,59
ERR1700746_980504_001106,14,9,59
MGYP000619091411_000785,12,9,59
MGYP000493816174_000001,13,8,59
SRR6185436_6180991_001432,12,13,59
SRR5476649_2875203_000354,12,11,59
MGYP001245108563_000154,12,10,59
UniRef100_A0A1G0ZA90_000209,12,9,59
SRR5580700_2858762_000953,29,11,59
SRR3990172_8427768_001220,12,16,59
SRR5579871_3308429_000878,12,13,59
ERR1700722_8565389_001218,12,9,59
SRR5574341_344389_000265,12,11,59
SRR5450755_478828_000484,11,11,59
SRR6202046_3185961_001170,11,12,59
SRR5215469_8311531_001088,12,10,59
14419_Ga0335079_10169579_4_1530_00_000248,12,13,59
ERR1700730_11634441_001080,12,11,59
UniRef100_A0A7W1VWN8_000322,11,10,59
UniRef100_A0A9D5UUX0_000529,8,12,59
SRR5881227_3419160_001486,12,18,59
UniRef100_A0A940UDN1_000270,12,10,59
UniRef100_A0A0D6AI59_000996,12,10,59
MGYP001104343189_001196,11,13,59
SRR5437868_939662_000946,29,9,59
UniRef100_A0A2A2H275_000208,8,13,59
SRR5271165_1627470_001199,13,10,59
MGYP000125224816_001329,29,15,59
9556_Ga0209048_11324608_1_-3_10_000024,29,12,59
UniRef100_UPI001ED98FE2_000499,11,9,59
SRR3954469_11606200_001664,12,7,59
SRR5215218_2380685_000065,12,10,59
SRR5215467_8108098_000348,11,13,59
SRR5512133_1286840_001187,11,10,59
SRR5258708_17254118_001413,12,8,59
UniRef100_A0A7Y4QKT2_001331,12,8,59
MGYP001014019494_000150,7,7,59
UniRef100_A0A927AEZ9_001043,12,8,59
ERR1700683_1827020_000760,12,9,59
SRR6478736_1695739_001414,12,11,59
SRR6185369_7752355_001112,13,12,59
SRR5690242_12230699_001222,12,13,59
SRR4051794_18979206_000038,12,12,59
UniRef100_A0A5J6Q599_000167,29,11,59
SRR3954469_2905382_001377,12,13,59
MGYP001305860131_000100,29,9,59
ERR1700746_1752687_001621,12,14,59
5469_scaffold_80525_c1_2_346_00_001242,12,15,59
SRR5258708_39684100_000598,16,10,59
SRR5689334_4862648_001173,14,11,59
UniRef100_A0A978T3A4_000495,8,20,59
13072_Ga0208390_1531882_1_-1_11_000153,8,11,59
SRR5579871_3073929_001507,29,21,59
SRR6188768_2956728_000868,12,9,59
SRR5262245_13917745_000474,11,11,59
UniRef100_A0A929A0D7_000571,29,18,59
SRR5689334_20900067_001634,12,11,59
UniRef100_UPI001F13812A_001346,13,10,59
UniRef100_A0A936BTW0_000786,12,9,59
SRR6266404_266030_000624,14,8,59
173_scaffold621188_2_197_00_001273,12,10,59
SRR5687768_9804213_000750,8,10,59
UniRef100_A0A932VIG8_001055,14,10,59
SRR6185369_2955760_001604,8,9,59
SRR3990172_3006631_000661,12,13,59
MGYP001033137897_000833,12,13,59
UniRef100_A0A419FZ30_000881,8,8,59
UniRef100_A0A3S0G2D1_001526,12,15,59
SRR6185437_4918219_001159,29,11,59
SRR5579862_113660_001123,8,11,59
UniRef100_UPI0018DB63BD_000860,12,12,59
18084_scaffold3662504_1_2_10_001405,8,14,59
SRR3981081_4499517_000867,11,10,59
SRR4028118_1425816_001515,11,10,59
17926_Ga0316617_102227364_2_-80_01_001318,12,16,59
UniRef100_A0A512MEE6_000045,12,16,59
364_Ga0247825_11066764_1_53_00_001084,12,14,59
UniRef100_A0A9E2UY23_000285,12,8,59
MGYP000949247799_000778,8,9,59
SRR3546814_812124_001090,12,20,59
SRR5437868_836409_000813,29,8,59
SRR5688500_11386368_001398,12,14,59
SRR5271167_4447733_001073,8,10,59
UniRef100_A0A917E7B9_001070,12,11,59
SRR6476661_8254298_000085,29,26,59
SRR3954470_12802707_001169,12,10,59
UniRef100_A0A6N1DMS3_001670,13,11,59
ERR1035437_2067222_001469,8,9,59
SRR6187551_3144377_001632,11,9,59
12701_scaffold12015542_1_1_11_000677,29,9,59
ERR1035441_3225668_000456,13,9,59
SRR5260370_15643989_000251,12,11,59
SRR4051812_46459555_001655,13,13,59
ERR1700733_3944419_000597,8,12,59
SRR5438132_2780717_001341,29,13,59
MGYP001301799217_000165,8,8,59
SRR5919197_3004022_001572,8,9,59
UniRef100_H8Z3C2_000731,29,9,59
SRR5215467_7874353_000095,10,11,59
SRR5262245_31260166_000744,12,8,59
UniRef100_A0A3N9UYY3_000260,11,11,59
ERR1700759_3085129_001120,12,17,59
SRR5512133_3034117_000905,12,10,59
SRR5664280_76458_001465,12,12,59
17936_Ga0316628_102617470_1_-1_10_000954,8,9,59
UniRef100_A0A259CBL6_001141,11,11,59
SRR5258708_26871038_000643,29,12,59
UniRef100_A0A0G2HMK1_000193,8,8,59
SRR5687767_11709396_000737,29,15,59
UniRef100_UPI0020CD749F_000191,8,10,59
MGYP000063310785_000816,12,13,59
SRR5579883_2846887_000497,8,14,59
UniRef100_A0A926ZHR8_001049,12,13,59
A0A0D6AVK9_001023,11,14,59
UniRef100_A0A661L5G6_000344,10,9,59
SRR6185312_11512798_000674,8,11,59
UniRef100_A0A2M7HDI9_001020,14,7,59
UniRef100_A0A3A4X1V6_000350,12,9,59
SRR5581483_4770474_000037,12,11,59
UniRef100_A0A7C8A998_000528,12,14,59
MGYP000923939443_001021,12,8,59
SRR5688572_28495795_001538,12,11,59
MGYP000859631696_001033,12,10,59
MGYP000452742543_001194,13,8,59
SRR6185312_3240322_000594,11,8,59
SRR5690349_20712106_001246,29,10,59
UniRef100_A0A933FQR5_001098,11,9,59
UniRef100_A0A969L2G2_000492,7,11,59
SRR5437588_7606186_000735,29,11,59
UniRef100_A0A485LXJ8_001183,29,10,59
MGYP000964213475_000435,11,9,59
11648_Ga0302260_1352857_2_-125_01_000311,12,10,59
SRR5579884_581209_000511,8,11,59
UniRef100_A0A2P7NR57_000091,29,16,59
ERR1700677_2132363_001018,11,9,59
SRR5580698_9230624_000974,11,8,59
UniRef100_A0A1H1PPF8_001319,14,10,59
UniRef100_A0A3S3S3P7_001091,11,11,59
2994_scaffold1408702_1_3_10_001281,29,11,59
MGYP001322451596_000119,11,9,59
UniRef100_A0A2T6CYC5_000299,7,8,59
UniRef100_A0A352APH5_001042,10,13,59
ERR1019366_8094876_001338,12,11,59
SRR5688500_11366534_001444,11,11,59
SRR5690242_15075510_001082,12,12,59
UniRef100_A0A9D9KEM4_000564,8,14,59
SRR3712207_2744125_000505,29,14,59
UniRef100_A0A2V2SMR9_000050,12,10,59
SRR4051812_48206766_001219,15,7,59
9088_Ga0255311_1640506_1_-3_11_000712,11,10,59
14407_Ga0335073_10040458_5_-5953_01_000452,29,14,59
SRR5690349_20146269_001525,12,10,59
SRR3954471_20375306_001268,11,11,59
SRR5512147_2674741_000300,12,9,59
UniRef100_A0A952ASN0_000568,8,12,59
UniRef100_A0A0F5YEG6_001068,29,15,59
SRR3954462_2354428_000796,13,10,59
MGYP000338274103_000115,29,8,59
SRR5277367_1887709_001103,12,15,59
SRR5580693_5709280_000433,12,14,59
MGYP000057409040_001250,8,11,59
18073_Ga0302324_103198065_1_2_10_000917,8,8,59
UniRef100_A0A3A0FPP5_001560,8,9,59
SRR5512140_3691446_001296,29,11,59
8476_Ga0315910_12723148_1_-2_10_000574,8,11,59
SRR5580704_17252598_001673,12,16,59
SRR5580704_9013795_000616,8,12,59
UniRef100_A0A356R7E3_000665,12,10,59
A0A2G3PEZ0_000490,8,19,59
SRR5512142_2780170_001287,12,10,59
SRR5690349_25142834_000327,12,12,59
12879_scaffold9425442_1_1_11_001213,11,7,59
18641_scaffold1083683_1_1_10_001190,8,9,59
UniRef100_A0A931ZD54_001459,8,9,59
17909_Ga0316197_10175398_1_1_10_000520,14,9,59
SRR5579863_6216684_001589,12,11,59
MGYP001040885008_001584,12,12,59
SRR4029453_3842702_000592,29,13,59
UniRef100_B8GJD3_000381,8,10,59
A0A0A1ZY42_000134,12,8,59
SRR5689334_16552236_001557,12,8,59
SRR4051812_23519699_000315,8,9,59
23058_scaffold_3389429_c1_1_-2_11_000369,13,10,59
4467_scaffold_581010_c1_1_3_10_001174,10,9,59
1828_scaffold_219616_c1_1_1_10_001553,12,10,59
ERR1700687_644987_001484,12,12,59
SRR5437868_2507480_001372,12,12,59
MGYP001381923330_000151,12,8,59
UniRef100_A0A1F4MLP0_001476,12,11,59
MGYP001281179824_001466,29,13,59
UniRef100_A0A1F8LXG1_001230,12,10,59
UniRef100_A0A972U652_001000,13,9,59
18605_scaffold3265965_1_2_10_000067,11,14,59
UniRef100_A0A832GZV4_000531,8,8,59
SRR4051812_33333911_001271,12,17,59
17885_Ga0164241_10063483_2_1118_01_001116,11,13,59
SRR5262245_20438007_000393,11,10,59
UniRef100_A0A7X7E1E9_000741,12,13,59
SRR5690242_6193441_001461,29,18,59
SRR6185369_13530665_001521,14,10,59
SRR5437764_12364821_001312,12,12,59
12123_Ga0209625_1018534_1_-121_00_000584,8,11,59
SRR5215831_4900645_001375,11,12,59
SRR4030095_10301208_001434,12,9,59
SRR5215210_2181989_001032,12,14,59
SRR5579885_493165_000548,7,10,59
11692_Ga0302270_11506242_1_-1_11_000852,13,9,59
SRR6266496_4943851_000005,29,9,59
D8FUV4_001058,12,13,59
10561_scaffold662871_2_-230_01_001143,7,8,59
SRR3954466_2655925_000413,13,10,59
UniRef100_A0A8F2B191_000539,12,9,59
4473_scaffold_2151052_c1_1_2_11_001086,12,17,59
ERR1700738_3523576_000651,12,8,59
SRR5947209_6814046_000542,7,11,59
18016_NODE_262461_length_2273_cov_0_651911_3_-1294_00_000662,8,15,59
UniRef100_A0A522H8C6_000799,12,14,59
UniRef100_A0A3N5RD97_001179,8,14,59
UniRef100_A0A916I866_000880,29,8,59
UniRef100_A0A932SCN4_000306,8,10,59
8725_scaffold2381950_1_2_11_000273,29,13,59
ERR1051325_11458800_000733,29,9,59
8221_Ga0137437_1767682_1_3_11_001397,12,11,59
SRR5437763_13682308_000719,14,10,59
SRR5256885_2140657_000418,29,12,59
SRR6187431_2747975_000601,29,15,59
MGYP001219554455_000196,12,10,59
SRR5512135_908511_001186,8,12,59
SRR5216110_2136643_001373,12,13,59
UniRef100_V4N0X4_000003,10,9,59
MGYP001012655016_000286,12,12,59
3300027706_a_Ga0209581_1003049_12_000338,8,12,59
SRR5215210_7408604_001497,11,12,59
UniRef100_A0A3N5XMK1_000076,11,10,59
SRR5512138_878313_001274,8,10,59
SRR5512135_2792551_000866,11,9,59
SRR5258708_27969647_000608,8,10,59
14407_Ga0335073_11992781_1_3_10_001660,12,12,59
UniRef100_A0A4Q2Y3F3_000763,12,11,59
SRR6185503_10301974_001383,11,7,59
SRR5579863_5471135_000236,8,14,59
UniRef100_A0A524RNP7_000192,29,10,59
SRR5436190_18500741_000007,12,16,59
UniRef100_A0A1D8RXK1_000565,12,9,59
5482_scaffold_3257635_c1_1_3_11_001365,8,8,59
12639_scaffold1859182_1_1_10_000679,29,11,59
UniRef100_A0A3N5HEZ4_000914,10,9,59
3300028569_a_Ga0247843_1005896_5_000422,7,8,59
ERR1700676_5527870_000635,11,11,59
11884_scaffold_361679_c1_2_-783_01_000380,8,9,59
ERR1700742_1474494_001308,29,21,59
SRR5437879_1875816_000576,10,10,59
UniRef100_A0A2V7MCC4_000699,11,10,59
MGYP000315212503_000561,29,24,59
ERR1700722_10926894_001137,12,17,59
SRR5512134_2049533_000834,12,11,59
SRR5580698_2167667_000438,12,10,59
SRR5918994_4308296_000998,12,9,59
MGYP001077748736_000716,12,9,59
UniRef100_UPI0021BA4713_001015,12,13,59
SRR5689334_4708778_001523,12,12,59
UniRef100_A0A5C4XPJ0_000807,29,8,59
4478_scaffold_658952_c1_2_-93_00_000419,12,9,59
UniRef100_A0A7X4GIR4_001132,12,14,59
UniRef100_UPI0022CE0041_001493,12,14,59
UniRef100_A0A519DUE0_000779,11,15,59
UniRef100_A0A1F5RK69_000409,12,13,59
UniRef100_A0A3N5JP40_001452,12,14,59
UniRef100_UPI000D060C85_000131,11,8,59
SRR5580698_7896106_001646,12,10,59
SRR4051812_45980242_000849,12,10,59
SRR5690349_16934154_000904,11,8,59
SRR6185503_8046965_000581,29,14,59
UniRef100_A0A953U5J0_001561,12,8,59
SRR5262249_25089433_001214,12,10,59
10316_JGI11643J11755_10866580_1_3_10_000961,12,10,59
SRR5215831_575578_001550,12,13,59
UniRef100_A0A7W1J921_001514,11,11,59
22219_Ga0137365_11465652_1_-122_01_001575,12,8,59
UniRef100_UPI001906A197_001290,10,8,59
ERR1700722_18245419_001151,7,11,59
MGYP000178304832_001576,12,21,59
SRR4030095_15361435_001605,12,10,59
22621_scaffold130399_1_3_10_000421,29,8,59
MGYP001107951264_000388,11,10,59
SRR4030042_4076342_000840,12,10,59
MGYP000503761043_001313,12,13,59
4471_scaffold_767230_c1_2_390_00_001221,29,12,59
SRR5512143_3271986_000872,11,8,59
SRR5512140_2880590_000830,12,11,59
A0A1G2XTM6_000372,10,8,59
SRR3954471_1802841_000815,12,11,59
SRR4051794_12504679_000669,29,10,59
UniRef100_A0A7J4IMB3_000739,29,16,59
4487_scaffold_6272099_c1_1_2_10_001613,29,13,59
MGYP001436991340_000771,11,10,59
18084_scaffold22374923_1_-3_10_000062,29,11,59
UniRef100_A0A3N5XC64_001630,29,18,59
SRR5687767_14722239_000617,29,15,59
SRR5512140_897574_001574,13,9,59
17942_Ga0316622_100505610_2_-680_00_000269,14,8,59
SRR5262245_41730162_000414,12,8,59
ERR1044071_345337_000071,12,11,59
SRR5205809_859354_000082,11,11,59
SRR5262247_155891_001133,29,10,59
SRR5436190_16008002_000002,12,9,59
12904_scaffold1108926_2_-163_01_001201,13,10,59
MGYP000921914488_000979,12,10,59
MGYP000049651127_000367,8,11,59
SRR5690242_7819924_001471,29,25,59
MGYP000943491390_000847,8,15,59
SRR5688572_6898484_000627,29,11,59
A0A182ASR4_000166,13,9,59
ERR1043166_1234051_000346,11,9,59
15315_Ga0326727_10571937_1_433_00_001638,11,11,59
UniRef100_A0A1U7CSP1_000524,8,9,59
UniRef100_A0A9E3F939_001305,11,10,59
UniRef100_A0A3N5U1Q4_000848,29,12,59
SRR6476659_9511249_000936,12,10,59
UniRef100_A0A2T1C780_000179,11,7,59
17978_Ga0265780_10239948_2_-1343_01_001101,12,17,59
SRR5215471_20644167_001569,12,11,59
SRR6185436_13749050_000604,29,14,59
SRR3982751_3308119_000375,11,9,59
MGYP000402617958_001007,29,9,59
SRR5512135_1278714_000898,8,11,59
SRR5687767_2924949_000600,29,13,59
UniRef100_UPI001FBADF39_000812,11,12,59
SRR6185503_5031664_000430,11,8,59
UniRef100_A0A1F9KSG8_000934,13,8,59
SRR4030042_6872257_000027,11,9,59
UniRef100_A0A1T4WZD6_000972,13,8,59
ERR1700722_8896044_001288,13,13,59
ERR1700729_2849281_000440,12,14,59
UniRef100_A0A951V6I5_001447,11,9,59
12698_Ga0207661_11160479_2_-329_01_000480,12,14,59
UniRef100_UPI001E49B911_000289,13,10,59
UniRef100_A0A0G8AS18_000148,11,11,59
SRR4029450_1424638_001429,29,10,59
MGYP000316897047_000057,11,12,59
MGYP000983033647_001206,8,10,59
MGYP001477799388_000156,8,10,59
18190_scaffold2194775_1_1_11_000392,11,8,59
SRR5271155_4113696_001105,11,11,59
ERR1043165_4850293_000823,11,9,59
17861_scaffold79696_1_1_10_000955,11,7,59
SRR5215203_4410264_001431,11,10,59
ERR1700712_1217476_000412,12,9,59
SRR5262245_16475814_000800,12,10,59
SRR3954447_14017728_001017,29,11,59
UniRef100_UPI001911FD92_000703,13,9,59
UniRef100_A0A536T2S6_000464,12,11,59
UniRef100_A0A925PSQ1_000811,12,9,59
UniRef100_A0A9E3QCQ6_000494,12,12,59
SRR5262245_9563575_001280,11,10,59
SoiMethySBSTD1v2_1073268_scaffolds_fasta_scaffold5488731_1_000424,12,12,59
SRR5688572_30884175_001537,11,14,59
MGYP001152894032_000559,8,12,59
SRR5580704_16544830_000069,12,11,59
SRR6476619_3758772_000384,11,10,59
ERR1700732_2369244_001130,12,9,59
SRR6188474_294049_001644,12,12,59
SRR5579859_1513625_000201,12,18,59
SRR5512139_1348075_000671,13,11,59
14423_Ga0335081_10725975_2_441_00_000436,12,10,59
UniRef100_UPI0020CE068B_000178,12,12,59
UniRef100_A0A838NB39_001443,12,11,59
UniRef100_D0LSC4_001668,29,10,59
SRR5687768_15603686_001513,29,11,59
MGYP000349332822_000784,8,8,59
SRR5688572_637762_001382,11,9,59
ERR1019366_643200_001564,12,16,59
ERR1700676_2328050_000611,13,9,59
MGYP001194805158_000185,29,10,59
UniRef100_A0A2N1TJB6_001010,12,11,59
SRR5258708_2549494_000357,12,11,59
MGYP000653059424_001180,29,11,59
24984_scaffold_119404_c1_2_88_01_001418,12,9,59
ERR1700761_7309020_000649,14,10,59
SRR4051812_29517035_001356,12,12,59
SRR5258708_36155232_001488,13,13,59
MGYP001180953265_001446,13,12,59
SRR5690348_2271882_001368,13,11,59
