PDB,plddt,local_plddt,seq_count,5ond_rmsd,2lcl_rmsd
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_001/group_000027_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,76.05728395061728,56.004210526315795,13,7.69751,10.568014
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_001/group_000075_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,83.88018518518518,82.48973684210526,13,14.994137,1.475659
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_001/group_000008_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,78.8662962962963,62.78947368421053,13,14.430104,2.5404458
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_001/group_000053_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,86.70827160493828,86.49894736842106,13,16.389221,1.4600646
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_001/group_000066_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,85.97623456790123,85.8121052631579,13,15.766427,1.4842485
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_001/group_000007_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,85.72925925925925,86.35526315789474,13,15.374891,1.4945848
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_001/group_000049_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,84.88802469135803,80.67026315789474,13,15.175755,1.4413315
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_001/group_000073_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,71.42092592592593,47.90447368421052,13,7.4911613,10.346373
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_001/group_000063_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,85.20672839506173,84.03026315789474,13,13.722802,1.4660112
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_001/group_000061_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,86.5461111111111,87.23131578947368,13,16.574524,1.4494563
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_001/group_000038_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,71.50999999999999,49.06473684210527,13,6.9769063,11.196385
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_001/group_000035_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,86.20296296296297,84.34868421052632,13,15.859983,1.399252
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_001/group_000047_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,84.50802469135803,82.75815789473685,13,14.748605,1.4220195
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_001/group_000034_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,85.83037037037037,83.55473684210526,13,15.252361,1.6080177
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_001/group_000040_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,84.78246913580247,83.25842105263159,13,14.281713,1.500373
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_001/group_000065_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,71.77216049382716,48.22763157894736,13,8.057679,14.103356
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_001/group_000037_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,85.73604938271606,85.68921052631579,13,12.93174,1.4932067
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_001/group_000014_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,86.325987654321,87.42815789473684,13,14.828069,1.3855578
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_001/group_000011_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,84.30672839506173,82.64421052631579,13,15.659169,1.4173119
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_001/group_000006_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,86.12086419753086,81.95710526315789,13,11.399093,1.5546885
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_001/group_000050_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,70.15518518518518,43.60315789473684,13,5.7308393,5.5119495
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_001/group_000068_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,84.36753086419753,80.8242105263158,13,15.216087,1.3751537
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_001/group_000029_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,69.36074074074074,46.37973684210526,13,7.27143,10.380549
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_001/group_000051_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,72.64746913580247,52.08157894736842,13,5.4939337,10.539128
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_001/group_000039_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,86.99222222222224,89.14394736842105,13,16.886929,1.4681791
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_001/group_000002_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,69.62493827160493,44.18,13,7.061777,8.564157
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_001/group_000044_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,70.7367901234568,47.87657894736842,13,6.7221494,10.640875
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_001/group_000062_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,70.79166666666667,47.5071052631579,13,6.396524,9.743825
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_001/group_000018_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,86.63703703703705,85.7078947368421,13,18.16426,1.4270309
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_001/group_000055_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,85.50623456790123,84.64052631578947,13,16.21057,1.4273306
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_001/group_000010_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,86.81660493827161,84.99157894736841,13,13.793365,1.4302263
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_001/group_000069_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,69.41666666666667,42.845,13,6.2556925,6.2741904
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_001/group_000003_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,87.19117283950618,87.21368421052631,13,15.584711,1.4351187
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_001/group_000033_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,72.35518518518519,48.541842105263164,13,7.8166046,14.94248
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_001/group_000067_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,86.16216049382716,85.95131578947368,13,16.55261,1.3132087
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_001/group_000012_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,72.11796296296296,50.39868421052632,13,7.8442755,14.147988
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_001/group_000028_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,87.36296296296295,86.84552631578947,13,17.89451,1.418143
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_001/group_000054_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,77.58635802469135,56.840263157894746,13,14.682395,1.5699539
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_001/group_000019_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,87.5004938271605,88.0578947368421,13,17.219893,1.4290429
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_001/group_000009_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,84.35438271604939,81.49947368421051,13,13.618692,1.4231629
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_001/group_000024_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,86.94672839506174,87.09315789473683,13,15.864155,1.4044032
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_001/group_000041_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,77.73956790123457,62.79815789473684,13,14.469026,1.3891959
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_001/group_000026_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,70.07203703703702,47.97947368421053,13,10.978685,3.129915
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_001/group_000025_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,86.38160493827161,88.13894736842106,13,15.054462,1.475697
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_001/group_000072_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,85.08469135802468,85.29315789473684,13,12.469127,1.4326162
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_001/group_000030_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,67.37222222222222,41.449473684210524,13,6.8232093,11.32135
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_001/group_000043_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,86.16154320987653,86.58236842105262,13,14.511608,1.4257897
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_001/group_000070_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,84.80845679012346,79.2207894736842,13,13.880268,1.6001247
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_001/group_000059_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,86.19296296296297,86.40131578947368,13,16.104834,1.4288505
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_001/group_000057_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,87.13370370370372,88.29394736842104,13,14.136722,1.4496092
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_001/group_000021_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,86.71296296296296,87.32736842105264,13,14.681562,1.4248073
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_001/group_000048_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,83.29253086419753,77.13,13,14.218951,1.435723
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_001/group_000045_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,80.53401234567902,68.03210526315789,13,15.667904,1.7366295
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_001/group_000064_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,86.69185185185187,87.15052631578946,13,15.308365,1.4839193
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_001/group_000005_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,71.81604938271605,45.25105263157894,13,6.483651,7.9328923
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_002/group_000096_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,87.69549382716048,89.98842105263157,13,16.08738,1.4617053
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_002/group_000083_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,82.46641975308643,74.36868421052631,13,10.568292,1.428541
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_002/group_000118_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,78.9777160493827,64.97842105263157,13,10.456065,1.6791809
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_002/group_000109_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,86.43703703703703,88.74289473684209,13,16.164352,1.4765598
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_002/group_000079_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,87.91179012345678,88.56552631578948,13,13.594695,1.4692751
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_002/group_000120_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,86.14814814814815,87.87263157894736,13,15.682748,1.4929845
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_002/group_000130_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,86.69425925925925,86.90421052631578,13,14.324532,1.4832762
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_002/group_000101_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,84.87567901234569,84.16947368421053,13,13.736241,1.4366994
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_002/group_000112_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,86.69666666666667,86.26973684210526,13,17.560677,1.4331849
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_002/group_000139_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,72.56061728395062,52.5321052631579,13,6.333337,9.292199
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_002/group_000148_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,87.40481481481481,87.83473684210526,13,13.691004,1.4504149
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_002/group_000149_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,85.88320987654322,85.30815789473685,13,14.908261,1.522801
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_002/group_000135_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,86.77827160493828,86.74131578947369,13,17.71619,1.4099146
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_002/group_000098_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,80.86944444444444,73.39999999999999,13,17.424671,1.3966503
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_002/group_000076_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,71.37160493827162,47.502105263157894,13,6.8196797,9.896126
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_002/group_000125_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,86.68876543209876,87.17578947368419,13,15.407087,1.4753776
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_002/group_000126_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,85.69148148148149,84.14815789473684,13,14.233082,1.4872136
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_002/group_000128_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,86.66191358024692,85.63184210526316,13,13.873786,1.4370239
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_002/group_000131_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,86.44524691358025,85.21631578947368,13,16.190563,1.3535198
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_002/group_000110_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,86.27043209876544,86.66394736842103,13,16.015097,1.4548048
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_002/group_000094_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,85.67697530864197,85.54552631578947,13,14.970744,1.5172158
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_002/group_000138_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,73.78827160493827,55.220263157894735,13,9.074384,16.343216
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_002/group_000103_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,85.02499999999999,82.13131578947369,13,14.897636,1.4553117
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_002/group_000106_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,86.01166666666666,85.11473684210524,13,16.759329,1.4433526
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_002/group_000132_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,79.48462962962962,60.3742105263158,13,14.754752,2.2159257
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_002/group_000080_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,84.96123456790123,83.55052631578947,13,15.734943,1.4747269
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_002/group_000150_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,87.75018518518519,88.99973684210526,13,16.88572,1.4801372
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_002/group_000084_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,71.00401234567902,46.60894736842106,13,6.4133306,11.9678335
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_002/group_000078_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,84.66067901234568,83.7778947368421,13,16.338367,1.5848798
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_002/group_000122_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,72.05555555555556,47.0528947368421,13,7.96788,3.2326043
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_002/group_000077_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,86.83845679012346,87.095,13,13.5501375,1.4672384
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_002/group_000089_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,71.10327160493827,44.198684210526324,13,6.9824677,5.337078
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_002/group_000105_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,70.0274074074074,43.79500000000001,13,7.9485383,9.903258
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_002/group_000142_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,86.67802469135802,85.62421052631578,13,14.006996,1.4524907
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_002/group_000100_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,86.97882716049382,86.82763157894736,13,17.311018,1.3999342
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_002/group_000147_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,70.1567901234568,46.39815789473683,13,8.383077,11.385043
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_002/group_000129_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,86.39080246913579,85.89605263157894,13,15.188004,1.5350041
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_002/group_000102_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,87.11864197530863,88.54078947368421,13,17.778446,1.4073013
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_002/group_000113_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,71.52037037037037,49.43,13,7.6029353,9.814035
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_002/group_000117_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,71.86308641975309,48.5021052631579,13,7.4234867,14.589523
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_002/group_000137_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,86.875,87.08526315789474,13,15.1181755,1.4648049
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_002/group_000082_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,86.53493827160494,84.20131578947368,13,15.95344,1.5793353
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_002/group_000143_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,85.72277777777778,84.88026315789473,13,13.981093,1.4521244
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_002/group_000119_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,84.45296296296297,80.03394736842105,13,16.42194,1.3847688
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_002/group_000093_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,88.34265432098765,89.7078947368421,13,16.356161,1.4489428
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_002/group_000092_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,85.33777777777777,79.36578947368422,13,13.198715,1.7076311
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_002/group_000104_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,70.93765432098766,46.97894736842105,13,7.5165124,9.677292
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_002/group_000145_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,85.41703703703703,84.98236842105261,13,13.753315,1.3999169
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_002/group_000097_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,86.81561728395063,87.46894736842106,13,14.808814,1.4887671
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_002/group_000123_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,84.78574074074074,82.71736842105264,13,15.552214,1.4434897
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_002/group_000090_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,85.59666666666666,86.66447368421052,13,15.889575,1.4212962
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_002/group_000146_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,87.1966049382716,86.74789473684211,13,17.436289,1.4552325
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_002/group_000114_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,83.48469135802469,78.82473684210527,13,15.925906,1.6094332
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_002/group_000136_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,85.88407407407406,86.66973684210525,13,15.2741785,1.4538203
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_002/group_000134_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,85.62543209876544,82.78315789473685,13,16.470095,1.3403507
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_002/group_000085_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,84.84456790123458,81.64815789473684,13,14.775853,1.4601051
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_002/group_000141_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,75.75777777777779,55.009473684210526,13,6.8075433,1.8093029
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_002/group_000108_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,85.32679012345679,82.50736842105263,13,16.06764,1.4380116
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_002/group_000091_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,79.275987654321,63.83736842105264,13,11.851567,1.3680403
results_updated/RfaH/run1/occurrence_voting_2lcl/batches/batch_002/group_000099_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,72.71049382716049,45.64552631578948,13,7.5654764,3.0835948
